Amount Requested,Application Date,Loan Title,Risk_Score,Debt-To-Income Ratio,Zip Code,State,Employment Length,Policy Code
8000.0,2016-07-06,house,,57.87%,714xx,LA,< 1 year,0.0
5000.0,2016-07-06,other,,36.3%,283xx,NC,< 1 year,0.0
10000.0,2016-07-06,debt_consolidation,,389.66%,082xx,NJ,< 1 year,0.0
5000.0,2016-07-06,moving,,2.45%,303xx,GA,< 1 year,0.0
2000.0,2016-07-06,other,,9.37%,701xx,LA,< 1 year,0.0
7500.0,2016-07-06,debt_consolidation,,56.88%,857xx,AZ,< 1 year,0.0
2000.0,2016-07-06,debt_consolidation,,15.57%,067xx,CT,< 1 year,0.0
25000.0,2016-07-06,credit_card,,42.47%,070xx,NJ,< 1 year,0.0
40000.0,2016-07-06,home_improvement,,20.34%,197xx,DE,< 1 year,0.0
25000.0,2016-07-06,debt_consolidation,,78.07%,532xx,WI,< 1 year,0.0
1000.0,2016-07-07,debt_consolidation,,2.1%,212xx,MD,< 1 year,0.0
2500.0,2016-07-07,debt_consolidation,503.0,12.8%,115xx,NY,< 1 year,0.0
1000.0,2016-07-08,debt_consolidation,,2.24%,765xx,TX,< 1 year,0.0
3000.0,2016-07-08,debt_consolidation,,8.55%,085xx,NJ,5 years,0.0
4000.0,2016-07-08,medical,,140.57%,875xx,NM,< 1 year,0.0
3000.0,2016-07-09,debt_consolidation,,24.4%,430xx,OH,< 1 year,0.0
23000.0,2016-07-10,debt_consolidation,637.0,12.49%,223xx,VA,< 1 year,0.0
10000.0,2016-07-10,debt_consolidation,,28.61%,236xx,VA,< 1 year,0.0
15000.0,2016-07-10,moving,,1.71%,716xx,AR,< 1 year,0.0
40000.0,2016-07-10,debt_consolidation,,13.86%,112xx,NY,< 1 year,0.0
5000.0,2016-07-10,debt_consolidation,,1.68%,208xx,MD,< 1 year,0.0
1000.0,2016-07-11,debt_consolidation,,34.55%,344xx,FL,< 1 year,0.0
20000.0,2016-07-11,debt_consolidation,,50.98%,312xx,GA,< 1 year,0.0
25000.0,2016-07-11,home_improvement,,31.73%,535xx,WI,5 years,0.0
31000.0,2016-07-11,debt_consolidation,,38.93%,322xx,FL,5 years,0.0
5000.0,2016-07-11,other,,15.56%,836xx,ID,< 1 year,0.0
1000.0,2016-07-12,debt_consolidation,,23.32%,357xx,AL,5 years,0.0
20000.0,2016-07-12,debt_consolidation,,21.26%,847xx,UT,< 1 year,0.0
30000.0,2016-07-12,small_business,,27.82%,120xx,NY,< 1 year,0.0
6500.0,2016-07-12,debt_consolidation,,32.92%,840xx,UT,< 1 year,0.0
60000.0,2016-07-13,Business Loan,,-1%,445xx,OH,< 1 year,0.0
3000.0,2016-07-14,other,,0%,970xx,OR,< 1 year,0.0
3500.0,2016-07-14,medical,,61.59%,430xx,OH,< 1 year,0.0
12000.0,2016-07-15,car,,-1%,752xx,TX,5 years,0.0
12000.0,2016-07-15,credit_card,,29.75%,291xx,SC,< 1 year,0.0
1000.0,2016-07-15,moving,,15.3%,622xx,IL,< 1 year,0.0
40000.0,2016-07-16,debt_consolidation,634.0,39.04%,891xx,NV,< 1 year,0.0
10000.0,2016-07-16,debt_consolidation,,16.35%,330xx,FL,< 1 year,0.0
35000.0,2016-07-17,house,,10.77%,624xx,IL,5 years,0.0
20000.0,2016-07-17,credit_card,,31.24%,088xx,NJ,5 years,0.0
1000.0,2016-07-17,other,,30.65%,870xx,NM,< 1 year,0.0
1400.0,2016-07-17,other,,-1%,443xx,OH,5 years,0.0
36075.0,2016-07-17,home_improvement,,0.16%,630xx,MO,< 1 year,0.0
25000.0,2016-07-18,home_improvement,,2.73%,462xx,IN,< 1 year,0.0
4000.0,2016-07-18,debt_consolidation,,13.44%,215xx,MD,< 1 year,0.0
20000.0,2016-07-18,debt_consolidation,,37.56%,299xx,SC,< 1 year,0.0
1000.0,2016-07-18,other,,0.12%,021xx,MA,< 1 year,0.0
3000.0,2016-07-18,debt_consolidation,,3.5%,104xx,NY,< 1 year,0.0
3000.0,2016-07-19,major_purchase,,14.46%,465xx,IN,< 1 year,0.0
5000.0,2016-07-19,debt_consolidation,,12.34%,995xx,AK,< 1 year,0.0
2000.0,2016-07-19,other,,31.49%,441xx,OH,5 years,0.0
15000.0,2016-07-19,debt_consolidation,649.0,37.28%,115xx,NY,< 1 year,0.0
8000.0,2016-07-19,debt_consolidation,,11.51%,384xx,TN,5 years,0.0
5000.0,2016-07-20,home_improvement,,16.08%,062xx,CT,< 1 year,0.0
40000.0,2016-07-20,credit_card,,10.37%,708xx,LA,< 1 year,0.0
10000.0,2016-07-20,debt_consolidation,,9999%,973xx,OR,< 1 year,0.0
15000.0,2016-07-21,debt_consolidation,,11.78%,531xx,WI,< 1 year,0.0
30000.0,2016-07-21,credit_card,,32.15%,114xx,NY,< 1 year,0.0
10000.0,2016-07-22,debt_consolidation,,46.91%,600xx,IL,5 years,0.0
20000.0,2016-07-22,debt_consolidation,,7.25%,954xx,CA,< 1 year,0.0
5000.0,2016-07-22,debt_consolidation,,101.98%,967xx,HI,5 years,0.0
2000.0,2016-07-23,home_improvement,,39.74%,480xx,MI,< 1 year,0.0
10000.0,2016-07-24,Debt consolidation,,23.4%,463xx,IN,3 years,0.0
1000.0,2016-07-25,debt_consolidation,,19.36%,802xx,CO,5 years,0.0
2000.0,2016-07-25,major_purchase,,39.9%,551xx,MN,< 1 year,0.0
10000.0,2016-07-25,debt_consolidation,,30.73%,606xx,IL,< 1 year,0.0
20000.0,2016-07-25,other,,1.32%,065xx,CT,< 1 year,0.0
1000.0,2016-07-25,debt_consolidation,,11.07%,930xx,CA,5 years,0.0
7500.0,2016-07-25,major_purchase,,25.54%,776xx,TX,5 years,0.0
5000.0,2016-07-26,credit_card,,48.7%,131xx,NY,5 years,0.0
9000.0,2016-07-26,other,,21.53%,309xx,GA,< 1 year,0.0
5000.0,2016-07-26,debt_consolidation,,12.68%,920xx,CA,< 1 year,0.0
40000.0,2016-07-27,debt_consolidation,,25.82%,040xx,ME,< 1 year,0.0
30000.0,2016-07-27,other,,0.88%,754xx,TX,5 years,0.0
20000.0,2016-07-27,debt_consolidation,,10.28%,553xx,MN,< 1 year,0.0
10000.0,2016-07-28,other,,63.26%,337xx,FL,< 1 year,0.0
16500.0,2016-07-28,debt_consolidation,,14.92%,160xx,PA,< 1 year,0.0
18000.0,2016-07-28,home_improvement,,6.54%,336xx,FL,5 years,0.0
7000.0,2016-07-30,home_improvement,,7.24%,802xx,CO,< 1 year,0.0
1000.0,2016-08-01,other,,2%,212xx,MD,< 1 year,0.0
12000.0,2016-08-02,other,,20.76%,104xx,NY,< 1 year,0.0
20000.0,2016-08-03,debt_consolidation,,31.68%,971xx,OR,< 1 year,0.0
9000.0,2016-08-04,debt_consolidation,,45.05%,201xx,VA,< 1 year,0.0
10000.0,2016-08-04,other,,15.84%,074xx,NJ,5 years,0.0
1000.0,2016-08-04,other,,23.41%,060xx,CT,< 1 year,0.0
10000.0,2016-08-04,credit_card,,21.7%,607xx,IL,< 1 year,0.0
35000.0,2016-08-04,debt_consolidation,,59.96%,781xx,TX,,0.0
3000.0,2016-08-05,car,,1.04%,104xx,NY,< 1 year,0.0
2500.0,2016-08-05,home_improvement,,39.9%,217xx,MD,5 years,0.0
9000.0,2016-08-05,debt_consolidation,,19.04%,453xx,OH,5 years,0.0
40000.0,2016-08-05,debt_consolidation,,38.95%,427xx,KY,< 1 year,0.0
5000.0,2016-08-05,other,,6.22%,087xx,NJ,< 1 year,0.0
18000.0,2016-08-06,credit_card,,46.91%,681xx,NE,< 1 year,0.0
10000.0,2016-08-06,debt_consolidation,,36.01%,334xx,FL,< 1 year,0.0
1000.0,2016-08-07,other,,4.49%,370xx,TN,< 1 year,0.0
20000.0,2016-08-08,Business,,20.72%,600xx,IL,9 years,0.0
10000.0,2016-08-08,credit_card,,18.83%,752xx,TX,< 1 year,0.0
40000.0,2016-08-08,debt_consolidation,,38.86%,328xx,FL,< 1 year,0.0
20000.0,2016-08-08,debt_consolidation,,42.28%,076xx,NJ,< 1 year,0.0
5000.0,2016-08-08,car,,0%,882xx,NM,< 1 year,0.0
1500.0,2016-08-09,debt_consolidation,,11.96%,117xx,NY,5 years,0.0
5000.0,2016-08-09,debt_consolidation,,8.53%,370xx,TN,< 1 year,0.0
4000.0,2016-08-09,credit_card,,19.2%,191xx,PA,< 1 year,0.0
3000.0,2016-08-09,debt_consolidation,,28.24%,610xx,IL,< 1 year,0.0
4000.0,2016-08-10,other,,0%,665xx,KS,< 1 year,0.0
35000.0,2016-08-11,debt_consolidation,,9.85%,952xx,CA,< 1 year,0.0
5000.0,2016-08-11,other,,12.56%,352xx,AL,5 years,0.0
15000.0,2016-08-11,other,,1.58%,336xx,FL,5 years,0.0
4000.0,2016-08-11,debt_consolidation,,38.6%,010xx,MA,< 1 year,0.0
4500.0,2016-08-11,debt_consolidation,,38.35%,424xx,KY,< 1 year,0.0
12000.0,2016-08-11,major_purchase,,0.75%,939xx,CA,< 1 year,0.0
2500.0,2016-08-11,debt_consolidation,,58.93%,342xx,FL,< 1 year,0.0
10000.0,2016-08-12,other,,4.67%,864xx,AZ,< 1 year,0.0
4000.0,2016-08-13,debt_consolidation,,0.33%,119xx,NY,< 1 year,0.0
23800.0,2016-08-14,debt_consolidation,,30.29%,787xx,TX,5 years,0.0
3000.0,2016-08-15,debt_consolidation,,20.48%,604xx,IL,< 1 year,0.0
9000.0,2016-08-15,other,,5.77%,020xx,MA,< 1 year,0.0
15000.0,2016-08-16,debt_consolidation,,53.98%,023xx,MA,< 1 year,0.0
6000.0,2016-08-16,credit_card,,7.65%,190xx,PA,< 1 year,0.0
25000.0,2016-08-16,debt_consolidation,,18.09%,891xx,NV,< 1 year,0.0
20000.0,2016-08-16,small_business,,6.46%,711xx,LA,< 1 year,0.0
10000.0,2016-08-16,house,,30.57%,951xx,CA,5 years,0.0
6000.0,2016-08-16,home_improvement,,3.57%,641xx,MO,< 1 year,0.0
10000.0,2016-08-17,debt_consolidation,,17.25%,371xx,TN,< 1 year,0.0
6000.0,2016-08-17,debt_consolidation,,31.7%,023xx,MA,< 1 year,0.0
1000.0,2016-08-17,other,,32.55%,105xx,NY,< 1 year,0.0
5000.0,2016-08-17,vacation,,53.76%,165xx,PA,< 1 year,0.0
7000.0,2016-08-17,debt_consolidation,,39.36%,928xx,CA,< 1 year,0.0
25000.0,2016-08-18,debt_consolidation,,8.11%,105xx,NY,< 1 year,0.0
3000.0,2016-08-19,debt_consolidation,,78.08%,807xx,CO,< 1 year,0.0
8000.0,2016-08-19,debt_consolidation,501.0,21.82%,481xx,MI,< 1 year,0.0
1300.0,2016-08-19,debt_consolidation,,0.66%,729xx,AR,5 years,0.0
24000.0,2016-08-19,credit_card,,50.77%,117xx,NY,< 1 year,0.0
35000.0,2016-08-19,debt_consolidation,,0.67%,930xx,CA,5 years,0.0
35000.0,2016-08-20,debt_consolidation,,43.18%,890xx,NV,< 1 year,0.0
4500.0,2016-08-21,debt_consolidation,,95.59%,490xx,MI,< 1 year,0.0
10000.0,2016-08-22,debt_consolidation,,45.16%,018xx,MA,< 1 year,0.0
1800.0,2016-08-22,other,,3.59%,834xx,ID,< 1 year,0.0
5000.0,2016-08-23,major_purchase,,5.04%,483xx,MI,< 1 year,0.0
20000.0,2016-08-24,debt_consolidation,672.0,44.13%,028xx,RI,< 1 year,0.0
5000.0,2016-08-24,other,,23.25%,207xx,MD,< 1 year,0.0
10000.0,2016-08-24,other,,21.79%,300xx,GA,< 1 year,0.0
5000.0,2016-08-24,debt_consolidation,,38.72%,370xx,TN,5 years,0.0
17700.0,2016-08-24,debt_consolidation,,21.24%,850xx,AZ,< 1 year,0.0
6000.0,2016-08-25,Debt consolidation,,16.08%,945xx,CA,5 years,0.0
10000.0,2016-08-26,other,,9.06%,553xx,MN,5 years,0.0
3000.0,2016-08-26,debt_consolidation,,3.48%,336xx,FL,< 1 year,0.0
35000.0,2016-08-26,other,,-1%,925xx,CA,< 1 year,0.0
5000.0,2016-08-26,other,,11.8%,346xx,FL,< 1 year,0.0
10000.0,2016-08-26,debt_consolidation,,26.23%,235xx,VA,,0.0
15000.0,2016-08-26,major_purchase,,9.96%,983xx,WA,< 1 year,0.0
10000.0,2016-08-27,debt_consolidation,,42.66%,234xx,VA,5 years,0.0
6000.0,2016-08-28,car,,6.04%,337xx,FL,5 years,0.0
10000.0,2016-08-29,debt_consolidation,,45.29%,883xx,NM,< 1 year,0.0
40000.0,2016-08-29,home_improvement,,31.31%,302xx,GA,< 1 year,0.0
20000.0,2016-08-30,debt_consolidation,,0.86%,801xx,CO,< 1 year,0.0
5000.0,2016-08-31,debt_consolidation,,79.1%,445xx,OH,< 1 year,0.0
1500.0,2016-08-31,medical,,-1%,953xx,CA,< 1 year,0.0
3000.0,2016-08-31,other,,22.34%,604xx,IL,5 years,0.0
9000.0,2016-09-01,debt_consolidation,,10.29%,380xx,TN,< 1 year,0.0
8000.0,2016-09-01,debt_consolidation,,21.7%,153xx,PA,< 1 year,0.0
31000.0,2016-09-01,credit_card,611.0,8.11%,740xx,OK,< 1 year,0.0
2000.0,2016-09-01,other,,14.31%,271xx,NC,< 1 year,0.0
1000.0,2016-09-01,other,,32.52%,762xx,TX,< 1 year,0.0
10000.0,2016-09-01,credit_card,,53.94%,933xx,CA,< 1 year,0.0
8000.0,2016-09-01,moving,,9.44%,064xx,CT,< 1 year,0.0
2500.0,2016-09-01,other,,2.12%,685xx,NE,< 1 year,0.0
10000.0,2016-09-04,medical,,40.78%,797xx,TX,5 years,0.0
5000.0,2016-09-04,car,635.0,11.53%,074xx,NJ,< 1 year,0.0
1000.0,2016-09-04,other,,-1%,933xx,CA,5 years,0.0
3000.0,2016-09-05,debt_consolidation,,7.62%,774xx,TX,< 1 year,0.0
3000.0,2016-09-05,other,,60.87%,551xx,MN,,0.0
5000.0,2016-09-05,car,,0%,207xx,MD,< 1 year,0.0
6000.0,2016-09-06,debt_consolidation,,27.73%,337xx,FL,< 1 year,0.0
7000.0,2016-09-06,debt_consolidation,,16.64%,991xx,WA,< 1 year,0.0
12000.0,2016-09-06,debt_consolidation,,-1%,917xx,CA,5 years,0.0
2500.0,2016-09-06,debt_consolidation,,8.04%,370xx,TN,< 1 year,0.0
2000.0,2016-09-06,debt_consolidation,,4.44%,450xx,OH,< 1 year,0.0
2500.0,2016-09-06,credit_card,,2.77%,749xx,OK,5 years,0.0
30000.0,2016-09-07,house,,30%,614xx,IL,5 years,0.0
5000.0,2016-09-07,credit_card,,8.41%,040xx,ME,5 years,0.0
3500.0,2016-09-07,other,,14.58%,331xx,FL,< 1 year,0.0
5000.0,2016-09-07,credit_card,,45.08%,704xx,LA,< 1 year,0.0
15000.0,2016-09-08,debt_consolidation,,35.11%,278xx,NC,5 years,0.0
1000.0,2016-09-08,debt_consolidation,,41.41%,628xx,IL,< 1 year,0.0
5000.0,2016-09-08,moving,,7.93%,220xx,VA,< 1 year,0.0
20000.0,2016-09-09,debt_consolidation,,27.92%,208xx,MD,< 1 year,0.0
15000.0,2016-09-09,Debt consolidation,671.0,9.32%,917xx,CA,10+ years,0.0
3000.0,2016-09-12,Medical expenses,,100%,928xx,CA,< 1 year,0.0
3000.0,2016-09-12,medical,,8.35%,117xx,NY,< 1 year,0.0
35000.0,2016-09-12,home_improvement,692.0,32.87%,344xx,FL,< 1 year,0.0
33000.0,2016-09-12,credit_card,,56.13%,441xx,OH,< 1 year,0.0
10000.0,2016-09-12,debt_consolidation,,25.79%,025xx,MA,< 1 year,0.0
20000.0,2016-09-12,debt_consolidation,,7.36%,945xx,CA,< 1 year,0.0
6000.0,2016-09-13,debt_consolidation,,10.11%,462xx,IN,< 1 year,0.0
5000.0,2016-09-13,home_improvement,,4.35%,566xx,MN,< 1 year,0.0
5000.0,2016-09-13,other,,12.43%,463xx,IN,,0.0
36000.0,2016-09-13,credit_card,,32.14%,950xx,CA,< 1 year,0.0
4000.0,2016-09-14,moving,,12.25%,346xx,FL,5 years,0.0
2275.0,2016-09-14,medical,,63.08%,210xx,MD,< 1 year,0.0
1000.0,2016-09-14,other,,2.8%,191xx,PA,5 years,0.0
20000.0,2016-09-14,moving,,10.19%,600xx,IL,5 years,0.0
1000.0,2016-09-15,vacation,,42.87%,395xx,MS,< 1 year,0.0
10000.0,2016-09-15,Debt consolidation,665.0,17.54%,170xx,PA,10+ years,0.0
1000.0,2016-09-15,medical,,52.6%,241xx,VA,< 1 year,0.0
35000.0,2016-09-15,other,,2.87%,112xx,NY,< 1 year,0.0
1000.0,2016-09-15,debt_consolidation,,42.66%,146xx,NY,< 1 year,0.0
5000.0,2016-09-15,debt_consolidation,,20.5%,891xx,NV,< 1 year,0.0
2500.0,2016-09-16,debt_consolidation,,-1%,336xx,FL,,0.0
10000.0,2016-09-16,debt_consolidation,,27.96%,919xx,CA,< 1 year,0.0
1000.0,2016-09-17,debt_consolidation,,29.34%,857xx,AZ,< 1 year,0.0
2000.0,2016-09-17,vacation,,12.66%,027xx,MA,< 1 year,0.0
30000.0,2016-09-20,Debt consolidation,642.0,5.7%,100xx,NY,< 1 year,0.0
1000.0,2016-09-21,other,,13.2%,980xx,WA,5 years,0.0
6000.0,2016-09-21,car,,17.62%,681xx,NE,,0.0
20000.0,2016-09-21,Moving and relocation,,22.14%,347xx,FL,3 years,0.0
3000.0,2016-09-21,debt_consolidation,,15.03%,447xx,OH,< 1 year,0.0
15000.0,2016-09-22,debt_consolidation,,36.1%,303xx,GA,< 1 year,0.0
1000.0,2016-09-22,Other,565.0,0%,700xx,LA,< 1 year,0.0
70000.0,2016-09-22,Business Loan,,-1%,548xx,WI,< 1 year,0.0
6000.0,2016-09-22,credit_card,,14.63%,453xx,OH,5 years,0.0
5000.0,2016-09-23,other,,41.18%,334xx,FL,5 years,0.0
8000.0,2016-09-23,debt_consolidation,,17.14%,958xx,CA,< 1 year,0.0
3000.0,2016-09-23,Home buying,637.0,22.81%,921xx,CA,< 1 year,0.0
5000.0,2016-09-23,other,576.0,0.77%,212xx,MD,< 1 year,0.0
4000.0,2016-09-23,other,,11.05%,303xx,GA,< 1 year,0.0
2000.0,2016-09-24,car,,68.26%,432xx,OH,5 years,0.0
25000.0,2016-09-25,Debt consolidation,649.0,24.8%,300xx,GA,< 1 year,0.0
1000.0,2016-09-26,Medical expenses,637.0,36.09%,194xx,PA,< 1 year,0.0
20000.0,2016-09-26,Other,725.0,0.86%,109xx,NY,< 1 year,0.0
15000.0,2016-09-26,Credit card refinancing,653.0,30.72%,441xx,OH,< 1 year,0.0
5000.0,2016-09-26,moving,,0.78%,840xx,UT,5 years,0.0
3000.0,2016-09-26,Debt consolidation,501.0,38.15%,201xx,VA,< 1 year,0.0
5500.0,2016-09-26,Car financing,517.0,1.32%,297xx,SC,< 1 year,0.0
25000.0,2016-09-26,debt_consolidation,,21.16%,292xx,SC,5 years,0.0
20000.0,2016-09-26,Debt consolidation,709.0,46.55%,023xx,MA,< 1 year,0.0
3000.0,2016-09-27,debt_consolidation,,23.24%,773xx,TX,< 1 year,0.0
8000.0,2016-09-27,Debt consolidation,667.0,29.49%,483xx,MI,< 1 year,0.0
10000.0,2016-09-27,debt_consolidation,,30.8%,107xx,NY,< 1 year,0.0
4000.0,2016-09-27,Debt consolidation,636.0,14.28%,425xx,KY,< 1 year,0.0
4500.0,2016-09-27,Debt consolidation,568.0,25.38%,194xx,PA,< 1 year,0.0
15000.0,2016-09-27,credit_card,,50.86%,657xx,MO,< 1 year,0.0
7000.0,2016-09-27,debt_consolidation,,24.8%,743xx,OK,< 1 year,0.0
12000.0,2016-09-28,Home improvement,664.0,4.77%,770xx,TX,< 1 year,0.0
15000.0,2016-09-28,debt_consolidation,,33.74%,983xx,WA,< 1 year,0.0
10000.0,2016-09-29,debt_consolidation,,63.48%,799xx,TX,< 1 year,0.0
10000.0,2016-09-29,debt_consolidation,,12.14%,471xx,IN,,0.0
1000.0,2016-09-29,renewable_energy,,-1%,294xx,SC,5 years,0.0
4000.0,2016-09-29,home_improvement,,39.33%,175xx,PA,< 1 year,0.0
3500.0,2016-09-30,Debt consolidation,542.0,22.22%,083xx,NJ,< 1 year,0.0
20000.0,2017-01-01,Debt consolidation,606.0,4.28%,824xx,WY,< 1 year,0.0
1000.0,2017-01-02,Other,571.0,5.18%,735xx,OK,< 1 year,0.0
5500.0,2017-01-02,Major purchase,592.0,21.28%,280xx,NC,< 1 year,0.0
1000.0,2017-01-02,medical,,-1%,483xx,MI,5 years,0.0
3000.0,2017-01-03,medical,,39.76%,440xx,OH,5 years,0.0
10000.0,2017-01-03,Debt consolidation,,100%,113xx,NY,< 1 year,0.0
4000.0,2017-01-03,Other,,24.98%,735xx,OK,1 year,0.0
3000.0,2017-01-03,major_purchase,,5.57%,751xx,TX,5 years,0.0
8000.0,2017-01-04,Debt consolidation,614.0,119.55%,945xx,CA,< 1 year,0.0
3000.0,2017-01-05,credit_card,,35.38%,086xx,NJ,< 1 year,0.0
1000.0,2017-01-05,home_improvement,,32.29%,197xx,DE,< 1 year,0.0
10000.0,2017-01-05,debt_consolidation,,219.38%,853xx,AZ,< 1 year,0.0
27400.0,2017-01-06,Debt consolidation,664.0,50.59%,781xx,TX,< 1 year,0.0
40000.0,2017-01-06,Debt consolidation,787.0,57.32%,907xx,CA,< 1 year,0.0
15000.0,2017-01-06,Debt consolidation,644.0,30.06%,943xx,CA,< 1 year,0.0
6000.0,2017-01-07,debt_consolidation,,-1%,900xx,CA,< 1 year,0.0
3000.0,2017-01-07,car,,20.28%,446xx,OH,,0.0
2500.0,2017-01-07,debt_consolidation,,37.51%,060xx,CT,< 1 year,0.0
12500.0,2017-01-07,Credit card refinancing,726.0,23.8%,687xx,NE,< 1 year,0.0
22000.0,2017-01-08,credit_card,,-1%,200xx,DC,5 years,0.0
40000.0,2017-01-08,debt_consolidation,722.0,52.64%,953xx,CA,< 1 year,0.0
30000.0,2017-01-08,debt_consolidation,,23.32%,328xx,FL,5 years,0.0
5000.0,2017-01-08,vacation,,3.64%,488xx,MI,< 1 year,0.0
7000.0,2017-01-09,Car financing,655.0,13.09%,432xx,OH,< 1 year,0.0
1500.0,2017-01-09,other,,18.5%,757xx,TX,< 1 year,0.0
1000.0,2017-01-09,Car financing,522.0,10.74%,365xx,AL,< 1 year,0.0
10000.0,2017-01-09,debt_consolidation,,9999%,802xx,CO,< 1 year,0.0
14000.0,2017-01-09,debt_consolidation,,23.17%,104xx,NY,5 years,0.0
35000.0,2017-01-09,Debt consolidation,664.0,38.27%,146xx,NY,< 1 year,0.0
10000.0,2017-01-09,Debt consolidation,642.0,15.38%,953xx,CA,< 1 year,0.0
35000.0,2017-01-09,debt_consolidation,,-1%,970xx,OR,5 years,0.0
15000.0,2017-01-10,debt_consolidation,,20.41%,064xx,CT,< 1 year,0.0
1200.0,2017-01-10,debt_consolidation,,17.92%,482xx,MI,< 1 year,0.0
40000.0,2017-01-11,Other,617.0,3.83%,916xx,CA,< 1 year,0.0
30000.0,2017-01-12,Debt consolidation,677.0,42.72%,330xx,FL,< 1 year,0.0
5000.0,2017-01-12,Moving and relocation,655.0,0.38%,606xx,IL,< 1 year,0.0
2500.0,2017-01-13,debt_consolidation,,-1%,276xx,NC,5 years,0.0
8000.0,2017-01-13,debt_consolidation,,24.28%,103xx,NY,< 1 year,0.0
10000.0,2017-01-13,Debt consolidation,674.0,22.77%,925xx,CA,10+ years,0.0
1000.0,2017-01-14,other,,1.94%,794xx,TX,5 years,0.0
2000.0,2017-01-14,Other,625.0,13.95%,130xx,NY,< 1 year,0.0
13000.0,2017-01-14,debt_consolidation,,14.29%,604xx,IL,5 years,0.0
3000.0,2017-01-14,Debt consolidation,587.0,2.68%,802xx,CO,< 1 year,0.0
5000.0,2017-01-15,other,,0%,023xx,MA,5 years,0.0
12000.0,2017-01-16,Debt consolidation,587.0,4.14%,314xx,GA,< 1 year,0.0
5000.0,2017-01-16,home_improvement,,16.2%,611xx,IL,< 1 year,0.0
1000.0,2017-01-16,Debt consolidation,597.0,10.03%,928xx,CA,< 1 year,0.0
10000.0,2017-01-16,debt_consolidation,,0.51%,984xx,WA,< 1 year,0.0
10000.0,2017-01-16,small_business,,64.42%,027xx,MA,< 1 year,0.0
8000.0,2017-01-16,other,,0.58%,331xx,FL,,0.0
5000.0,2017-01-17,Debt consolidation,610.0,41.1%,194xx,PA,< 1 year,0.0
15000.0,2017-01-17,credit_card,,8.72%,300xx,GA,5 years,0.0
1000.0,2017-01-17,Other,598.0,0.51%,228xx,VA,< 1 year,0.0
2500.0,2017-01-17,credit_card,,7.11%,975xx,OR,,0.0
20000.0,2017-01-18,Business Loan,,-1%,312xx,GA,< 1 year,0.0
40000.0,2017-01-18,Debt consolidation,751.0,23.63%,483xx,MI,< 1 year,0.0
2000.0,2017-01-18,other,,5.76%,070xx,NJ,,0.0
35000.0,2017-01-18,debt_consolidation,,20.74%,088xx,NJ,< 1 year,0.0
11575.0,2017-01-18,debt_consolidation,625.0,10.83%,954xx,CA,< 1 year,0.0
10000.0,2017-01-18,Debt consolidation,583.0,19.09%,797xx,TX,< 1 year,0.0
10000.0,2017-01-19,home_improvement,,42.67%,448xx,OH,< 1 year,0.0
2000.0,2017-01-19,debt_consolidation,,33.63%,705xx,LA,< 1 year,0.0
16000.0,2017-01-19,Home improvement,695.0,15.72%,303xx,GA,10+ years,0.0
25000.0,2017-01-19,Debt consolidation,690.0,40.08%,604xx,IL,< 1 year,0.0
40000.0,2017-01-19,Car financing,724.0,30.68%,953xx,CA,< 1 year,0.0
20000.0,2017-01-19,Other,679.0,6.77%,988xx,WA,,0.0
1000.0,2017-01-21,credit_card,,24.67%,956xx,CA,5 years,0.0
1400.0,2017-01-21,other,,3.25%,129xx,NY,5 years,0.0
15000.0,2017-01-23,Other,612.0,3.05%,028xx,RI,< 1 year,0.0
1500.0,2017-01-23,debt_consolidation,,-1%,341xx,FL,,0.0
15000.0,2017-01-23,Major purchase,689.0,15.54%,932xx,CA,< 1 year,0.0
60000.0,2017-01-23,Business Loan,,-1%,333xx,FL,< 1 year,0.0
20000.0,2017-01-24,Green loan,534.0,7.8%,061xx,CT,< 1 year,0.0
2500.0,2017-01-24,debt_consolidation,,0%,469xx,IN,5 years,0.0
10000.0,2017-01-24,credit_card,,45.81%,174xx,PA,< 1 year,0.0
5000.0,2017-01-24,Medical expenses,520.0,17.33%,674xx,KS,< 1 year,0.0
1300.0,2017-01-24,Car financing,658.0,16.04%,393xx,MS,< 1 year,0.0
10000.0,2017-01-25,Debt consolidation,640.0,25.39%,497xx,MI,< 1 year,0.0
4000.0,2017-01-25,car,,15.04%,061xx,CT,,0.0
10000.0,2017-01-25,debt_consolidation,,0.5%,917xx,CA,5 years,0.0
40000.0,2017-01-26,Debt consolidation,676.0,5.62%,300xx,GA,1 year,0.0
6000.0,2017-01-27,Credit card refinancing,606.0,13.78%,852xx,AZ,< 1 year,0.0
5000.0,2017-01-27,debt_consolidation,,-1%,117xx,NY,< 1 year,0.0
2000.0,2017-01-27,medical,,11.69%,604xx,IL,5 years,0.0
35000.0,2017-01-28,debt_consolidation,,22.69%,609xx,IL,< 1 year,0.0
1000.0,2017-01-29,moving,,25.02%,608xx,IL,< 1 year,0.0
25000.0,2017-01-30,home_improvement,,37.39%,761xx,TX,5 years,0.0
15000.0,2017-01-30,Other,,100%,900xx,CA,< 1 year,0.0
10000.0,2017-01-30,debt_consolidation,,7.38%,640xx,MO,< 1 year,0.0
35000.0,2017-01-31,credit_card,,-1%,138xx,NY,5 years,0.0
20000.0,2017-01-31,home_improvement,,-1%,320xx,FL,5 years,0.0
5000.0,2017-01-31,moving,,1.13%,923xx,CA,< 1 year,0.0
4000.0,2017-01-31,car,,27.39%,018xx,MA,< 1 year,0.0
