Amount Requested,Application Date,Loan Title,Risk_Score,Debt-To-Income Ratio,Zip Code,State,Employment Length,Policy Code
7500.0,2012-03-21,debt_consolidation,677.0,28.72%,119xx,NY,< 1 year,0.0
5000.0,2012-03-22,debt_consolidation,589.0,4.49%,341xx,FL,< 1 year,0.0
35000.0,2012-03-22,small_business,543.0,11.98%,230xx,VA,< 1 year,0.0
29600.0,2012-03-26,car,666.0,24.53%,906xx,CA,5 years,0.0
35000.0,2012-03-29,small_business,720.0,19.25%,760xx,TX,< 1 year,0.0
25000.0,2012-03-31,debt_consolidation,681.0,39.03%,142xx,NY,3 years,0.0
30000.0,2012-04-01,home_improvement,634.0,0%,283xx,NC,< 1 year,0.0
10000.0,2012-04-02,debt_consolidation,458.0,24.59%,223xx,VA,< 1 year,0.0
5000.0,2012-04-03,wedding,663.0,27.18%,221xx,VA,< 1 year,0.0
12000.0,2012-04-12,debt_consolidation,658.0,4.7%,481xx,MI,< 1 year,0.0
6000.0,2012-04-14,car,658.0,0%,815xx,CO,< 1 year,0.0
5000.0,2012-04-15,medical,660.0,15.66%,196xx,PA,< 1 year,0.0
5000.0,2012-04-16,debt_consolidation,545.0,33.76%,891xx,NV,< 1 year,0.0
35000.0,2012-04-16,home_improvement,672.0,8.4%,280xx,NC,< 1 year,0.0
20000.0,2012-04-16,credit card,753.0,17.02%,919xx,CA,8 years,0.0
20000.0,2012-04-17,renewable_energy,553.0,28.81%,112xx,NY,< 1 year,0.0
1500.0,2012-04-18,other,557.0,0%,444xx,OH,< 1 year,0.0
18000.0,2012-04-22,debt_consolidation,669.0,53.98%,328xx,FL,< 1 year,0.0
9000.0,2012-04-22,debt_consolidation,682.0,8.35%,347xx,FL,5 years,0.0
3500.0,2012-05-01,vacation,647.0,1.8%,170xx,PA,< 1 year,0.0
30000.0,2012-05-01,debt_consolidation,672.0,20.94%,296xx,SC,8 years,0.0
5000.0,2012-05-03,other,0.0,12.4%,287xx,NC,< 1 year,0.0
2000.0,2012-05-03,debt_consolidation,533.0,46.3%,857xx,AZ,< 1 year,0.0
7000.0,2012-05-04,debt_consolidation,551.0,18.64%,895xx,NV,< 1 year,0.0
3000.0,2012-05-04,small_business,625.0,18.05%,922xx,CA,< 1 year,0.0
1000.0,2012-05-06,debt_consolidation,566.0,28.66%,284xx,NC,< 1 year,0.0
17000.0,2012-05-07,major_purchase,705.0,26.54%,750xx,TX,< 1 year,0.0
20000.0,2012-05-07,credit_card,678.0,25.33%,984xx,WA,< 1 year,0.0
10000.0,2012-05-08,To finish school,695.0,21.51%,200xx,DC,2 years,0.0
3000.0,2012-05-09,moving,648.0,25.39%,025xx,MA,< 1 year,0.0
1000.0,2012-05-12,debt_consolidation,630.0,78.35%,293xx,SC,< 1 year,0.0
2500.0,2012-05-12,debt_consolidation,634.0,0%,917xx,CA,< 1 year,0.0
8000.0,2012-05-13,major_purchase,672.0,21.54%,242xx,VA,< 1 year,0.0
2500.0,2012-05-14,medical,570.0,18.06%,492xx,MI,< 1 year,0.0
28000.0,2012-05-15,debt_consolidation,675.0,49.93%,704xx,LA,< 1 year,0.0
20000.0,2012-05-17,debt_consolidation,631.0,53.04%,982xx,WA,< 1 year,0.0
5000.0,2012-05-17,small_business,589.0,17.2%,850xx,AZ,< 1 year,0.0
13000.0,2012-05-18,debt_consolidation,681.0,38.72%,072xx,NJ,< 1 year,0.0
30000.0,2012-05-19,debt_consolidation,678.0,25.67%,019xx,MA,< 1 year,0.0
7500.0,2012-05-20,debt_consolidation,606.0,4.51%,998xx,AK,< 1 year,0.0
35000.0,2012-05-23,small_business,722.0,14.64%,300xx,GA,< 1 year,0.0
4000.0,2012-05-23,other,670.0,51.22%,925xx,CA,< 1 year,0.0
35000.0,2012-05-23,debt_consolidation,634.0,43.32%,200xx,DC,< 1 year,0.0
20000.0,2012-05-25,home_improvement,695.0,121.69%,331xx,FL,< 1 year,0.0
30000.0,2012-05-25,debt_consolidation,655.0,10.69%,275xx,NC,10+ years,0.0
6900.0,2012-05-28,debt_consolidation,648.0,27%,430xx,OH,< 1 year,0.0
21000.0,2012-05-30,debt_consolidation,671.0,17.15%,483xx,MI,< 1 year,0.0
3000.0,2012-05-30,major_purchase,653.0,20.84%,499xx,MI,< 1 year,0.0
15000.0,2012-05-30,home_improvement,641.0,17.82%,152xx,PA,< 1 year,0.0
3500.0,2012-06-01,wedding,603.0,8.35%,104xx,NY,< 1 year,0.0
35000.0,2012-06-03,other,651.0,10.76%,760xx,TX,< 1 year,0.0
25000.0,2012-06-04,credit_card,664.0,68.59%,067xx,CT,< 1 year,0.0
15000.0,2012-06-05,credit_card,645.0,23.28%,280xx,NC,< 1 year,0.0
15000.0,2012-06-05,Debt consolidation,740.0,32.11%,774xx,TX,5 years,0.0
35000.0,2012-06-06,debt_consolidation,615.0,11.58%,087xx,NJ,< 1 year,0.0
20000.0,2012-06-06,debt_consolidation,724.0,28.56%,492xx,MI,< 1 year,0.0
25000.0,2012-06-08,debt_consolidation,657.0,29.7%,068xx,CT,< 1 year,0.0
32500.0,2012-06-09,PAYOFF LOANS,695.0,33.09%,751xx,TX,5 years,0.0
12000.0,2012-06-11,Wish to get rid of credit cards FOREVER,669.0,19.05%,801xx,CO,10+ years,0.0
10000.0,2012-06-11,debt_consolidation,691.0,29.69%,331xx,FL,< 1 year,0.0
34000.0,2012-06-12,Credit Consolidation,675.0,28.36%,194xx,PA,< 1 year,0.0
35000.0,2012-06-12,other,591.0,41.14%,300xx,GA,< 1 year,0.0
30000.0,2012-06-13,debt_consolidation,676.0,96.6%,645xx,MO,< 1 year,0.0
10000.0,2012-06-14,major_purchase,661.0,43.26%,163xx,PA,< 1 year,0.0
30000.0,2012-06-19,home_improvement,655.0,1.78%,402xx,KY,< 1 year,0.0
35000.0,2012-06-19,debt_consolidation,704.0,35.16%,724xx,AR,< 1 year,0.0
30000.0,2012-06-20,other,560.0,0%,087xx,NJ,< 1 year,0.0
7500.0,2012-06-21,other,650.0,1.98%,100xx,NY,10+ years,0.0
2000.0,2012-06-25,credit_card,511.0,6.27%,404xx,KY,< 1 year,0.0
5000.0,2012-06-26,debt_consolidation,598.0,43.98%,752xx,TX,< 1 year,0.0
35000.0,2012-06-26,small_business,612.0,30.48%,922xx,CA,< 1 year,0.0
25000.0,2012-06-27,other,685.0,29.6%,497xx,MI,< 1 year,0.0
5000.0,2012-07-02,major_purchase,0.0,0%,080xx,NJ,< 1 year,0.0
35000.0,2012-07-08,personal loan,733.0,29.15%,270xx,NC,10+ years,0.0
12500.0,2012-07-10,other,705.0,33.13%,784xx,TX,< 1 year,0.0
15000.0,2012-07-10,Credit card refinancing,683.0,28.7%,128xx,NY,3 years,0.0
4000.0,2012-07-13,car,656.0,1.03%,941xx,CA,< 1 year,0.0
12000.0,2012-07-13,debt_consolidation,674.0,26.33%,781xx,TX,< 1 year,0.0
15000.0,2012-07-15,small_business,727.0,1.52%,326xx,FL,< 1 year,0.0
15000.0,2012-07-15,credit_card,655.0,21.77%,852xx,AZ,< 1 year,0.0
25000.0,2012-07-17,debt_consolidation,694.0,49.51%,700xx,LA,< 1 year,0.0
7000.0,2012-07-18,other,652.0,17.49%,441xx,OH,10+ years,0.0
5000.0,2012-07-19,other,495.0,13.37%,458xx,OH,< 1 year,0.0
35000.0,2012-07-20,small_business,507.0,9.42%,282xx,NC,< 1 year,0.0
3000.0,2012-07-21,other,0.0,0%,410xx,KY,< 1 year,0.0
13000.0,2012-07-24,major_purchase,639.0,1.39%,325xx,FL,< 1 year,0.0
14200.0,2012-07-25,debt_consolidation,695.0,34.52%,275xx,NC,4 years,0.0
10000.0,2012-07-26,Major Purchase,727.0,2.08%,220xx,VA,2 years,0.0
3000.0,2012-07-26,debt_consolidation,641.0,28.03%,404xx,KY,< 1 year,0.0
17500.0,2012-07-30,debt_consolidation,680.0,10.18%,200xx,DC,5 years,0.0
1500.0,2012-08-06,other,568.0,7.1%,112xx,NY,< 1 year,0.0
11000.0,2012-08-09,debt_consolidation,719.0,14.98%,303xx,GA,< 1 year,0.0
20000.0,2012-08-13,debt_consolidation,743.0,41.75%,244xx,VA,4 years,0.0
35000.0,2012-08-15,other,510.0,35.74%,710xx,LA,< 1 year,0.0
35000.0,2012-08-16,small_business,588.0,3.55%,900xx,CA,< 1 year,0.0
35000.0,2012-08-20,debt_consolidation,551.0,22.59%,951xx,CA,< 1 year,0.0
7000.0,2012-08-20,car,682.0,18%,300xx,GA,< 1 year,0.0
16000.0,2012-08-21,credit_card,689.0,47.43%,752xx,TX,< 1 year,0.0
16000.0,2012-08-21,debt_consolidation,635.0,15.22%,452xx,OH,< 1 year,0.0
35000.0,2012-08-21,home_improvement,600.0,6.25%,273xx,NC,< 1 year,0.0
8500.0,2012-08-24,car,705.0,54.6%,117xx,NY,< 1 year,0.0
15000.0,2012-08-25,debt_consolidation,649.0,21.24%,321xx,FL,< 1 year,0.0
22000.0,2012-08-27,credit_card,703.0,15.04%,731xx,OK,< 1 year,0.0
5000.0,2012-08-27,other,757.0,5.51%,020xx,MA,1 year,0.0
10000.0,2012-08-27,debt_consolidation,683.0,36.44%,759xx,TX,< 1 year,0.0
5000.0,2012-08-28,debt_consolidation,466.0,22.62%,113xx,NY,< 1 year,0.0
15000.0,2012-08-31,major_purchase,650.0,60.62%,640xx,MO,< 1 year,0.0
35000.0,2012-09-07,other,634.0,46.35%,286xx,NC,< 1 year,0.0
2000.0,2012-09-10,credit_card,685.0,42.81%,027xx,MA,< 1 year,0.0
8000.0,2012-09-11,other,595.0,24.39%,368xx,AL,< 1 year,0.0
20000.0,2012-09-12,other,610.0,52.8%,751xx,TX,< 1 year,0.0
35000.0,2012-09-13,debt_consolidation,706.0,39.8%,145xx,NY,< 1 year,0.0
9975.0,2012-09-13,Get back on my feet,731.0,5.39%,068xx,CT,< 1 year,0.0
15000.0,2012-09-15,home_improvement,681.0,10.89%,029xx,RI,< 1 year,0.0
9000.0,2012-09-16,debt_consolidation,660.0,19.02%,930xx,CA,10+ years,0.0
15000.0,2012-09-17,debt_consolidation,662.0,12.45%,129xx,NY,< 1 year,0.0
10000.0,2012-09-17,debt_consolidation,592.0,23.46%,362xx,AL,< 1 year,0.0
15000.0,2012-09-17,other,716.0,94.56%,291xx,SC,< 1 year,0.0
30000.0,2012-09-17,house,670.0,31.16%,486xx,MI,< 1 year,0.0
15000.0,2012-09-17,debt_consolidation,,41.43%,752xx,TX,< 1 year,0.0
10000.0,2012-09-19,debt_consolidation,562.0,7.28%,112xx,NY,< 1 year,0.0
15000.0,2012-09-20,credit_card,570.0,39.67%,303xx,GA,< 1 year,0.0
10000.0,2012-09-21,major_purchase,656.0,2.73%,105xx,NY,< 1 year,0.0
7000.0,2012-09-21,debt_consolidation,665.0,26.62%,060xx,CT,< 1 year,0.0
5000.0,2012-09-22,other,570.0,29.79%,285xx,NC,< 1 year,0.0
25000.0,2012-09-24,debt_consolidation,674.0,14.14%,967xx,HI,< 1 year,0.0
6000.0,2012-09-24,debt_consolidation,590.0,33.65%,336xx,FL,< 1 year,0.0
20000.0,2012-09-25,debt_consolidation,648.0,13.4%,156xx,PA,< 1 year,0.0
15000.0,2012-09-25,debt_consolidation,644.0,25.03%,113xx,NY,< 1 year,0.0
6000.0,2012-09-26,debt_consolidation,674.0,27.76%,902xx,CA,< 1 year,0.0
35000.0,2012-09-26,other,446.0,15.09%,365xx,AL,< 1 year,0.0
5000.0,2012-09-29,small_business,546.0,28.23%,235xx,VA,< 1 year,0.0
1100.0,2012-09-29,car,650.0,20.49%,453xx,OH,1 year,0.0
16000.0,2012-10-01,debt_consolidation,686.0,18.72%,217xx,MD,< 1 year,0.0
20000.0,2012-10-01,debt_consolidation,693.0,41.56%,618xx,IL,< 1 year,0.0
25000.0,2012-10-01,debt_consolidation,659.0,2.25%,774xx,TX,< 1 year,0.0
18000.0,2012-10-01,debt_consolidation,663.0,24.22%,808xx,CO,< 1 year,0.0
15000.0,2012-10-03,debt_consolidation,640.0,29.52%,086xx,NJ,< 1 year,0.0
25000.0,2012-10-04,debt_consolidation,687.0,36.65%,333xx,FL,< 1 year,0.0
5000.0,2012-10-05,debt_consolidation,643.0,21.9%,273xx,NC,< 1 year,0.0
5000.0,2012-10-05,other,723.0,13.44%,209xx,MD,< 1 year,0.0
20000.0,2012-10-05,Credit Debt Consolidation,680.0,15.44%,234xx,VA,,0.0
5000.0,2012-10-05,medical,513.0,24.18%,071xx,NJ,< 1 year,0.0
3500.0,2012-10-08,major_purchase,657.0,21.54%,660xx,KS,< 1 year,0.0
35000.0,2012-10-09,small_business,696.0,23.94%,483xx,MI,< 1 year,0.0
1000.0,2012-10-09,debt_consolidation,745.0,8.49%,945xx,CA,< 1 year,0.0
18000.0,2012-10-10,debt_consolidation,699.0,76.7%,341xx,FL,< 1 year,0.0
10000.0,2012-10-14,debt_consolidation,570.0,11.32%,913xx,CA,< 1 year,0.0
30000.0,2012-10-15,credit_card,717.0,63.3%,599xx,MT,< 1 year,0.0
10000.0,2012-10-17,Other,667.0,23.11%,727xx,AR,< 1 year,0.0
3500.0,2012-10-18,debt_consolidation,687.0,24%,758xx,TX,< 1 year,0.0
7000.0,2012-10-19,debt_consolidation,647.0,10.01%,222xx,VA,< 1 year,0.0
2500.0,2012-10-20,car,667.0,20.93%,891xx,NV,< 1 year,0.0
1000.0,2012-10-20,other,0.0,0%,038xx,NH,< 1 year,0.0
30000.0,2012-10-21,debt_consolidation,692.0,95.7%,641xx,MO,< 1 year,0.0
10000.0,2012-10-22,credit_card,658.0,14.47%,955xx,CA,< 1 year,0.0
15000.0,2012-10-22,debt_consolidation,580.0,8.83%,773xx,TX,< 1 year,0.0
5000.0,2012-10-23,moving,475.0,0%,334xx,FL,< 1 year,0.0
12000.0,2012-10-23,debt_consolidation,615.0,32.75%,283xx,NC,< 1 year,0.0
20000.0,2012-10-26,debt_consolidation,639.0,9.48%,010xx,MA,< 1 year,0.0
5000.0,2012-10-29,debt_consolidation,612.0,0.55%,921xx,CA,< 1 year,0.0
2000.0,2012-10-29,debt_consolidation,641.0,19.33%,322xx,FL,< 1 year,0.0
10000.0,2012-10-29,debt_consolidation,674.0,9.71%,780xx,TX,< 1 year,0.0
15000.0,2012-10-29,credit_card,656.0,47.73%,774xx,TX,< 1 year,0.0
30000.0,2012-10-31,debt_consolidation,677.0,26.94%,367xx,AL,< 1 year,0.0
10000.0,2012-11-02,Debt Consolidation,713.0,15.32%,752xx,TX,2 years,0.0
1000.0,2012-11-02,other,,-1%,146xx,NY,< 1 year,0.0
4500.0,2012-11-04,other,481.0,35.27%,415xx,KY,< 1 year,0.0
10000.0,2012-11-05,credit_card,0.0,0%,190xx,PA,< 1 year,0.0
3500.0,2012-11-05,major_purchase,455.0,1.11%,551xx,MN,< 1 year,0.0
30000.0,2012-11-05,credit_card,713.0,9.22%,943xx,CA,< 1 year,0.0
7500.0,2012-11-07,debt_consolidation,629.0,15.56%,330xx,FL,< 1 year,0.0
20000.0,2012-11-07,debt_consolidation,570.0,22.93%,112xx,NY,< 1 year,0.0
15000.0,2012-11-08,other,655.0,28.68%,285xx,NC,< 1 year,0.0
20000.0,2012-11-08,debt_consolidation,604.0,30.8%,902xx,CA,< 1 year,0.0
7000.0,2012-11-13,credit_card,0.0,0%,070xx,NJ,< 1 year,0.0
5300.0,2012-11-14,other,634.0,16.29%,112xx,NY,2 years,0.0
8000.0,2012-11-16,medical,629.0,8.23%,968xx,HI,< 1 year,0.0
4500.0,2012-11-17,credit_card,636.0,18.88%,168xx,PA,< 1 year,0.0
15000.0,2012-11-17,debt_consolidation,658.0,6.24%,064xx,CT,< 1 year,0.0
3500.0,2012-11-17,major_purchase,649.0,100.73%,339xx,FL,< 1 year,0.0
15000.0,2012-11-19,small_business,642.0,29.24%,338xx,FL,< 1 year,0.0
25000.0,2012-11-19,debt_consolidation,678.0,17.56%,910xx,CA,< 1 year,0.0
16000.0,2012-11-19,credit_card,667.0,7.91%,088xx,NJ,< 1 year,0.0
35000.0,2012-11-21,debt_consolidation,667.0,28.84%,282xx,NC,< 1 year,0.0
3500.0,2012-11-23,other,593.0,2.61%,020xx,MA,< 1 year,0.0
8000.0,2012-11-27,credit_card,659.0,13.31%,339xx,FL,< 1 year,0.0
25000.0,2012-11-27,debt_consolidation,643.0,9.74%,010xx,MA,< 1 year,0.0
1100.0,2012-11-27,other,663.0,39.1%,785xx,TX,< 1 year,0.0
35000.0,2012-11-28,debt_consolidation,665.0,20.07%,171xx,PA,4 years,0.0
1000.0,2012-11-29,car,509.0,13.55%,902xx,CA,< 1 year,0.0
5000.0,2012-11-30,home_improvement,595.0,2.82%,850xx,AZ,< 1 year,0.0
35000.0,2012-11-30,credit_card,697.0,39.08%,936xx,CA,< 1 year,0.0
8000.0,2012-12-02,debt_consolidation,640.0,32.04%,923xx,CA,< 1 year,0.0
16000.0,2012-12-04,credit_card,621.0,13.18%,085xx,NJ,< 1 year,0.0
1000.0,2012-12-05,moving,675.0,7.73%,285xx,NC,< 1 year,0.0
10000.0,2012-12-05,moving,540.0,6.91%,600xx,IL,< 1 year,0.0
2500.0,2012-12-06,debt_consolidation,688.0,0%,323xx,FL,< 1 year,0.0
1000.0,2012-12-09,other,532.0,7.1%,292xx,SC,< 1 year,0.0
35000.0,2012-12-09,other,577.0,13.92%,028xx,RI,< 1 year,0.0
14000.0,2012-12-12,debt_consolidation,593.0,44.76%,974xx,OR,< 1 year,0.0
35000.0,2012-12-13,debt_consolidation,681.0,32.16%,906xx,CA,< 1 year,0.0
3000.0,2012-12-14,small_business,599.0,0.81%,104xx,NY,< 1 year,0.0
5000.0,2012-12-15,debt_consolidation,513.0,22.6%,338xx,FL,< 1 year,0.0
35000.0,2012-12-16,credit_card,771.0,36.33%,488xx,MI,< 1 year,0.0
29000.0,2012-12-16,debt_consolidation,685.0,28.85%,891xx,NV,< 1 year,0.0
2300.0,2012-12-16,debt_consolidation,509.0,0%,606xx,IL,< 1 year,0.0
14000.0,2012-12-17,Refinance,708.0,28.96%,172xx,PA,3 years,0.0
25000.0,2012-12-17,credit_card,682.0,58.13%,769xx,TX,< 1 year,0.0
20000.0,2012-12-18,debt_consolidation,690.0,43.23%,319xx,GA,< 1 year,0.0
5000.0,2012-12-25,medical,686.0,2.5%,466xx,IN,< 1 year,0.0
3100.0,2012-12-27,Medical expenses,690.0,17.2%,902xx,CA,,0.0
9300.0,2012-12-28,debt_consolidation,659.0,17.4%,088xx,NJ,< 1 year,0.0
3000.0,2012-12-30,home_improvement,563.0,10.9%,403xx,KY,< 1 year,0.0
18000.0,2016-04-01,debt_consolidation,,6.56%,112xx,NY,< 1 year,0.0
5000.0,2016-04-01,debt_consolidation,,45.11%,853xx,AZ,< 1 year,0.0
5000.0,2016-04-01,debt_consolidation,,20.42%,606xx,IL,< 1 year,0.0
7500.0,2016-04-01,debt_consolidation,,5.94%,347xx,FL,< 1 year,0.0
8000.0,2016-04-01,credit_card,,1.94%,925xx,CA,< 1 year,0.0
5000.0,2016-04-01,debt_consolidation,,1.04%,797xx,TX,< 1 year,0.0
5000.0,2016-04-02,debt_consolidation,,0.84%,606xx,IL,< 1 year,0.0
15000.0,2016-04-02,credit_card,,16.74%,327xx,FL,5 years,0.0
10000.0,2016-04-02,Credit card refinancing,,17.68%,925xx,CA,,0.0
7500.0,2016-04-03,car,,4.48%,021xx,MA,5 years,0.0
8000.0,2016-04-03,other,,4.97%,370xx,TN,5 years,0.0
2000.0,2016-04-03,credit_card,,22.6%,664xx,KS,< 1 year,0.0
10000.0,2016-04-03,debt_consolidation,,8.52%,426xx,KY,< 1 year,0.0
5000.0,2016-04-04,debt_consolidation,,1.5%,170xx,PA,5 years,0.0
2500.0,2016-04-04,other,651.0,3.76%,762xx,TX,< 1 year,0.0
2800.0,2016-04-04,credit_card,,20.04%,129xx,NY,< 1 year,0.0
1000.0,2016-04-04,vacation,,14.87%,265xx,WV,< 1 year,0.0
5000.0,2016-04-04,debt_consolidation,,35.68%,783xx,TX,< 1 year,0.0
10000.0,2016-04-04,debt_consolidation,,33.11%,703xx,LA,< 1 year,0.0
3000.0,2016-04-04,debt_consolidation,,28.2%,720xx,AR,< 1 year,0.0
8000.0,2016-04-04,debt_consolidation,,6.28%,531xx,WI,5 years,0.0
100000.0,2016-04-05,Business Loan,,-1%,622xx,IL,< 1 year,0.0
15000.0,2016-04-05,debt_consolidation,,2.07%,282xx,NC,< 1 year,0.0
19000.0,2016-04-05,credit_card,,18.84%,482xx,MI,5 years,0.0
4000.0,2016-04-05,credit_card,,4.2%,301xx,GA,< 1 year,0.0
5000.0,2016-04-05,debt_consolidation,,16%,432xx,OH,< 1 year,0.0
5000.0,2016-04-05,other,,3.77%,234xx,VA,< 1 year,0.0
1200.0,2016-04-05,other,,409.13%,452xx,OH,< 1 year,0.0
5000.0,2016-04-05,debt_consolidation,,28.6%,800xx,CO,< 1 year,0.0
5000.0,2016-04-05,other,,15.21%,341xx,FL,< 1 year,0.0
15000.0,2016-04-05,other,,23.76%,112xx,NY,< 1 year,0.0
5000.0,2016-04-05,debt_consolidation,,9.48%,890xx,NV,< 1 year,0.0
30000.0,2016-04-05,debt_consolidation,673.0,22.17%,956xx,CA,6 years,0.0
25000.0,2016-04-05,debt_consolidation,674.0,47.6%,981xx,WA,< 1 year,0.0
9000.0,2016-04-05,debt_consolidation,683.0,9.84%,922xx,CA,10+ years,0.0
10000.0,2016-04-05,debt_consolidation,,11%,894xx,NV,< 1 year,0.0
3600.0,2016-04-05,car,,2%,329xx,FL,< 1 year,0.0
10000.0,2016-04-05,Business Loan,,-1%,110xx,NY,< 1 year,0.0
5000.0,2016-04-05,debt_consolidation,,4.37%,970xx,OR,< 1 year,0.0
5000.0,2016-04-05,credit_card,,7.48%,973xx,OR,,0.0
6000.0,2016-04-05,medical,,38.43%,019xx,MA,5 years,0.0
5000.0,2016-04-06,debt_consolidation,,2.9%,240xx,VA,< 1 year,0.0
3000.0,2016-04-06,major_purchase,,19.6%,478xx,IN,< 1 year,0.0
2800.0,2016-04-06,medical,,13.26%,912xx,CA,< 1 year,0.0
4000.0,2016-04-06,other,,1.76%,756xx,TX,< 1 year,0.0
10000.0,2016-04-06,debt_consolidation,683.0,14.08%,762xx,TX,< 1 year,0.0
5000.0,2016-04-06,debt_consolidation,,97.96%,891xx,NV,< 1 year,0.0
10000.0,2016-04-06,Business Loan,,-1%,630xx,MO,< 1 year,0.0
12000.0,2016-04-06,credit_card,,-1%,300xx,GA,< 1 year,0.0
30000.0,2016-04-07,debt_consolidation,,17%,010xx,MA,< 1 year,0.0
10000.0,2016-04-07,Debt consolidation,668.0,16.22%,774xx,TX,,0.0
2500.0,2016-04-07,debt_consolidation,,17.85%,604xx,IL,< 1 year,0.0
12000.0,2016-04-07,Debt consolidation,,18.97%,913xx,CA,10+ years,0.0
18000.0,2016-04-07,car,666.0,27.52%,019xx,MA,< 1 year,0.0
3000.0,2016-04-07,credit_card,,8.62%,190xx,PA,5 years,0.0
15000.0,2016-04-07,debt_consolidation,,52.96%,751xx,TX,< 1 year,0.0
28500.0,2016-04-08,Debt consolidation,,18.65%,431xx,OH,2 years,0.0
6000.0,2016-04-08,home_improvement,,28.19%,142xx,NY,5 years,0.0
13000.0,2016-04-08,car,,1.89%,216xx,MD,5 years,0.0
10000.0,2016-04-08,medical,647.0,12.07%,337xx,FL,< 1 year,0.0
10000.0,2016-04-08,debt_consolidation,,26.38%,609xx,IL,< 1 year,0.0
30000.0,2016-04-08,debt_consolidation,,36.27%,731xx,OK,< 1 year,0.0
45000.0,2016-04-08,home_improvement,,40.6%,337xx,FL,< 1 year,0.0
10000.0,2016-04-08,credit_card,621.0,35%,446xx,OH,< 1 year,0.0
12000.0,2016-04-08,other,,30.95%,113xx,NY,,0.0
2000.0,2016-04-08,credit_card,738.0,117.2%,321xx,FL,< 1 year,0.0
30000.0,2016-04-09,house,,-1%,674xx,KS,5 years,0.0
40000.0,2016-04-09,home_improvement,,9999%,970xx,OR,< 1 year,0.0
6500.0,2016-04-09,major_purchase,,16.65%,452xx,OH,< 1 year,0.0
10000.0,2016-04-09,debt_consolidation,616.0,52.68%,640xx,MO,< 1 year,0.0
20000.0,2016-04-09,credit_card,653.0,67.83%,530xx,WI,< 1 year,0.0
40000.0,2016-04-09,debt_consolidation,728.0,16.85%,109xx,NY,< 1 year,0.0
5000.0,2016-04-09,debt_consolidation,,20.53%,074xx,NJ,< 1 year,0.0
6000.0,2016-04-09,credit_card,,8.69%,082xx,NJ,5 years,0.0
15000.0,2016-04-09,credit_card,,9999%,912xx,CA,< 1 year,0.0
15000.0,2016-04-09,vacation,,0%,952xx,CA,5 years,0.0
2000.0,2016-04-09,home_improvement,,3%,117xx,NY,< 1 year,0.0
5000.0,2016-04-09,major_purchase,610.0,12.23%,089xx,NJ,< 1 year,0.0
30000.0,2016-04-10,debt_consolidation,,16.71%,070xx,NJ,< 1 year,0.0
30000.0,2016-04-10,credit_card,,32.23%,344xx,FL,5 years,0.0
5000.0,2016-04-10,Debt consolidation,,8.23%,622xx,IL,10+ years,2.0
5000.0,2016-04-10,other,648.0,30.42%,802xx,CO,< 1 year,0.0
6500.0,2016-04-10,debt_consolidation,636.0,36.63%,442xx,OH,< 1 year,0.0
15000.0,2016-04-10,other,,19.8%,235xx,VA,< 1 year,0.0
10000.0,2016-04-10,credit_card,,14.24%,957xx,CA,5 years,0.0
2800.0,2016-04-10,major_purchase,,15.69%,934xx,CA,5 years,0.0
5000.0,2016-04-11,debt_consolidation,,44.64%,454xx,OH,< 1 year,0.0
1500.0,2016-04-11,debt_consolidation,,9999%,450xx,OH,< 1 year,0.0
2000.0,2016-04-11,debt_consolidation,,482%,277xx,NC,< 1 year,0.0
12000.0,2016-04-11,debt_consolidation,,28.92%,591xx,MT,< 1 year,0.0
15000.0,2016-04-11,debt_consolidation,,9999%,730xx,OK,< 1 year,0.0
5000.0,2016-04-11,moving,,3.78%,114xx,NY,5 years,0.0
8000.0,2016-04-11,credit_card,701.0,23.83%,769xx,TX,< 1 year,0.0
15000.0,2016-04-11,debt_consolidation,,20.21%,390xx,MS,< 1 year,0.0
1000.0,2016-04-11,vacation,526.0,34.93%,296xx,SC,< 1 year,0.0
2800.0,2016-04-11,major_purchase,,5.47%,427xx,KY,< 1 year,0.0
20000.0,2016-04-11,debt_consolidation,605.0,30.66%,300xx,GA,< 1 year,0.0
4000.0,2016-04-11,Debt consolidation,681.0,17.31%,302xx,GA,9 years,2.0
25000.0,2016-04-11,debt_consolidation,691.0,15.73%,923xx,CA,< 1 year,0.0
20000.0,2016-04-11,debt_consolidation,664.0,65.17%,891xx,NV,< 1 year,0.0
10000.0,2016-04-11,debt_consolidation,,27.04%,245xx,VA,5 years,0.0
1000.0,2016-04-11,other,,36.8%,600xx,IL,< 1 year,0.0
15000.0,2016-04-11,debt_consolidation,,11.14%,967xx,HI,< 1 year,0.0
18000.0,2016-04-11,debt_consolidation,643.0,25.27%,623xx,IL,< 1 year,0.0
6000.0,2016-04-12,debt_consolidation,,2.5%,104xx,NY,< 1 year,0.0
1500.0,2016-04-12,debt_consolidation,,9999%,949xx,CA,< 1 year,0.0
5000.0,2016-04-12,other,,23.11%,080xx,NJ,5 years,0.0
20000.0,2016-04-12,debt_consolidation,,1.28%,891xx,NV,< 1 year,0.0
20000.0,2016-04-12,medical,,9999%,802xx,CO,< 1 year,0.0
14000.0,2016-04-12,other,,38.47%,377xx,TN,< 1 year,0.0
15000.0,2016-04-12,debt_consolidation,666.0,863.41%,014xx,MA,< 1 year,0.0
10000.0,2016-04-12,credit_card,,9999%,331xx,FL,< 1 year,0.0
5000.0,2016-04-12,debt_consolidation,,9999%,900xx,CA,< 1 year,0.0
