68593616,Unnamed: 1,28000.0,28000.0.1,28000.0.2, 60 months,8.49,574.33,B,B1,Client Service Manager,1 year,MORTGAGE,75000.0,Not Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68593616,Unnamed: 19,debt_consolidation,Debt consolidation,301xx,GA,24.83,0.0,Jan-2004,685.0,689.0,0.0.1,29.0,Unnamed: 31,16.0,0.0.2,18002.0,72.0,23.0,w,0.0.3,0.0.4,32339.7724681812,32339.77,28000.0.3,4339.77,0.0.5,0.0.6,0.0.7,Apr-2018,17440.21,Unnamed: 49,Jul-2018,694.0,690.0,0.0.8,Unnamed: 54,1.0,Individual,Unnamed: 57,Unnamed: 58,Unnamed: 59,0.0.9,428.0,365724.0,0.0.10,4.0,1.0.1,1.0.2,10.0,63294.0,74.0,1.0.3,1.0.4,7762.0,74.0.1,25000.0,6.0,1.0.5,6.0.1,3.0,22858.0,1024.0,91.8,0.0.11,0.0.12,143.0,101.0,8.0,8.0.1,3.0.1,27.0,Unnamed: 90,0.0.13,29.0.1,0.0.14,4.0.1,10.0.1,4.0.2,5.0,8.0.2,10.0.2,12.0,10.0.3,16.0.1,0.0.15,0.0.16,0.0.17,2.0,95.7,75.0,0.0.18,0.0.19,406511.0,81296.0,12500.0,85509.0,Unnamed: 115,Unnamed: 116,Unnamed: 117,Unnamed: 118,Unnamed: 119,Unnamed: 120,Unnamed: 121,Unnamed: 122,Unnamed: 123,Unnamed: 124,Unnamed: 125,Unnamed: 126,Unnamed: 127,N,Unnamed: 129,Unnamed: 130,Unnamed: 131,Unnamed: 132,Unnamed: 133,Unnamed: 134,Unnamed: 135,Unnamed: 136,Unnamed: 137,Unnamed: 138,Unnamed: 139,Unnamed: 140,Unnamed: 141,Unnamed: 142,Cash,N.1,Unnamed: 145,Unnamed: 146,Unnamed: 147,Unnamed: 148,Unnamed: 149,Unnamed: 150
67910125,,35000.0,35000.0,35000.0, 36 months,11.99,1162.34,C,C1,Mobile Software Engineer,< 1 year,RENT,225000.0,Source Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=67910125,,credit_card,Credit card refinancing,079xx,NJ,9.49,0.0,Sep-2004,660.0,664.0,1.0,62.0,82.0,6.0,1.0,3380.0,43.3,9.0,w,0.0,0.0,41351.3208109881,41351.32,35000.0,6351.32,0.0,0.0,0.0,Mar-2018,11188.76,,Mar-2019,734.0,730.0,0.0,89.0,1.0,Individual,,,,0.0,0.0,52204.0,1.0,1.0,0.0,1.0,18.0,6935.0,53.0,1.0,1.0,1941.0,49.0,7800.0,0.0,0.0,1.0,2.0,8701.0,4420.0,43.3,0.0,0.0,135.0,126.0,6.0,6.0,0.0,6.0,89.0,6.0,89.0,1.0,4.0,4.0,4.0,5.0,3.0,4.0,5.0,4.0,6.0,0.0,0.0,0.0,1.0,77.8,25.0,0.0,1.0,78648.0,52204.0,7800.0,13140.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
67859240,,11575.0,11575.0,11575.0, 36 months,13.67,393.76,C,C4,LASER OPERATOR,5 years,RENT,46000.0,Source Verified,Dec-2015,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=67859240,,debt_consolidation,Debt consolidation,334xx,FL,20.79,0.0,Sep-2002,670.0,674.0,0.0,70.0,67.0,8.0,1.0,2943.0,18.4,21.0,w,0.0,0.0,6041.23,6041.23,3647.43,1449.47,0.0,944.33,169.9794,Jan-2017,393.76,,Jul-2017,599.0,595.0,0.0,70.0,1.0,Individual,,,,0.0,0.0,21201.0,3.0,2.0,3.0,3.0,4.0,18258.0,96.0,1.0,5.0,2315.0,61.0,16000.0,0.0,0.0,1.0,8.0,2650.0,13057.0,18.4,0.0,0.0,119.0,159.0,9.0,4.0,0.0,9.0,70.0,9.0,70.0,1.0,4.0,4.0,6.0,11.0,8.0,6.0,13.0,4.0,8.0,0.0,0.0,0.0,4.0,93.7,0.0,1.0,0.0,35000.0,21201.0,16000.0,19000.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
67869061,,17625.0,17625.0,17625.0, 36 months,17.57,633.4,D,D4,Personal banker ,8 years,RENT,42000.0,Verified,Dec-2015,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=67869061,,home_improvement,Home improvement,335xx,FL,18.86,0.0,Nov-2001,725.0,729.0,1.0,,,10.0,0.0,10383.0,30.4,16.0,w,0.0,0.0,6316.8,6316.8,4010.62,2306.18,0.0,0.0,0.0,Oct-2016,633.4,,Mar-2017,509.0,505.0,0.0,,1.0,Individual,,,,0.0,0.0,22579.0,2.0,2.0,2.0,2.0,3.0,12196.0,81.0,1.0,2.0,5877.0,46.0,34100.0,0.0,0.0,1.0,4.0,2258.0,20217.0,33.9,0.0,0.0,12.0,169.0,0.0,0.0,0.0,0.0,,1.0,,0.0,3.0,3.0,6.0,7.0,2.0,8.0,14.0,3.0,10.0,0.0,0.0,0.0,3.0,100.0,16.7,0.0,0.0,49100.0,22579.0,30600.0,15000.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
67899141,,3600.0,3600.0,3600.0, 36 months,9.17,114.77,B,B2,Cashier,3 years,OWN,16800.0,Not Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=67899141,,car,Car financing,421xx,KY,35.5,0.0,Jan-2005,730.0,734.0,1.0,,,12.0,0.0,7423.0,47.3,19.0,w,0.0,0.0,4129.64586342,4129.65,3600.0,529.65,0.0,0.0,0.0,Dec-2018,114.53,,Dec-2018,704.0,700.0,0.0,,1.0,Individual,,,,0.0,0.0,22481.0,0.0,1.0,0.0,0.0,28.0,1995.0,19.0,0.0,1.0,5611.0,36.0,15700.0,2.0,0.0,2.0,1.0,2248.0,5013.0,58.6,0.0,0.0,122.0,131.0,20.0,20.0,2.0,34.0,,3.0,,0.0,3.0,5.0,5.0,8.0,4.0,10.0,13.0,5.0,12.0,0.0,0.0,0.0,0.0,100.0,20.0,0.0,0.0,40960.0,9418.0,12100.0,10260.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
67909038,,9500.0,9500.0,9500.0, 36 months,10.64,309.41,B,B4,Retail Specialist,1 year,OWN,21600.0,Source Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=67909038,,debt_consolidation,Debt consolidation,560xx,MN,14.61,0.0,Sep-1997,765.0,769.0,0.0,,,14.0,0.0,11154.0,15.1,22.0,w,0.0,0.0,10886.6320519768,10886.63,9500.0,1386.63,0.0,0.0,0.0,Nov-2017,4394.64,,Nov-2017,774.0,770.0,0.0,,1.0,Individual,,,,0.0,0.0,11154.0,0.0,0.0,0.0,0.0,69.0,0.0,,7.0,10.0,3953.0,15.0,73854.0,0.0,0.0,0.0,10.0,797.0,55209.0,16.3,0.0,0.0,69.0,219.0,7.0,7.0,0.0,7.0,,,,0.0,4.0,6.0,9.0,11.0,1.0,14.0,21.0,6.0,14.0,0.0,0.0,0.0,7.0,100.0,0.0,0.0,0.0,73854.0,11154.0,66000.0,0.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
67695749,,15000.0,15000.0,15000.0, 36 months,6.89,462.41,A,A3,Senior Engineer,< 1 year,MORTGAGE,125000.0,Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=67695749,,credit_card,Credit card refinancing,712xx,LA,3.24,0.0,Nov-2005,715.0,719.0,0.0,31.0,,7.0,0.0,15063.0,48.4,26.0,w,0.0,0.0,16640.717829554,16640.72,15000.0,1640.72,0.0,0.0,0.0,Dec-2018,462.11,,Mar-2019,739.0,735.0,0.0,,1.0,Individual,,,,0.0,0.0,305154.0,0.0,0.0,0.0,1.0,24.0,0.0,,0.0,0.0,14662.0,48.0,33100.0,2.0,2.0,2.0,3.0,43593.0,8838.0,68.2,0.0,0.0,110.0,121.0,27.0,22.0,4.0,27.0,,1.0,31.0,0.0,1.0,2.0,3.0,6.0,6.0,6.0,16.0,2.0,7.0,0.0,0.0,0.0,0.0,96.0,33.3,0.0,0.0,331393.0,15063.0,23500.0,0.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
67818585,,8000.0,8000.0,8000.0, 36 months,5.32,240.92,A,A1,SET UP AND OPERATE MACHINE,4 years,MORTGAGE,53000.0,Not Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=67818585,,credit_card,Credit card refinancing,774xx,TX,14.24,0.0,Oct-2005,770.0,774.0,0.0,,,24.0,0.0,8788.0,10.7,40.0,w,0.0,0.0,8670.691869114,8670.69,8000.0,670.69,0.0,0.0,0.0,Dec-2018,240.85,,Dec-2018,744.0,740.0,0.0,,1.0,Individual,,,,0.0,0.0,203300.0,3.0,7.0,0.0,0.0,38.0,28725.0,91.0,3.0,5.0,2411.0,33.0,82200.0,1.0,0.0,0.0,7.0,9241.0,63130.0,10.6,0.0,0.0,94.0,122.0,2.0,2.0,2.0,2.0,,13.0,,0.0,7.0,8.0,12.0,20.0,9.0,16.0,29.0,8.0,24.0,0.0,0.0,0.0,3.0,100.0,0.0,0.0,0.0,285194.0,37513.0,70600.0,31625.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
67808673,,10475.0,10475.0,10475.0, 60 months,14.48,246.35,C,C5,Fabricator,10+ years,MORTGAGE,48000.0,Not Verified,Dec-2015,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=67808673,,debt_consolidation,Debt consolidation,029xx,RI,38.13,0.0,Aug-1995,720.0,724.0,1.0,55.0,,19.0,0.0,13618.0,25.8,37.0,w,0.0,0.0,2485.55,2485.55,1266.79,1218.76,0.0,0.0,0.0,Nov-2016,246.35,,Feb-2017,599.0,595.0,0.0,56.0,1.0,Individual,,,,0.0,0.0,235584.0,2.0,6.0,2.0,3.0,8.0,35055.0,79.0,2.0,5.0,7181.0,50.0,52800.0,0.0,2.0,3.0,9.0,12399.0,33996.0,27.4,0.0,0.0,244.0,137.0,5.0,5.0,2.0,5.0,,1.0,,0.0,9.0,10.0,10.0,17.0,14.0,11.0,20.0,10.0,19.0,0.0,0.0,0.0,5.0,94.1,10.0,0.0,0.0,315270.0,48673.0,46800.0,44150.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
67535848,,17950.0,17950.0,17950.0, 36 months,13.18,606.37,C,C3,Maintenance supervisor,10+ years,RENT,90000.0,Source Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=67535848,,credit_card,Credit card refinancing,076xx,NJ,32.8,0.0,Feb-2005,660.0,664.0,2.0,24.0,106.0,16.0,1.0,14977.0,70.0,29.0,f,0.0,0.0,21707.365091098,21707.37,17950.0,3757.37,0.0,0.0,0.0,Jul-2018,4136.69,,Mar-2019,649.0,645.0,0.0,24.0,1.0,Individual,,,,0.0,0.0,57814.0,3.0,4.0,0.0,2.0,15.0,42837.0,72.0,3.0,4.0,1515.0,71.0,21400.0,1.0,0.0,2.0,6.0,3613.0,1412.0,81.9,0.0,0.0,130.0,93.0,5.0,5.0,0.0,5.0,,5.0,,1.0,6.0,12.0,6.0,6.0,14.0,12.0,14.0,12.0,16.0,0.0,0.0,0.0,3.0,96.6,83.3,1.0,0.0,126731.0,57814.0,7800.0,105331.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68018383,,12000.0,12000.0,11950.0, 36 months,11.99,398.52,C,C1,Assistant Store Manager-AA,< 1 year,RENT,53000.0,Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68018383,,debt_consolidation,Debt consolidation,954xx,CA,19.66,0.0,May-2005,665.0,669.0,0.0,,,12.0,0.0,21276.0,72.1,13.0,w,0.0,0.0,14366.4685009982,14306.61,12000.0,2366.47,0.0,0.0,0.0,Jan-2019,398.29,,Dec-2018,714.0,710.0,0.0,,1.0,Individual,,,,0.0,0.0,47278.0,1.0,4.0,0.0,2.0,16.0,26002.0,104.0,1.0,4.0,9770.0,87.0,29500.0,0.0,0.0,0.0,6.0,3940.0,6990.0,69.5,0.0,0.0,28.0,127.0,6.0,6.0,0.0,13.0,,,,0.0,4.0,7.0,5.0,5.0,4.0,8.0,9.0,7.0,12.0,0.0,0.0,0.0,1.0,100.0,60.0,0.0,0.0,54500.0,47278.0,22900.0,25000.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68038483,,8000.0,8000.0,8000.0, 36 months,11.99,265.68,C,C1,Waitress,8 years,RENT,40000.0,Source Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68038483,,credit_card,Credit card refinancing,028xx,RI,18.69,0.0,Sep-2003,720.0,724.0,2.0,,,6.0,0.0,2506.0,38.0,17.0,w,0.0,0.0,8537.42,8537.42,8000.0,537.42,0.0,0.0,0.0,Aug-2016,6948.67,,Mar-2019,669.0,665.0,0.0,,1.0,Individual,,,,0.0,0.0,19674.0,2.0,2.0,2.0,3.0,3.0,17168.0,88.0,0.0,2.0,1897.0,75.0,6600.0,3.0,6.0,5.0,5.0,3279.0,903.0,67.7,0.0,0.0,117.0,147.0,13.0,3.0,0.0,13.0,,1.0,,0.0,1.0,2.0,2.0,3.0,8.0,4.0,9.0,2.0,6.0,0.0,0.0,0.0,2.0,100.0,50.0,0.0,0.0,26219.0,19674.0,2800.0,19619.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
67695999,,13000.0,13000.0,13000.0, 36 months,6.24,396.91,A,A2,Math Teacher,10+ years,MORTGAGE,92000.0,Not Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=67695999,,debt_consolidation,Debt consolidation,117xx,NY,15.18,0.0,Jun-2001,780.0,784.0,0.0,,,11.0,0.0,11236.0,23.8,48.0,w,0.0,0.0,14132.8806752588,14132.88,13000.0,1132.88,0.0,0.0,0.0,Feb-2018,3014.64,,Oct-2018,834.0,830.0,0.0,,1.0,Individual,,,,0.0,0.0,368115.0,1.0,3.0,0.0,2.0,13.0,36437.0,75.0,1.0,1.0,6039.0,50.0,47300.0,3.0,0.0,0.0,4.0,33465.0,25781.0,29.2,0.0,0.0,172.0,174.0,1.0,1.0,2.0,1.0,,13.0,,0.0,4.0,6.0,4.0,7.0,33.0,7.0,13.0,6.0,11.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,425396.0,47673.0,36400.0,48299.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
67736088,,15000.0,15000.0,14975.0, 36 months,8.38,472.68,B,B1,Criminalist II,4 years,RENT,105000.0,Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=67736088,,credit_card,Credit card refinancing,940xx,CA,18.14,0.0,May-1990,675.0,679.0,0.0,39.0,,11.0,0.0,13562.0,61.9,25.0,w,0.0,0.0,16008.5000094899,15981.82,15000.0,1008.5,0.0,0.0,0.0,Nov-2016,11288.68,,Nov-2016,714.0,710.0,0.0,39.0,1.0,Individual,,,,0.0,0.0,90491.0,0.0,4.0,1.0,2.0,8.0,76929.0,75.0,0.0,2.0,5385.0,73.0,21900.0,0.0,1.0,0.0,4.0,8226.0,1224.0,91.1,0.0,0.0,133.0,307.0,14.0,8.0,0.0,14.0,,14.0,65.0,6.0,4.0,5.0,4.0,5.0,12.0,7.0,13.0,5.0,11.0,0.0,0.0,0.0,1.0,64.0,100.0,0.0,0.0,124575.0,90491.0,13700.0,102675.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
67746020,,15000.0,15000.0,15000.0, 36 months,8.38,472.68,B,B1,Service Manager,10+ years,MORTGAGE,100000.0,Not Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=67746020,,debt_consolidation,Debt consolidation,908xx,CA,9.72,0.0,Oct-1995,675.0,679.0,0.0,29.0,26.0,8.0,1.0,6080.0,41.1,43.0,w,0.0,0.0,16333.276876993,16333.28,15000.0,1333.28,0.0,0.0,0.0,Mar-2017,9722.74,,Mar-2019,679.0,675.0,0.0,29.0,1.0,Individual,,,,0.0,0.0,19178.0,0.0,2.0,0.0,0.0,67.0,13098.0,24.0,2.0,5.0,4996.0,27.0,14800.0,0.0,0.0,1.0,5.0,2740.0,2020.0,75.1,0.0,0.0,160.0,242.0,7.0,7.0,5.0,15.0,29.0,11.0,29.0,2.0,2.0,2.0,2.0,23.0,3.0,6.0,34.0,2.0,7.0,0.0,0.0,0.0,2.0,94.9,50.0,1.0,0.0,70530.0,19178.0,8100.0,55730.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
67238919,,9600.0,9600.0,9600.0, 36 months,5.32,289.11,A,A1,Chemical Engineer,10+ years,MORTGAGE,106000.0,Not Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=67238919,,home_improvement,Home improvement,085xx,NJ,9.45,0.0,Oct-2001,805.0,809.0,0.0,,,17.0,0.0,7412.0,16.1,34.0,w,0.0,0.0,9771.0,9771.0,9600.0,171.0,0.0,0.0,0.0,Apr-2016,8906.51,,Aug-2017,814.0,810.0,0.0,,1.0,Individual,,,,0.0,0.0,348945.0,0.0,3.0,0.0,1.0,16.0,28121.0,52.0,0.0,0.0,3464.0,36.0,46100.0,0.0,0.0,1.0,1.0,21809.0,33230.0,18.2,0.0,0.0,170.0,160.0,29.0,16.0,5.0,29.0,,9.0,,0.0,5.0,6.0,8.0,12.0,8.0,13.0,21.0,6.0,17.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,428952.0,35533.0,40600.0,53652.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
67575547,,28000.0,28000.0,27850.0, 60 months,22.99,789.18,F,F2,Controller,8 years,MORTGAGE,90000.0,Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=67575547,,debt_consolidation,Debt consolidation,452xx,OH,22.36,0.0,May-2000,690.0,694.0,3.0,28.0,,18.0,0.0,13139.0,45.9,39.0,f,0.0,0.0,42475.251751677,42247.71,28000.0,14475.25,0.0,0.0,0.0,Sep-2018,17833.06,,Mar-2019,639.0,635.0,0.0,37.0,1.0,Individual,,,,0.0,0.0,267466.0,3.0,5.0,1.0,5.0,3.0,121682.0,102.0,4.0,8.0,4145.0,87.0,28600.0,7.0,2.0,4.0,14.0,14859.0,10416.0,50.9,0.0,0.0,187.0,129.0,1.0,1.0,2.0,1.0,35.0,0.0,35.0,1.0,7.0,10.0,7.0,10.0,20.0,12.0,17.0,11.0,18.0,0.0,0.0,0.0,6.0,89.2,14.3,0.0,0.0,274056.0,134821.0,21200.0,107189.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
66645004,,21375.0,21375.0,21375.0, 60 months,19.99,566.19,E,E4,Professor,1 year,MORTGAGE,75000.0,Source Verified,Dec-2015,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=66645004,,debt_consolidation,Debt consolidation,894xx,NV,19.09,1.0,Mar-2002,675.0,679.0,1.0,21.0,,14.0,0.0,14083.0,53.5,49.0,w,0.0,0.0,12894.75,12894.75,640.91,1048.31,0.0,11205.53,2022.9954,May-2016,50.0,,Feb-2019,714.0,710.0,0.0,21.0,1.0,Individual,,,,0.0,0.0,356617.0,1.0,2.0,1.0,1.0,8.0,85333.0,86.0,3.0,6.0,6353.0,67.0,26300.0,2.0,2.0,1.0,9.0,27432.0,3217.0,81.4,0.0,0.0,153.0,165.0,6.0,6.0,3.0,7.0,,0.0,,1.0,3.0,3.0,3.0,13.0,9.0,11.0,36.0,3.0,14.0,0.0,0.0,1.0,5.0,98.0,66.7,0.0,0.0,376091.0,99416.0,17300.0,89983.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,Y,Jan-2017,COMPLETE,Nov-2016,11205.53,50.0,18.0
67645499,,27700.0,27700.0,27700.0, 36 months,15.41,965.81,D,D1,Engineer Consultant,< 1 year,MORTGAGE,125000.0,Not Verified,Dec-2015,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=67645499,,debt_consolidation,Debt consolidation,142xx,NY,7.77,1.0,Mar-2001,715.0,719.0,0.0,2.0,,11.0,0.0,8089.0,26.4,23.0,w,0.0,0.0,11991.84,11991.84,6465.86,3306.69,0.0,2219.29,399.4722,Nov-2016,965.81,,Jun-2017,604.0,600.0,0.0,,1.0,Individual,,,,0.0,0.0,180501.0,0.0,2.0,1.0,1.0,11.0,39447.0,79.0,1.0,4.0,3422.0,59.0,30600.0,0.0,0.0,1.0,5.0,16409.0,8249.0,32.9,0.0,0.0,136.0,177.0,12.0,11.0,2.0,32.0,2.0,12.0,2.0,0.0,2.0,6.0,3.0,3.0,6.0,8.0,15.0,6.0,11.0,0.0,0.0,0.0,2.0,95.7,0.0,0.0,0.0,218400.0,47536.0,12300.0,50100.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
67705494,,5000.0,5000.0,5000.0, 36 months,10.64,162.85,B,B4,sales,8 years,MORTGAGE,45000.0,Source Verified,Dec-2015,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=67705494,,credit_card,Credit card refinancing,272xx,NC,25.92,0.0,Jul-2002,675.0,679.0,1.0,,,15.0,0.0,20085.0,65.4,37.0,w,0.0,0.0,2003.98,2003.98,1233.59,391.95,0.0,378.44,68.1192,Oct-2016,162.85,,Apr-2017,534.0,530.0,0.0,,1.0,Individual,,,,0.0,78.0,149483.0,4.0,2.0,0.0,0.0,33.0,10704.0,46.0,3.0,5.0,3441.0,57.0,30700.0,1.0,2.0,3.0,6.0,9966.0,8215.0,64.1,0.0,0.0,127.0,161.0,2.0,2.0,6.0,2.0,,5.0,,0.0,8.0,12.0,8.0,8.0,11.0,12.0,20.0,12.0,15.0,0.0,0.0,0.0,4.0,100.0,62.5,0.0,0.0,172677.0,30789.0,22900.0,23133.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
67705300,,12600.0,12600.0,12600.0, 60 months,17.86,319.0,D,D5,Program Coordinator,5 years,OWN,41891.0,Source Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=67705300,,home_improvement,Home improvement,853xx,AZ,38.77,0.0,Jul-2003,665.0,669.0,1.0,,,19.0,0.0,20518.0,49.6,48.0,w,0.0,0.0,17436.5955324765,17436.6,12600.0,4836.6,0.0,0.0,0.0,Jul-2018,7891.6,,Aug-2018,679.0,675.0,0.0,,1.0,Individual,,,,0.0,0.0,118427.0,0.0,10.0,0.0,1.0,22.0,97909.0,99.0,1.0,4.0,8378.0,85.0,41400.0,2.0,0.0,5.0,5.0,6233.0,10566.0,64.9,0.0,0.0,147.0,149.0,10.0,10.0,0.0,10.0,,1.0,,0.0,4.0,5.0,5.0,12.0,31.0,9.0,17.0,5.0,19.0,0.0,0.0,0.0,1.0,100.0,60.0,0.0,0.0,140093.0,118427.0,30100.0,98693.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
67318947,,5000.0,5000.0,5000.0, 36 months,9.17,159.4,B,B2,Creamiest/ dental tech,10+ years,MORTGAGE,26000.0,Not Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=67318947,,credit_card,Credit card refinancing,305xx,GA,16.44,0.0,Dec-1999,700.0,704.0,0.0,46.0,82.0,6.0,1.0,3924.0,28.0,15.0,w,0.0,0.0,5737.46707499,5737.47,5000.0,737.47,0.0,0.0,0.0,Dec-2018,159.05,,Mar-2019,644.0,640.0,0.0,,1.0,Individual,,,,0.0,171.0,8138.0,1.0,1.0,0.0,2.0,14.0,4214.0,70.0,2.0,2.0,1749.0,41.0,14000.0,0.0,0.0,1.0,4.0,1356.0,3598.0,47.1,0.0,0.0,182.0,192.0,3.0,3.0,0.0,3.0,,7.0,46.0,0.0,3.0,4.0,3.0,5.0,7.0,5.0,8.0,4.0,6.0,0.0,0.0,0.0,2.0,93.3,33.3,0.0,0.0,20000.0,8138.0,6800.0,6000.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
67467156,,10800.0,10800.0,10800.0, 36 months,7.89,337.89,A,A5,Milwright ,< 1 year,RENT,52000.0,Source Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=67467156,,credit_card,Credit card refinancing,856xx,AZ,10.92,0.0,Jun-2008,690.0,694.0,0.0,,,11.0,0.0,5082.0,22.2,14.0,w,0.0,0.0,11142.42,11142.42,10800.0,342.42,0.0,0.0,0.0,May-2016,9800.33,,May-2018,714.0,710.0,0.0,,1.0,Individual,,,,0.0,108.0,7814.0,0.0,2.0,0.0,1.0,16.0,2732.0,40.0,0.0,3.0,2144.0,26.0,22900.0,1.0,0.0,4.0,4.0,710.0,2618.0,56.4,0.0,0.0,90.0,49.0,13.0,13.0,0.0,32.0,,0.0,,0.0,3.0,5.0,3.0,3.0,4.0,9.0,10.0,5.0,11.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,29675.0,7814.0,6000.0,6775.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
67429188,,24000.0,24000.0,24000.0, 36 months,10.64,781.65,B,B4,Banker,6 years,OWN,200000.0,Not Verified,Dec-2015,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=67429188,,debt_consolidation,Debt consolidation,110xx,NY,11.16,0.0,Aug-2004,720.0,724.0,3.0,70.0,,21.0,0.0,20614.0,16.7,41.0,w,0.0,0.0,13638.76,13638.76,9083.25,2613.13,0.0,1942.38,349.6284,Mar-2017,781.65,,Nov-2017,554.0,550.0,0.0,,1.0,Individual,,,,0.0,0.0,103113.0,1.0,4.0,0.0,3.0,13.0,82499.0,75.0,3.0,10.0,7000.0,44.0,123300.0,2.0,0.0,4.0,13.0,4910.0,99023.0,16.4,0.0,0.0,131.0,136.0,1.0,1.0,0.0,1.0,70.0,2.0,70.0,0.0,5.0,6.0,13.0,22.0,15.0,16.0,26.0,6.0,21.0,0.0,0.0,0.0,3.0,100.0,15.4,0.0,0.0,233974.0,103113.0,118400.0,110674.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
67216163,,7750.0,7750.0,7750.0, 36 months,12.59,259.61,C,C2,,,RENT,30000.0,Source Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=67216163,,debt_consolidation,Debt consolidation,933xx,CA,12.96,0.0,Oct-1991,680.0,684.0,0.0,,91.0,6.0,1.0,3970.0,60.2,26.0,w,0.0,0.0,9348.2503107482,9348.25,7750.0,1598.25,0.0,0.0,0.0,Jan-2019,259.19,,Jan-2019,684.0,680.0,0.0,,1.0,Individual,,,,0.0,0.0,8964.0,0.0,1.0,0.0,1.0,19.0,4994.0,67.0,0.0,3.0,1293.0,64.0,6600.0,0.0,2.0,0.0,4.0,1494.0,207.0,86.2,0.0,0.0,155.0,290.0,14.0,14.0,5.0,51.0,,14.0,,0.0,1.0,5.0,1.0,7.0,4.0,5.0,17.0,5.0,6.0,0.0,0.0,0.0,0.0,100.0,100.0,1.0,0.0,14100.0,8964.0,1500.0,7500.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
