loan_amnt,dti,fico_score,addr_state,emp_length,issue_d,bad_loan,int_rate,grade,annual_inc,home_ownership,rejected
22950.0,18.32,812.0,CO,10.0,2015-12-01,0.0,9.17,B,57000.0,MORTGAGE,0
4750.0,30.78,667.0,FL,3.0,2015-12-01,0.0,19.99,E,48000.0,RENT,0
2525.0,31.49,667.0,WA,9.0,2015-12-01,0.0,18.2,E,45000.0,OWN,0
15000.0,14.63,682.0,TX,2.0,2015-12-01,1.0,15.41,D,93000.0,MORTGAGE,0
5500.0,15.32,742.0,FL,8.0,2015-12-01,0.0,8.38,B,45000.0,MORTGAGE,0
10000.0,19.35,677.0,OR,3.0,2015-12-01,0.0,11.22,B,110000.0,RENT,0
13800.0,25.04,672.0,NH,10.0,2015-12-01,0.0,15.41,D,52000.0,RENT,0
4000.0,24.4,687.0,NV,,2015-12-01,0.0,13.18,C,45000.0,MORTGAGE,0
4900.0,39.2,672.0,NY,10.0,2015-12-01,1.0,15.41,D,24000.0,MORTGAGE,0
30000.0,8.32,682.0,PA,10.0,2015-12-01,0.0,13.67,C,75000.0,MORTGAGE,0
6500.0,34.91,672.0,MN,4.0,2015-12-01,1.0,13.18,C,38500.0,RENT,0
12000.0,20.7,677.0,FL,2.0,2015-12-01,0.0,11.22,B,52000.0,RENT,0
10000.0,35.24,697.0,OH,10.0,2015-12-01,0.0,7.26,A,60000.0,MORTGAGE,0
15200.0,17.66,677.0,IN,4.0,2015-12-01,0.0,13.67,C,104000.0,MORTGAGE,0
3225.0,38.31,742.0,NY,10.0,2015-12-01,0.0,17.86,D,42000.0,OWN,0
9600.0,36.8,742.0,NC,10.0,2015-12-01,0.0,9.76,B,53000.0,MORTGAGE,0
4000.0,25.38,672.0,KY,4.0,2015-12-01,0.0,10.64,B,41000.0,MORTGAGE,0
10350.0,6.41,672.0,NY,7.0,2015-12-01,1.0,18.2,E,50000.0,RENT,0
35000.0,16.08,692.0,DC,4.0,2015-12-01,0.0,19.99,E,125000.0,MORTGAGE,0
30000.0,9.56,697.0,NC,10.0,2015-12-01,0.0,21.99,F,85900.0,RENT,0
11000.0,21.05,672.0,OK,2.0,2015-12-01,0.0,18.2,E,68000.0,RENT,0
25200.0,24.72,672.0,MN,8.0,2015-12-01,1.0,13.18,C,75000.0,MORTGAGE,0
10000.0,13.67,737.0,CA,2.0,2015-12-01,0.0,5.32,A,104000.0,RENT,0
35000.0,20.4,667.0,WA,10.0,2015-12-01,1.0,14.48,C,107000.0,RENT,0
24000.0,2.58,757.0,NJ,10.0,2015-12-01,0.0,8.38,B,153525.0,MORTGAGE,0
12000.0,8.5,687.0,NY,2.0,2015-12-01,0.0,10.64,B,45000.0,OWN,0
10000.0,31.84,662.0,TX,4.0,2015-12-01,0.0,13.67,C,70000.0,RENT,0
16000.0,28.86,747.0,MA,10.0,2015-12-01,0.0,6.89,A,65000.0,RENT,0
20000.0,22.88,662.0,CO,2.0,2015-12-01,0.0,15.41,D,56500.0,MORTGAGE,0
21000.0,20.52,672.0,NJ,4.0,2015-11-01,0.0,13.18,C,97000.0,MORTGAGE,0
21125.0,22.06,682.0,CA,4.0,2015-12-01,0.0,20.99,E,60000.0,RENT,0
8650.0,19.5,702.0,OH,4.0,2015-12-01,0.0,8.38,B,40000.0,MORTGAGE,0
18000.0,29.95,712.0,NY,10.0,2015-12-01,1.0,7.89,A,106000.0,MORTGAGE,0
5000.0,12.94,707.0,CO,10.0,2015-11-01,0.0,8.38,B,32000.0,RENT,0
14000.0,19.78,692.0,NC,1.0,2015-12-01,0.0,9.76,B,70000.0,RENT,0
26075.0,16.26,682.0,IL,10.0,2015-12-01,0.0,12.59,C,75000.0,MORTGAGE,0
10000.0,25.92,692.0,NJ,10.0,2015-12-01,0.0,7.89,A,72000.0,MORTGAGE,0
26775.0,13.29,697.0,TX,3.0,2015-12-01,0.0,14.48,C,132232.0,MORTGAGE,0
8400.0,20.49,707.0,OH,1.0,2015-12-01,1.0,13.18,C,78500.0,RENT,0
6350.0,7.47,782.0,AL,7.0,2015-11-01,0.0,5.32,A,70000.0,MORTGAGE,0
15000.0,9.86,692.0,NC,8.0,2015-12-01,0.0,7.26,A,110000.0,MORTGAGE,0
12000.0,25.36,692.0,NY,7.0,2015-12-01,0.0,11.99,C,46000.0,RENT,0
10200.0,19.8,697.0,MO,10.0,2015-12-01,0.0,9.76,B,95000.0,MORTGAGE,0
22200.0,32.97,707.0,VA,1.0,2015-12-01,0.0,13.67,C,70200.0,MORTGAGE,0
1000.0,13.93,667.0,NE,10.0,2015-11-01,0.0,13.67,C,120000.0,MORTGAGE,0
6500.0,20.82,722.0,CA,3.0,2015-11-01,0.0,5.32,A,37000.0,RENT,0
19500.0,25.1,667.0,MN,,2015-12-01,0.0,12.59,C,48000.0,MORTGAGE,0
14825.0,24.22,662.0,TX,2.0,2015-12-01,0.0,27.88,G,120000.0,OWN,0
9750.0,32.42,677.0,GA,10.0,2015-12-01,0.0,13.67,C,30000.0,MORTGAGE,0
4000.0,21.33,677.0,FL,10.0,2015-12-01,1.0,11.22,B,50000.0,RENT,0
11000.0,18.13,667.0,VA,5.0,2015-11-01,0.0,18.99,E,65000.0,MORTGAGE,0
20000.0,2.54,687.0,NJ,4.0,2015-12-01,1.0,12.59,C,110000.0,MORTGAGE,0
12000.0,17.74,667.0,GA,1.0,2015-12-01,0.0,8.38,B,60000.0,MORTGAGE,0
8400.0,19.68,737.0,NY,8.0,2015-12-01,0.0,11.99,C,38000.0,RENT,0
15025.0,15.77,677.0,CA,1.0,2015-12-01,0.0,27.88,G,63000.0,RENT,0
20000.0,11.01,672.0,IN,3.0,2015-12-01,1.0,11.22,B,80000.0,MORTGAGE,0
17800.0,23.49,687.0,CA,3.0,2015-12-01,0.0,6.89,A,96000.0,OWN,0
12000.0,31.66,717.0,TX,2.0,2015-12-01,0.0,13.18,C,55000.0,RENT,0
24000.0,5.76,692.0,WV,9.0,2015-12-01,0.0,14.48,C,70000.0,OWN,0
22400.0,20.85,667.0,MI,10.0,2015-12-01,0.0,11.22,B,90000.0,MORTGAGE,0
12175.0,24.02,662.0,MI,10.0,2015-12-01,1.0,16.55,D,75000.0,MORTGAGE,0
16000.0,12.85,697.0,NM,1.0,2015-12-01,0.0,13.67,C,72000.0,MORTGAGE,0
4800.0,1.6,722.0,TX,5.0,2015-12-01,0.0,18.2,E,98000.0,RENT,0
11400.0,12.92,667.0,AR,,2015-12-01,0.0,10.64,B,51000.0,RENT,0
18000.0,23.08,677.0,NY,4.0,2015-11-01,0.0,9.76,B,160000.0,MORTGAGE,0
8000.0,8.65,682.0,CA,,2015-12-01,0.0,6.89,A,24000.0,OWN,0
35000.0,17.25,672.0,GA,10.0,2015-12-01,0.0,15.41,D,88000.0,MORTGAGE,0
9975.0,22.23,662.0,MD,2.0,2015-12-01,0.0,16.55,D,26280.0,RENT,0
15400.0,21.29,717.0,NJ,8.0,2015-11-01,0.0,12.59,C,65000.0,RENT,0
8150.0,17.05,667.0,NC,1.0,2015-12-01,0.0,17.57,D,24000.0,OWN,0
7400.0,10.92,697.0,FL,4.0,2015-12-01,0.0,7.26,A,70000.0,MORTGAGE,0
10000.0,22.86,682.0,CA,1.0,2015-11-01,1.0,9.17,B,75000.0,RENT,0
16000.0,10.02,802.0,WA,2.0,2015-11-01,0.0,6.24,A,75000.0,MORTGAGE,0
9000.0,26.61,702.0,OH,2.0,2015-12-01,0.0,14.33,C,35000.0,OWN,0
8000.0,25.77,662.0,VA,7.0,2015-11-01,0.0,13.18,C,55000.0,RENT,0
28000.0,14.24,682.0,NY,1.0,2015-11-01,1.0,22.99,F,125000.0,OWN,0
5000.0,6.22,667.0,GA,10.0,2015-11-01,0.0,8.18,B,28000.0,MORTGAGE,0
27200.0,21.58,717.0,IN,10.0,2015-12-01,0.0,6.24,A,115000.0,MORTGAGE,0
2650.0,2.24,807.0,CA,5.0,2015-11-01,0.0,7.26,A,36406.5,MORTGAGE,0
14775.0,24.16,747.0,TX,10.0,2015-11-01,0.0,15.41,D,85000.0,MORTGAGE,0
12000.0,32.35,677.0,IN,9.0,2015-12-01,0.0,9.99,B,56000.0,MORTGAGE,0
23750.0,30.83,682.0,VA,10.0,2015-11-01,0.0,19.99,E,51892.0,RENT,0
30000.0,25.34,757.0,KY,8.0,2015-12-01,0.0,6.89,A,112000.0,MORTGAGE,0
6200.0,25.83,687.0,CA,1.0,2015-12-01,0.0,13.67,C,25000.0,RENT,0
28000.0,15.46,707.0,PA,4.0,2015-12-01,0.0,5.32,A,277000.0,MORTGAGE,0
6000.0,18.85,667.0,IL,10.0,2015-11-01,0.0,9.17,B,69000.0,MORTGAGE,0
3275.0,9.75,677.0,CA,1.0,2015-11-01,0.0,18.2,E,65000.0,OWN,0
35000.0,9.78,707.0,CA,8.0,2015-11-01,1.0,22.99,F,120000.0,MORTGAGE,0
12000.0,18.53,722.0,NH,2.0,2015-11-01,0.0,17.57,D,34000.0,RENT,0
29750.0,30.35,702.0,CA,3.0,2015-11-01,1.0,6.89,A,186000.0,MORTGAGE,0
15000.0,7.06,667.0,MI,5.0,2015-11-01,0.0,8.18,B,124000.0,MORTGAGE,0
24000.0,15.53,692.0,WI,10.0,2015-11-01,0.0,9.17,B,115000.0,MORTGAGE,0
18000.0,7.84,682.0,CA,10.0,2015-11-01,0.0,12.05,C,115000.0,RENT,0
31500.0,8.21,667.0,NY,4.0,2015-11-01,1.0,19.99,E,75000.0,RENT,0
12000.0,19.76,712.0,TX,10.0,2015-11-01,0.0,10.99,B,50000.0,MORTGAGE,0
14400.0,10.03,787.0,NY,10.0,2015-11-01,0.0,10.99,B,61051.0,MORTGAGE,0
5000.0,6.0,687.0,PA,8.0,2015-11-01,0.0,6.24,A,46000.0,MORTGAGE,0
3200.0,36.61,682.0,CO,8.0,2015-11-01,0.0,18.2,E,32000.0,MORTGAGE,0
5750.0,33.41,677.0,KS,7.0,2015-12-01,0.0,13.18,C,50500.0,MORTGAGE,0
35000.0,28.26,697.0,NY,1.0,2015-11-01,0.0,9.17,B,85000.0,MORTGAGE,0
15000.0,15.87,702.0,KS,8.0,2015-11-01,0.0,12.05,C,36000.0,RENT,0
18000.0,32.72,692.0,FL,10.0,2015-11-01,0.0,17.86,D,72000.0,OWN,0
21600.0,25.96,697.0,CA,10.0,2015-11-01,0.0,9.99,B,85000.0,MORTGAGE,0
7000.0,25.06,667.0,FL,2.0,2015-12-01,0.0,8.18,B,25000.0,MORTGAGE,0
13350.0,31.57,677.0,TN,10.0,2015-11-01,0.0,16.99,D,45000.0,MORTGAGE,0
20000.0,10.91,672.0,VA,10.0,2015-11-01,1.0,18.49,E,72000.0,MORTGAGE,0
17500.0,14.95,717.0,NJ,10.0,2015-11-01,1.0,17.86,D,35000.0,MORTGAGE,0
20000.0,6.7,697.0,NJ,1.0,2015-11-01,0.0,7.89,A,160000.0,MORTGAGE,0
24500.0,17.21,717.0,OH,10.0,2015-11-01,0.0,13.18,C,65000.0,MORTGAGE,0
5000.0,16.45,682.0,MO,5.0,2015-11-01,0.0,7.89,A,95255.0,MORTGAGE,0
10000.0,38.71,662.0,CA,5.0,2015-12-01,0.0,13.18,C,28000.0,RENT,0
28000.0,24.45,697.0,CA,4.0,2015-11-01,0.0,8.18,B,92000.0,RENT,0
12675.0,19.68,667.0,PA,10.0,2015-11-01,0.0,18.99,E,48000.0,MORTGAGE,0
5000.0,10.04,762.0,NC,5.0,2015-11-01,0.0,5.32,A,30000.0,OWN,0
20000.0,29.63,697.0,MN,10.0,2015-11-01,0.0,15.41,D,70000.0,MORTGAGE,0
27000.0,4.92,677.0,TX,1.0,2015-11-01,0.0,14.33,C,60000.0,MORTGAGE,0
15000.0,2.51,672.0,FL,,2015-11-01,0.0,15.41,D,42000.0,RENT,0
5000.0,12.08,667.0,CA,3.0,2015-11-01,0.0,13.67,C,16000.0,RENT,0
12150.0,32.31,667.0,PA,4.0,2015-11-01,0.0,13.18,C,33000.0,OWN,0
16000.0,12.75,707.0,CA,10.0,2015-11-01,0.0,10.99,B,160000.0,MORTGAGE,0
5000.0,13.26,692.0,NY,10.0,2015-11-01,0.0,10.99,B,58000.0,RENT,0
10000.0,3.65,717.0,NV,2.0,2015-11-01,0.0,12.05,C,95000.0,MORTGAGE,0
4800.0,26.71,662.0,SC,,2015-11-01,1.0,9.17,B,22000.0,RENT,0
25000.0,26.75,707.0,TX,7.0,2015-11-01,0.0,7.89,A,78000.0,RENT,0
28525.0,34.18,702.0,MN,10.0,2015-11-01,0.0,10.99,B,81000.0,MORTGAGE,0
12000.0,13.51,682.0,NE,2.0,2015-11-01,0.0,7.89,A,35000.0,RENT,0
5800.0,29.71,667.0,AZ,1.0,2015-11-01,1.0,17.86,D,32000.0,MORTGAGE,0
16000.0,9.04,667.0,CA,2.0,2015-11-01,0.0,14.33,C,60000.0,MORTGAGE,0
10000.0,15.24,672.0,FL,1.0,2015-11-01,0.0,18.2,E,50000.0,MORTGAGE,0
24000.0,29.98,682.0,NM,1.0,2015-11-01,1.0,18.2,E,138000.0,MORTGAGE,0
7000.0,6.31,697.0,CO,3.0,2015-11-01,0.0,12.05,C,35000.0,RENT,0
12000.0,18.81,677.0,FL,2.0,2015-11-01,0.0,11.49,B,40000.0,OWN,0
1000.0,32.45,767.0,NV,10.0,2015-11-01,0.0,8.18,B,50000.0,MORTGAGE,0
5000.0,9.76,752.0,IN,8.0,2015-11-01,0.0,7.26,A,45760.0,OWN,0
21375.0,24.63,722.0,TX,9.0,2015-11-01,1.0,16.99,D,52000.0,MORTGAGE,0
12000.0,20.47,687.0,MA,10.0,2015-11-01,1.0,19.99,E,68255.0,MORTGAGE,0
35000.0,16.01,707.0,TX,10.0,2015-11-01,0.0,11.49,B,180000.0,MORTGAGE,0
8400.0,21.96,687.0,MO,2.0,2015-11-01,0.0,12.05,C,34000.0,MORTGAGE,0
30000.0,20.99,722.0,WA,10.0,2015-11-01,0.0,13.18,C,65000.0,MORTGAGE,0
7000.0,26.17,667.0,CA,1.0,2015-11-01,0.0,16.55,D,54200.0,MORTGAGE,0
8000.0,23.92,677.0,CT,2.0,2015-12-01,1.0,11.49,B,45000.0,RENT,0
20000.0,14.45,667.0,TX,9.0,2015-11-01,0.0,9.17,B,80000.0,MORTGAGE,0
5000.0,26.38,712.0,AL,10.0,2015-11-01,0.0,11.49,B,57000.0,MORTGAGE,0
5000.0,15.21,732.0,IL,6.0,2015-11-01,0.0,7.89,A,80000.0,OWN,0
35000.0,19.57,712.0,TX,10.0,2015-11-01,0.0,11.49,B,85000.0,RENT,0
20000.0,12.65,682.0,CO,9.0,2015-11-01,1.0,13.67,C,65000.0,MORTGAGE,0
3500.0,19.0,707.0,CA,4.0,2015-11-01,1.0,7.89,A,30000.0,RENT,0
5000.0,8.2,677.0,MI,,2015-11-01,0.0,9.17,B,21360.0,MORTGAGE,0
30625.0,26.07,717.0,WA,10.0,2015-11-01,0.0,13.18,C,61256.0,MORTGAGE,0
19800.0,34.27,727.0,TX,6.0,2015-11-01,1.0,12.05,C,45000.0,RENT,0
13650.0,36.24,707.0,MI,10.0,2015-11-01,0.0,16.55,D,60000.0,MORTGAGE,0
23500.0,26.74,757.0,NY,10.0,2015-11-01,0.0,12.59,C,47000.0,RENT,0
13000.0,16.63,717.0,NJ,7.0,2015-11-01,0.0,13.18,C,96044.0,MORTGAGE,0
14400.0,0.52,707.0,CA,10.0,2015-11-01,0.0,7.89,A,165000.0,MORTGAGE,0
18000.0,27.12,702.0,TX,,2015-11-01,0.0,10.99,B,31200.0,MORTGAGE,0
7200.0,25.14,677.0,WI,3.0,2015-11-01,0.0,8.18,B,70000.0,MORTGAGE,0
5000.0,27.71,677.0,TX,6.0,2015-11-01,1.0,13.18,C,56000.0,RENT,0
21000.0,10.02,667.0,NC,10.0,2015-11-01,0.0,12.59,C,55000.0,MORTGAGE,0
10000.0,13.03,687.0,VA,2.0,2015-11-01,0.0,13.67,C,69722.0,RENT,0
25000.0,27.41,797.0,CA,3.0,2015-11-01,0.0,13.18,C,56000.0,RENT,0
20000.0,21.84,732.0,TX,1.0,2015-11-01,0.0,7.89,A,45096.0,RENT,0
12000.0,26.62,677.0,OK,10.0,2015-11-01,0.0,16.55,D,65000.0,MORTGAGE,0
15000.0,12.65,682.0,TX,10.0,2015-11-01,0.0,13.67,C,65000.0,MORTGAGE,0
15475.0,33.91,667.0,IL,1.0,2015-12-01,1.0,23.99,F,35500.0,RENT,0
13000.0,9.93,677.0,MA,5.0,2015-11-01,0.0,8.18,B,105000.0,MORTGAGE,0
9000.0,15.55,682.0,IL,10.0,2015-11-01,0.0,10.99,B,74000.0,MORTGAGE,0
35000.0,29.23,712.0,HI,10.0,2015-11-01,0.0,8.18,B,93000.0,OWN,0
16000.0,8.34,662.0,TX,2.0,2015-12-01,1.0,13.67,C,60000.0,RENT,0
23100.0,31.48,677.0,AL,5.0,2015-11-01,1.0,18.2,E,100000.0,MORTGAGE,0
5000.0,2.78,767.0,IL,1.0,2015-11-01,0.0,5.32,A,55000.0,RENT,0
5000.0,21.66,697.0,FL,1.0,2015-11-01,1.0,9.99,B,38500.0,MORTGAGE,0
35000.0,14.79,687.0,NY,1.0,2015-11-01,1.0,15.41,D,135000.0,RENT,0
6000.0,13.2,662.0,FL,3.0,2015-11-01,0.0,10.99,B,35000.0,MORTGAGE,0
11200.0,24.14,667.0,AL,10.0,2015-11-01,1.0,18.49,E,78000.0,RENT,0
12000.0,29.86,717.0,VA,1.0,2015-11-01,0.0,13.67,C,49000.0,RENT,0
12000.0,22.8,662.0,VA,10.0,2015-11-01,0.0,12.59,C,65000.0,OWN,0
20000.0,17.19,712.0,CO,3.0,2015-11-01,0.0,9.17,B,72248.0,RENT,0
16500.0,23.72,727.0,NY,1.0,2015-11-01,0.0,9.17,B,50000.0,RENT,0
10000.0,15.16,702.0,ND,1.0,2015-11-01,0.0,10.99,B,120000.0,MORTGAGE,0
20000.0,17.48,787.0,NY,10.0,2015-11-01,0.0,7.89,A,115000.0,MORTGAGE,0
30000.0,28.07,672.0,GA,1.0,2015-11-01,0.0,13.18,C,125000.0,MORTGAGE,0
34500.0,28.65,687.0,MO,8.0,2015-11-01,0.0,15.41,D,75000.0,RENT,0
8000.0,10.9,662.0,WI,3.0,2015-11-01,0.0,9.17,B,75000.0,RENT,0
6400.0,27.99,717.0,MO,1.0,2015-11-01,0.0,5.32,A,65000.0,MORTGAGE,0
23000.0,12.87,667.0,AZ,3.0,2015-11-01,0.0,21.99,F,50000.0,OWN,0
10600.0,24.27,717.0,GA,10.0,2015-11-01,0.0,7.26,A,51824.0,MORTGAGE,0
21000.0,10.55,712.0,LA,8.0,2015-11-01,0.0,6.89,A,78000.0,MORTGAGE,0
10000.0,10.67,722.0,CA,10.0,2015-11-01,0.0,6.24,A,90000.0,MORTGAGE,0
20000.0,30.55,677.0,TX,3.0,2015-11-01,0.0,13.67,C,85000.0,MORTGAGE,0
24000.0,28.48,722.0,CA,4.0,2015-11-01,0.0,9.99,B,65000.0,RENT,0
25000.0,13.06,677.0,FL,1.0,2015-11-01,1.0,18.2,E,78000.0,MORTGAGE,0
19200.0,14.83,702.0,TX,7.0,2015-11-01,0.0,17.57,D,105000.0,MORTGAGE,0
16000.0,33.36,737.0,NJ,1.0,2015-11-01,1.0,10.99,B,75000.0,MORTGAGE,0
7000.0,6.18,682.0,TX,2.0,2015-11-01,0.0,15.41,D,40000.0,MORTGAGE,0
24000.0,24.67,757.0,TX,2.0,2015-11-01,0.0,9.99,B,160000.0,MORTGAGE,0
12050.0,10.28,702.0,MI,8.0,2015-11-01,0.0,12.59,C,80000.0,RENT,0
7000.0,15.4,712.0,ND,10.0,2015-11-01,0.0,7.26,A,24000.0,MORTGAGE,0
8000.0,5.83,677.0,AL,2.0,2015-11-01,0.0,13.18,C,42000.0,OWN,0
6500.0,19.82,667.0,NY,5.0,2015-11-01,1.0,13.67,C,58000.0,OWN,0
3600.0,16.04,762.0,WI,10.0,2015-11-01,0.0,7.89,A,52900.0,RENT,0
19000.0,19.51,702.0,NJ,8.0,2015-11-01,0.0,12.59,C,130000.0,MORTGAGE,0
12000.0,18.74,682.0,HI,9.0,2015-11-01,0.0,13.18,C,55000.0,RENT,0
28000.0,10.18,707.0,WA,1.0,2015-11-01,0.0,7.89,A,156000.0,RENT,0
9600.0,20.69,662.0,CO,6.0,2015-11-01,0.0,11.49,B,33000.0,RENT,0
20000.0,16.13,682.0,FL,1.0,2015-11-01,1.0,12.59,C,48000.0,OWN,0
18500.0,35.5,712.0,KS,10.0,2015-11-01,0.0,11.49,B,68600.0,MORTGAGE,0
12000.0,30.33,687.0,GA,1.0,2015-11-01,0.0,18.99,E,38000.0,MORTGAGE,0
18525.0,12.04,682.0,OR,9.0,2015-11-01,0.0,28.49,G,65000.0,RENT,0
6500.0,6.8,682.0,MS,3.0,2015-11-01,0.0,9.99,B,36000.0,OWN,0
25000.0,13.21,717.0,MA,5.0,2015-11-01,0.0,13.67,C,152000.0,MORTGAGE,0
28000.0,26.34,712.0,KY,,2015-11-01,0.0,11.49,B,75000.0,OWN,0
21000.0,9.65,697.0,AZ,10.0,2015-11-01,0.0,9.99,B,281000.0,MORTGAGE,0
20000.0,22.32,692.0,KS,10.0,2015-12-01,1.0,9.17,B,43500.0,MORTGAGE,0
14400.0,33.93,662.0,CT,1.0,2015-11-01,0.0,15.41,D,37000.0,RENT,0
12000.0,33.86,677.0,TX,7.0,2015-11-01,1.0,14.33,C,38000.0,RENT,0
17000.0,26.94,682.0,LA,1.0,2015-11-01,0.0,11.49,B,40000.0,RENT,0
10000.0,9.83,672.0,MA,10.0,2015-11-01,0.0,13.18,C,85000.0,MORTGAGE,0
11550.0,17.24,662.0,CO,10.0,2015-12-01,0.0,9.17,B,120000.0,MORTGAGE,0
4800.0,28.63,687.0,CA,10.0,2015-11-01,0.0,10.99,B,70000.0,RENT,0
6025.0,22.07,667.0,MA,5.0,2015-11-01,0.0,12.59,C,25000.0,OWN,0
16000.0,26.76,682.0,NY,1.0,2015-11-01,1.0,16.99,D,70000.0,RENT,0
14400.0,19.24,697.0,CA,4.0,2015-11-01,0.0,12.05,C,71000.0,MORTGAGE,0
10900.0,13.51,662.0,NY,3.0,2015-11-01,0.0,17.57,D,45000.0,OWN,0
10000.0,37.15,707.0,NY,,2015-11-01,0.0,14.33,C,48000.0,OWN,0
15000.0,23.93,667.0,SC,2.0,2015-11-01,1.0,17.86,D,65000.0,OWN,0
19600.0,14.33,707.0,IL,3.0,2015-11-01,0.0,16.55,D,49000.0,MORTGAGE,0
18225.0,12.9,677.0,NY,10.0,2015-11-01,0.0,17.57,D,57100.0,RENT,0
14625.0,20.7,717.0,PA,4.0,2015-11-01,0.0,12.59,C,33280.0,RENT,0
22000.0,20.57,727.0,IL,10.0,2015-11-01,0.0,6.24,A,100000.0,MORTGAGE,0
25000.0,14.4,682.0,PA,6.0,2015-12-01,0.0,12.59,C,55000.0,MORTGAGE,0
2400.0,15.77,702.0,GA,2.0,2015-11-01,0.0,10.99,B,80000.0,MORTGAGE,0
25000.0,35.21,712.0,MI,10.0,2015-11-01,0.0,15.41,D,50000.0,OWN,0
9000.0,18.78,682.0,VA,4.0,2015-11-01,0.0,7.26,A,40000.0,RENT,0
14400.0,28.43,702.0,WA,1.0,2015-11-01,0.0,18.49,E,54360.0,MORTGAGE,0
10000.0,10.33,672.0,FL,8.0,2015-11-01,0.0,10.99,B,90000.0,MORTGAGE,0
30000.0,27.84,692.0,CA,5.0,2015-11-01,0.0,12.05,C,105000.0,RENT,0
12000.0,8.05,767.0,UT,2.0,2015-11-01,0.0,5.32,A,105000.0,RENT,0
16000.0,10.48,687.0,CA,5.0,2015-11-01,0.0,8.18,B,110000.0,RENT,0
5175.0,8.79,682.0,KS,,2015-11-01,0.0,12.05,C,37000.0,MORTGAGE,0
25000.0,20.07,687.0,VA,10.0,2015-11-01,0.0,17.57,D,85000.0,RENT,0
15875.0,29.1,672.0,OH,10.0,2015-11-01,0.0,13.18,C,85000.0,OWN,0
10000.0,19.0,677.0,MN,5.0,2015-11-01,0.0,11.49,B,30000.0,OWN,0
4000.0,14.1,717.0,AL,3.0,2015-11-01,0.0,12.05,C,40000.0,RENT,0
18000.0,9.67,712.0,NY,,2015-11-01,0.0,12.05,C,150000.0,RENT,0
8000.0,27.94,672.0,IL,10.0,2015-11-01,1.0,10.99,B,50000.0,RENT,0
4000.0,34.61,697.0,GA,7.0,2015-11-01,0.0,10.99,B,43000.0,MORTGAGE,0
35000.0,12.17,772.0,MO,10.0,2015-11-01,0.0,17.57,D,83500.0,MORTGAGE,0
10000.0,3.65,662.0,SC,10.0,2015-11-01,0.0,12.59,C,75000.0,RENT,0
16350.0,34.13,697.0,MI,,2015-11-01,0.0,15.41,D,48000.0,MORTGAGE,0
12000.0,34.63,702.0,MS,10.0,2015-11-01,0.0,10.99,B,34000.0,OWN,0
25000.0,16.19,677.0,CO,7.0,2015-11-01,0.0,13.67,C,171000.0,MORTGAGE,0
20000.0,30.59,712.0,LA,10.0,2015-11-01,0.0,6.89,A,75000.0,MORTGAGE,0
22000.0,22.39,707.0,FL,10.0,2015-11-01,0.0,12.05,C,50000.0,RENT,0
5800.0,24.57,697.0,WA,4.0,2015-11-01,0.0,10.99,B,21500.0,RENT,0
25000.0,4.18,772.0,CT,10.0,2015-11-01,1.0,6.24,A,110000.0,MORTGAGE,0
35000.0,11.61,662.0,HI,10.0,2015-11-01,1.0,18.99,E,90000.0,OWN,0
15700.0,13.31,677.0,CO,6.0,2015-11-01,0.0,13.67,C,79000.0,RENT,0
12000.0,34.58,697.0,TX,9.0,2015-11-01,0.0,6.89,A,78000.0,OWN,0
8000.0,17.52,732.0,MN,10.0,2015-11-01,0.0,6.89,A,50000.0,MORTGAGE,0
15000.0,5.56,682.0,IN,,2015-11-01,1.0,8.18,B,63000.0,RENT,0
7925.0,35.13,662.0,MI,10.0,2015-11-01,1.0,14.33,C,80000.0,MORTGAGE,0
12775.0,9.36,672.0,CA,10.0,2015-11-01,0.0,16.55,D,51000.0,OWN,0
16000.0,34.47,692.0,CT,6.0,2015-11-01,1.0,11.49,B,107000.0,MORTGAGE,0
7225.0,8.67,672.0,PA,4.0,2015-11-01,1.0,18.2,E,52000.0,OWN,0
24650.0,30.93,672.0,DC,4.0,2015-11-01,0.0,18.99,E,70000.0,RENT,0
24000.0,13.92,707.0,GA,10.0,2015-11-01,0.0,11.49,B,135000.0,MORTGAGE,0
18000.0,16.3,767.0,IL,10.0,2015-11-01,0.0,5.32,A,174000.0,MORTGAGE,0
3725.0,15.33,662.0,FL,10.0,2015-11-01,0.0,16.55,D,57600.0,OWN,0
13000.0,28.02,677.0,MA,5.0,2015-11-01,0.0,13.67,C,49000.0,RENT,0
17725.0,39.94,672.0,WI,8.0,2015-11-01,0.0,18.99,E,56500.0,MORTGAGE,0
24000.0,27.0,692.0,MI,7.0,2015-11-01,0.0,12.05,C,70000.0,MORTGAGE,0
16000.0,19.33,697.0,SC,2.0,2015-11-01,0.0,7.89,A,85000.0,MORTGAGE,0
13200.0,7.77,702.0,VA,3.0,2015-11-01,0.0,12.05,C,90000.0,MORTGAGE,0
15000.0,19.38,662.0,MI,9.0,2015-11-01,1.0,16.99,D,40000.0,RENT,0
11900.0,33.47,687.0,OH,4.0,2015-11-01,0.0,18.99,E,45898.0,MORTGAGE,0
8450.0,7.1,662.0,FL,10.0,2015-11-01,0.0,13.18,C,58000.0,RENT,0
18000.0,13.53,667.0,MA,5.0,2015-11-01,0.0,13.18,C,90000.0,MORTGAGE,0
12000.0,25.4,672.0,CA,,2015-11-01,0.0,8.18,B,60000.0,OWN,0
