amount_requested,application_date,loan_title,risk_score,zip_code,state,employment_length,policy_code,dti,rejected
35000.0,,small_business,722.0,300xx,GA,< 1 year,0.0,14.64,1
4000.0,,other,670.0,925xx,CA,< 1 year,0.0,51.22,1
35000.0,,debt_consolidation,634.0,200xx,DC,< 1 year,0.0,43.32,1
20000.0,,home_improvement,695.0,331xx,FL,< 1 year,0.0,121.69,1
30000.0,,debt_consolidation,655.0,275xx,NC,10+ years,0.0,10.69,1
6900.0,,debt_consolidation,648.0,430xx,OH,< 1 year,0.0,27.0,1
21000.0,,debt_consolidation,671.0,483xx,MI,< 1 year,0.0,17.15,1
3000.0,,major_purchase,653.0,499xx,MI,< 1 year,0.0,20.84,1
15000.0,,home_improvement,641.0,152xx,PA,< 1 year,0.0,17.82,1
3500.0,,wedding,603.0,104xx,NY,< 1 year,0.0,8.35,1
35000.0,,other,651.0,760xx,TX,< 1 year,0.0,10.76,1
25000.0,,credit_card,664.0,067xx,CT,< 1 year,0.0,68.59,1
15000.0,,credit_card,645.0,280xx,NC,< 1 year,0.0,23.28,1
15000.0,,Debt consolidation,740.0,774xx,TX,5 years,0.0,32.11,1
35000.0,,debt_consolidation,615.0,087xx,NJ,< 1 year,0.0,11.58,1
20000.0,,debt_consolidation,724.0,492xx,MI,< 1 year,0.0,28.56,1
25000.0,,debt_consolidation,657.0,068xx,CT,< 1 year,0.0,29.7,1
32500.0,,PAYOFF LOANS,695.0,751xx,TX,5 years,0.0,33.09,1
12000.0,,Wish to get rid of credit cards FOREVER,669.0,801xx,CO,10+ years,0.0,19.05,1
10000.0,,debt_consolidation,691.0,331xx,FL,< 1 year,0.0,29.69,1
34000.0,,Credit Consolidation,675.0,194xx,PA,< 1 year,0.0,28.36,1
35000.0,,other,591.0,300xx,GA,< 1 year,0.0,41.14,1
30000.0,,debt_consolidation,676.0,645xx,MO,< 1 year,0.0,96.6,1
10000.0,,major_purchase,661.0,163xx,PA,< 1 year,0.0,43.26,1
30000.0,,home_improvement,655.0,402xx,KY,< 1 year,0.0,1.78,1
35000.0,,debt_consolidation,704.0,724xx,AR,< 1 year,0.0,35.16,1
30000.0,,other,560.0,087xx,NJ,< 1 year,0.0,0.0,1
7500.0,,other,650.0,100xx,NY,10+ years,0.0,1.98,1
2000.0,,credit_card,511.0,404xx,KY,< 1 year,0.0,6.27,1
5000.0,,debt_consolidation,598.0,752xx,TX,< 1 year,0.0,43.98,1
35000.0,,small_business,612.0,922xx,CA,< 1 year,0.0,30.48,1
25000.0,,other,685.0,497xx,MI,< 1 year,0.0,29.6,1
5000.0,,major_purchase,0.0,080xx,NJ,< 1 year,0.0,0.0,1
35000.0,,personal loan,733.0,270xx,NC,10+ years,0.0,29.15,1
12500.0,,other,705.0,784xx,TX,< 1 year,0.0,33.13,1
15000.0,,Credit card refinancing,683.0,128xx,NY,3 years,0.0,28.7,1
4000.0,,car,656.0,941xx,CA,< 1 year,0.0,1.03,1
12000.0,,debt_consolidation,674.0,781xx,TX,< 1 year,0.0,26.33,1
15000.0,,small_business,727.0,326xx,FL,< 1 year,0.0,1.52,1
15000.0,,credit_card,655.0,852xx,AZ,< 1 year,0.0,21.77,1
25000.0,,debt_consolidation,694.0,700xx,LA,< 1 year,0.0,49.51,1
7000.0,,other,652.0,441xx,OH,10+ years,0.0,17.49,1
5000.0,,other,495.0,458xx,OH,< 1 year,0.0,13.37,1
35000.0,,small_business,507.0,282xx,NC,< 1 year,0.0,9.42,1
3000.0,,other,0.0,410xx,KY,< 1 year,0.0,0.0,1
13000.0,,major_purchase,639.0,325xx,FL,< 1 year,0.0,1.39,1
14200.0,,debt_consolidation,695.0,275xx,NC,4 years,0.0,34.52,1
10000.0,,Major Purchase,727.0,220xx,VA,2 years,0.0,2.08,1
3000.0,,debt_consolidation,641.0,404xx,KY,< 1 year,0.0,28.03,1
17500.0,,debt_consolidation,680.0,200xx,DC,5 years,0.0,10.18,1
1500.0,,other,568.0,112xx,NY,< 1 year,0.0,7.1,1
11000.0,,debt_consolidation,719.0,303xx,GA,< 1 year,0.0,14.98,1
20000.0,,debt_consolidation,743.0,244xx,VA,4 years,0.0,41.75,1
35000.0,,other,510.0,710xx,LA,< 1 year,0.0,35.74,1
35000.0,,small_business,588.0,900xx,CA,< 1 year,0.0,3.55,1
35000.0,,debt_consolidation,551.0,951xx,CA,< 1 year,0.0,22.59,1
7000.0,,car,682.0,300xx,GA,< 1 year,0.0,18.0,1
16000.0,,credit_card,689.0,752xx,TX,< 1 year,0.0,47.43,1
16000.0,,debt_consolidation,635.0,452xx,OH,< 1 year,0.0,15.22,1
35000.0,,home_improvement,600.0,273xx,NC,< 1 year,0.0,6.25,1
8500.0,,car,705.0,117xx,NY,< 1 year,0.0,54.6,1
15000.0,,debt_consolidation,649.0,321xx,FL,< 1 year,0.0,21.24,1
22000.0,,credit_card,703.0,731xx,OK,< 1 year,0.0,15.04,1
5000.0,,other,757.0,020xx,MA,1 year,0.0,5.51,1
10000.0,,debt_consolidation,683.0,759xx,TX,< 1 year,0.0,36.44,1
5000.0,,debt_consolidation,466.0,113xx,NY,< 1 year,0.0,22.62,1
15000.0,,major_purchase,650.0,640xx,MO,< 1 year,0.0,60.62,1
35000.0,,other,634.0,286xx,NC,< 1 year,0.0,46.35,1
2000.0,,credit_card,685.0,027xx,MA,< 1 year,0.0,42.81,1
8000.0,,other,595.0,368xx,AL,< 1 year,0.0,24.39,1
20000.0,,other,610.0,751xx,TX,< 1 year,0.0,52.8,1
35000.0,,debt_consolidation,706.0,145xx,NY,< 1 year,0.0,39.8,1
9975.0,,Get back on my feet,731.0,068xx,CT,< 1 year,0.0,5.39,1
15000.0,,home_improvement,681.0,029xx,RI,< 1 year,0.0,10.89,1
9000.0,,debt_consolidation,660.0,930xx,CA,10+ years,0.0,19.02,1
15000.0,,debt_consolidation,662.0,129xx,NY,< 1 year,0.0,12.45,1
10000.0,,debt_consolidation,592.0,362xx,AL,< 1 year,0.0,23.46,1
15000.0,,other,716.0,291xx,SC,< 1 year,0.0,94.56,1
30000.0,,house,670.0,486xx,MI,< 1 year,0.0,31.16,1
15000.0,,debt_consolidation,,752xx,TX,< 1 year,0.0,41.43,1
10000.0,,debt_consolidation,562.0,112xx,NY,< 1 year,0.0,7.28,1
15000.0,,credit_card,570.0,303xx,GA,< 1 year,0.0,39.67,1
10000.0,,major_purchase,656.0,105xx,NY,< 1 year,0.0,2.73,1
7000.0,,debt_consolidation,665.0,060xx,CT,< 1 year,0.0,26.62,1
5000.0,,other,570.0,285xx,NC,< 1 year,0.0,29.79,1
25000.0,,debt_consolidation,674.0,967xx,HI,< 1 year,0.0,14.14,1
6000.0,,debt_consolidation,590.0,336xx,FL,< 1 year,0.0,33.65,1
20000.0,,debt_consolidation,648.0,156xx,PA,< 1 year,0.0,13.4,1
15000.0,,debt_consolidation,644.0,113xx,NY,< 1 year,0.0,25.03,1
6000.0,,debt_consolidation,674.0,902xx,CA,< 1 year,0.0,27.76,1
35000.0,,other,446.0,365xx,AL,< 1 year,0.0,15.09,1
5000.0,,small_business,546.0,235xx,VA,< 1 year,0.0,28.23,1
1100.0,,car,650.0,453xx,OH,1 year,0.0,20.49,1
16000.0,,debt_consolidation,686.0,217xx,MD,< 1 year,0.0,18.72,1
20000.0,,debt_consolidation,693.0,618xx,IL,< 1 year,0.0,41.56,1
25000.0,,debt_consolidation,659.0,774xx,TX,< 1 year,0.0,2.25,1
18000.0,,debt_consolidation,663.0,808xx,CO,< 1 year,0.0,24.22,1
15000.0,,debt_consolidation,640.0,086xx,NJ,< 1 year,0.0,29.52,1
25000.0,,debt_consolidation,687.0,333xx,FL,< 1 year,0.0,36.65,1
5000.0,,debt_consolidation,643.0,273xx,NC,< 1 year,0.0,21.9,1
5000.0,,other,723.0,209xx,MD,< 1 year,0.0,13.44,1
20000.0,,Credit Debt Consolidation,680.0,234xx,VA,,0.0,15.44,1
5000.0,,medical,513.0,071xx,NJ,< 1 year,0.0,24.18,1
3500.0,,major_purchase,657.0,660xx,KS,< 1 year,0.0,21.54,1
35000.0,,small_business,696.0,483xx,MI,< 1 year,0.0,23.94,1
1000.0,,debt_consolidation,745.0,945xx,CA,< 1 year,0.0,8.49,1
18000.0,,debt_consolidation,699.0,341xx,FL,< 1 year,0.0,76.7,1
10000.0,,debt_consolidation,570.0,913xx,CA,< 1 year,0.0,11.32,1
30000.0,,credit_card,717.0,599xx,MT,< 1 year,0.0,63.3,1
10000.0,,Other,667.0,727xx,AR,< 1 year,0.0,23.11,1
3500.0,,debt_consolidation,687.0,758xx,TX,< 1 year,0.0,24.0,1
7000.0,,debt_consolidation,647.0,222xx,VA,< 1 year,0.0,10.01,1
2500.0,,car,667.0,891xx,NV,< 1 year,0.0,20.93,1
1000.0,,other,0.0,038xx,NH,< 1 year,0.0,0.0,1
30000.0,,debt_consolidation,692.0,641xx,MO,< 1 year,0.0,95.7,1
10000.0,,credit_card,658.0,955xx,CA,< 1 year,0.0,14.47,1
15000.0,,debt_consolidation,580.0,773xx,TX,< 1 year,0.0,8.83,1
5000.0,,moving,475.0,334xx,FL,< 1 year,0.0,0.0,1
12000.0,,debt_consolidation,615.0,283xx,NC,< 1 year,0.0,32.75,1
20000.0,,debt_consolidation,639.0,010xx,MA,< 1 year,0.0,9.48,1
5000.0,,debt_consolidation,612.0,921xx,CA,< 1 year,0.0,0.55,1
2000.0,,debt_consolidation,641.0,322xx,FL,< 1 year,0.0,19.33,1
10000.0,,debt_consolidation,674.0,780xx,TX,< 1 year,0.0,9.71,1
15000.0,,credit_card,656.0,774xx,TX,< 1 year,0.0,47.73,1
30000.0,,debt_consolidation,677.0,367xx,AL,< 1 year,0.0,26.94,1
10000.0,,Debt Consolidation,713.0,752xx,TX,2 years,0.0,15.32,1
1000.0,,other,,146xx,NY,< 1 year,0.0,-1.0,1
4500.0,,other,481.0,415xx,KY,< 1 year,0.0,35.27,1
10000.0,,credit_card,0.0,190xx,PA,< 1 year,0.0,0.0,1
3500.0,,major_purchase,455.0,551xx,MN,< 1 year,0.0,1.11,1
30000.0,,credit_card,713.0,943xx,CA,< 1 year,0.0,9.22,1
7500.0,,debt_consolidation,629.0,330xx,FL,< 1 year,0.0,15.56,1
20000.0,,debt_consolidation,570.0,112xx,NY,< 1 year,0.0,22.93,1
15000.0,,other,655.0,285xx,NC,< 1 year,0.0,28.68,1
20000.0,,debt_consolidation,604.0,902xx,CA,< 1 year,0.0,30.8,1
7000.0,,credit_card,0.0,070xx,NJ,< 1 year,0.0,0.0,1
5300.0,,other,634.0,112xx,NY,2 years,0.0,16.29,1
8000.0,,medical,629.0,968xx,HI,< 1 year,0.0,8.23,1
4500.0,,credit_card,636.0,168xx,PA,< 1 year,0.0,18.88,1
15000.0,,debt_consolidation,658.0,064xx,CT,< 1 year,0.0,6.24,1
3500.0,,major_purchase,649.0,339xx,FL,< 1 year,0.0,100.73,1
15000.0,,small_business,642.0,338xx,FL,< 1 year,0.0,29.24,1
25000.0,,debt_consolidation,678.0,910xx,CA,< 1 year,0.0,17.56,1
16000.0,,credit_card,667.0,088xx,NJ,< 1 year,0.0,7.91,1
35000.0,,debt_consolidation,667.0,282xx,NC,< 1 year,0.0,28.84,1
3500.0,,other,593.0,020xx,MA,< 1 year,0.0,2.61,1
8000.0,,credit_card,659.0,339xx,FL,< 1 year,0.0,13.31,1
25000.0,,debt_consolidation,643.0,010xx,MA,< 1 year,0.0,9.74,1
1100.0,,other,663.0,785xx,TX,< 1 year,0.0,39.1,1
35000.0,,debt_consolidation,665.0,171xx,PA,4 years,0.0,20.07,1
1000.0,,car,509.0,902xx,CA,< 1 year,0.0,13.55,1
5000.0,,home_improvement,595.0,850xx,AZ,< 1 year,0.0,2.82,1
35000.0,,credit_card,697.0,936xx,CA,< 1 year,0.0,39.08,1
8000.0,,debt_consolidation,640.0,923xx,CA,< 1 year,0.0,32.04,1
16000.0,,credit_card,621.0,085xx,NJ,< 1 year,0.0,13.18,1
1000.0,,moving,675.0,285xx,NC,< 1 year,0.0,7.73,1
10000.0,,moving,540.0,600xx,IL,< 1 year,0.0,6.91,1
2500.0,,debt_consolidation,688.0,323xx,FL,< 1 year,0.0,0.0,1
1000.0,,other,532.0,292xx,SC,< 1 year,0.0,7.1,1
35000.0,,other,577.0,028xx,RI,< 1 year,0.0,13.92,1
14000.0,,debt_consolidation,593.0,974xx,OR,< 1 year,0.0,44.76,1
35000.0,,debt_consolidation,681.0,906xx,CA,< 1 year,0.0,32.16,1
3000.0,,small_business,599.0,104xx,NY,< 1 year,0.0,0.81,1
5000.0,,debt_consolidation,513.0,338xx,FL,< 1 year,0.0,22.6,1
35000.0,,credit_card,771.0,488xx,MI,< 1 year,0.0,36.33,1
29000.0,,debt_consolidation,685.0,891xx,NV,< 1 year,0.0,28.85,1
2300.0,,debt_consolidation,509.0,606xx,IL,< 1 year,0.0,0.0,1
14000.0,,Refinance,708.0,172xx,PA,3 years,0.0,28.96,1
25000.0,,credit_card,682.0,769xx,TX,< 1 year,0.0,58.13,1
20000.0,,debt_consolidation,690.0,319xx,GA,< 1 year,0.0,43.23,1
5000.0,,medical,686.0,466xx,IN,< 1 year,0.0,2.5,1
3100.0,,Medical expenses,690.0,902xx,CA,,0.0,17.2,1
9300.0,,debt_consolidation,659.0,088xx,NJ,< 1 year,0.0,17.4,1
3000.0,,home_improvement,563.0,403xx,KY,< 1 year,0.0,10.9,1
18000.0,,debt_consolidation,,112xx,NY,< 1 year,0.0,6.56,1
5000.0,,debt_consolidation,,853xx,AZ,< 1 year,0.0,45.11,1
5000.0,,debt_consolidation,,606xx,IL,< 1 year,0.0,20.42,1
7500.0,,debt_consolidation,,347xx,FL,< 1 year,0.0,5.94,1
8000.0,,credit_card,,925xx,CA,< 1 year,0.0,1.94,1
5000.0,,debt_consolidation,,797xx,TX,< 1 year,0.0,1.04,1
5000.0,,debt_consolidation,,606xx,IL,< 1 year,0.0,0.84,1
15000.0,,credit_card,,327xx,FL,5 years,0.0,16.74,1
10000.0,,Credit card refinancing,,925xx,CA,,0.0,17.68,1
7500.0,,car,,021xx,MA,5 years,0.0,4.48,1
8000.0,,other,,370xx,TN,5 years,0.0,4.97,1
2000.0,,credit_card,,664xx,KS,< 1 year,0.0,22.6,1
10000.0,,debt_consolidation,,426xx,KY,< 1 year,0.0,8.52,1
5000.0,,debt_consolidation,,170xx,PA,5 years,0.0,1.5,1
2500.0,,other,651.0,762xx,TX,< 1 year,0.0,3.76,1
2800.0,,credit_card,,129xx,NY,< 1 year,0.0,20.04,1
1000.0,,vacation,,265xx,WV,< 1 year,0.0,14.87,1
5000.0,,debt_consolidation,,783xx,TX,< 1 year,0.0,35.68,1
10000.0,,debt_consolidation,,703xx,LA,< 1 year,0.0,33.11,1
3000.0,,debt_consolidation,,720xx,AR,< 1 year,0.0,28.2,1
8000.0,,debt_consolidation,,531xx,WI,5 years,0.0,6.28,1
100000.0,,Business Loan,,622xx,IL,< 1 year,0.0,-1.0,1
15000.0,,debt_consolidation,,282xx,NC,< 1 year,0.0,2.07,1
19000.0,,credit_card,,482xx,MI,5 years,0.0,18.84,1
4000.0,,credit_card,,301xx,GA,< 1 year,0.0,4.2,1
5000.0,,debt_consolidation,,432xx,OH,< 1 year,0.0,16.0,1
5000.0,,other,,234xx,VA,< 1 year,0.0,3.77,1
1200.0,,other,,452xx,OH,< 1 year,0.0,200.0,1
5000.0,,debt_consolidation,,800xx,CO,< 1 year,0.0,28.6,1
5000.0,,other,,341xx,FL,< 1 year,0.0,15.21,1
15000.0,,other,,112xx,NY,< 1 year,0.0,23.76,1
5000.0,,debt_consolidation,,890xx,NV,< 1 year,0.0,9.48,1
30000.0,,debt_consolidation,673.0,956xx,CA,6 years,0.0,22.17,1
25000.0,,debt_consolidation,674.0,981xx,WA,< 1 year,0.0,47.6,1
9000.0,,debt_consolidation,683.0,922xx,CA,10+ years,0.0,9.84,1
10000.0,,debt_consolidation,,894xx,NV,< 1 year,0.0,11.0,1
3600.0,,car,,329xx,FL,< 1 year,0.0,2.0,1
10000.0,,Business Loan,,110xx,NY,< 1 year,0.0,-1.0,1
5000.0,,debt_consolidation,,970xx,OR,< 1 year,0.0,4.37,1
5000.0,,credit_card,,973xx,OR,,0.0,7.48,1
6000.0,,medical,,019xx,MA,5 years,0.0,38.43,1
5000.0,,debt_consolidation,,240xx,VA,< 1 year,0.0,2.9,1
3000.0,,major_purchase,,478xx,IN,< 1 year,0.0,19.6,1
2800.0,,medical,,912xx,CA,< 1 year,0.0,13.26,1
4000.0,,other,,756xx,TX,< 1 year,0.0,1.76,1
10000.0,,debt_consolidation,683.0,762xx,TX,< 1 year,0.0,14.08,1
5000.0,,debt_consolidation,,891xx,NV,< 1 year,0.0,97.96,1
10000.0,,Business Loan,,630xx,MO,< 1 year,0.0,-1.0,1
12000.0,,credit_card,,300xx,GA,< 1 year,0.0,-1.0,1
30000.0,,debt_consolidation,,010xx,MA,< 1 year,0.0,17.0,1
10000.0,,Debt consolidation,668.0,774xx,TX,,0.0,16.22,1
2500.0,,debt_consolidation,,604xx,IL,< 1 year,0.0,17.85,1
12000.0,,Debt consolidation,,913xx,CA,10+ years,0.0,18.97,1
18000.0,,car,666.0,019xx,MA,< 1 year,0.0,27.52,1
3000.0,,credit_card,,190xx,PA,5 years,0.0,8.62,1
15000.0,,debt_consolidation,,751xx,TX,< 1 year,0.0,52.96,1
28500.0,,Debt consolidation,,431xx,OH,2 years,0.0,18.65,1
6000.0,,home_improvement,,142xx,NY,5 years,0.0,28.19,1
13000.0,,car,,216xx,MD,5 years,0.0,1.89,1
10000.0,,medical,647.0,337xx,FL,< 1 year,0.0,12.07,1
10000.0,,debt_consolidation,,609xx,IL,< 1 year,0.0,26.38,1
30000.0,,debt_consolidation,,731xx,OK,< 1 year,0.0,36.27,1
45000.0,,home_improvement,,337xx,FL,< 1 year,0.0,40.6,1
10000.0,,credit_card,621.0,446xx,OH,< 1 year,0.0,35.0,1
12000.0,,other,,113xx,NY,,0.0,30.95,1
2000.0,,credit_card,738.0,321xx,FL,< 1 year,0.0,117.2,1
30000.0,,house,,674xx,KS,5 years,0.0,-1.0,1
40000.0,,home_improvement,,970xx,OR,< 1 year,0.0,200.0,1
6500.0,,major_purchase,,452xx,OH,< 1 year,0.0,16.65,1
10000.0,,debt_consolidation,616.0,640xx,MO,< 1 year,0.0,52.68,1
20000.0,,credit_card,653.0,530xx,WI,< 1 year,0.0,67.83,1
40000.0,,debt_consolidation,728.0,109xx,NY,< 1 year,0.0,16.85,1
5000.0,,debt_consolidation,,074xx,NJ,< 1 year,0.0,20.53,1
6000.0,,credit_card,,082xx,NJ,5 years,0.0,8.69,1
15000.0,,credit_card,,912xx,CA,< 1 year,0.0,200.0,1
15000.0,,vacation,,952xx,CA,5 years,0.0,0.0,1
2000.0,,home_improvement,,117xx,NY,< 1 year,0.0,3.0,1
5000.0,,major_purchase,610.0,089xx,NJ,< 1 year,0.0,12.23,1
30000.0,,debt_consolidation,,070xx,NJ,< 1 year,0.0,16.71,1
30000.0,,credit_card,,344xx,FL,5 years,0.0,32.23,1
5000.0,,Debt consolidation,,622xx,IL,10+ years,2.0,8.23,1
5000.0,,other,648.0,802xx,CO,< 1 year,0.0,30.42,1
6500.0,,debt_consolidation,636.0,442xx,OH,< 1 year,0.0,36.63,1
15000.0,,other,,235xx,VA,< 1 year,0.0,19.8,1
10000.0,,credit_card,,957xx,CA,5 years,0.0,14.24,1
2800.0,,major_purchase,,934xx,CA,5 years,0.0,15.69,1
5000.0,,debt_consolidation,,454xx,OH,< 1 year,0.0,44.64,1
1500.0,,debt_consolidation,,450xx,OH,< 1 year,0.0,200.0,1
2000.0,,debt_consolidation,,277xx,NC,< 1 year,0.0,200.0,1
12000.0,,debt_consolidation,,591xx,MT,< 1 year,0.0,28.92,1
15000.0,,debt_consolidation,,730xx,OK,< 1 year,0.0,200.0,1
5000.0,,moving,,114xx,NY,5 years,0.0,3.78,1
8000.0,,credit_card,701.0,769xx,TX,< 1 year,0.0,23.83,1
15000.0,,debt_consolidation,,390xx,MS,< 1 year,0.0,20.21,1
1000.0,,vacation,526.0,296xx,SC,< 1 year,0.0,34.93,1
2800.0,,major_purchase,,427xx,KY,< 1 year,0.0,5.47,1
20000.0,,debt_consolidation,605.0,300xx,GA,< 1 year,0.0,30.66,1
4000.0,,Debt consolidation,681.0,302xx,GA,9 years,2.0,17.31,1
25000.0,,debt_consolidation,691.0,923xx,CA,< 1 year,0.0,15.73,1
20000.0,,debt_consolidation,664.0,891xx,NV,< 1 year,0.0,65.17,1
10000.0,,debt_consolidation,,245xx,VA,5 years,0.0,27.04,1
1000.0,,other,,600xx,IL,< 1 year,0.0,36.8,1
15000.0,,debt_consolidation,,967xx,HI,< 1 year,0.0,11.14,1
18000.0,,debt_consolidation,643.0,623xx,IL,< 1 year,0.0,25.27,1
6000.0,,debt_consolidation,,104xx,NY,< 1 year,0.0,2.5,1
1500.0,,debt_consolidation,,949xx,CA,< 1 year,0.0,200.0,1
5000.0,,other,,080xx,NJ,5 years,0.0,23.11,1
20000.0,,debt_consolidation,,891xx,NV,< 1 year,0.0,1.28,1
20000.0,,medical,,802xx,CO,< 1 year,0.0,200.0,1
14000.0,,other,,377xx,TN,< 1 year,0.0,38.47,1
15000.0,,debt_consolidation,666.0,014xx,MA,< 1 year,0.0,200.0,1
10000.0,,credit_card,,331xx,FL,< 1 year,0.0,200.0,1
5000.0,,debt_consolidation,,900xx,CA,< 1 year,0.0,200.0,1
2000.0,,debt_consolidation,,420xx,KY,< 1 year,0.0,0.0,1
8000.0,,small_business,,483xx,MI,5 years,0.0,48.27,1
2500.0,,other,,609xx,IL,< 1 year,0.0,66.33,1
15000.0,,credit_card,,271xx,NC,< 1 year,0.0,-1.0,1
15000.0,,debt_consolidation,,546xx,WI,< 1 year,0.0,43.64,1
5000.0,,debt_consolidation,,752xx,TX,< 1 year,0.0,116.53,1
2500.0,,home_improvement,,398xx,GA,< 1 year,0.0,20.71,1
20000.0,,debt_consolidation,700.0,755xx,TX,< 1 year,0.0,52.4,1
5000.0,,car,,172xx,PA,5 years,0.0,-1.0,1
35000.0,,debt_consolidation,,465xx,IN,5 years,0.0,27.94,1
10000.0,,car,,366xx,AL,5 years,0.0,6.9,1
35000.0,,house,,320xx,FL,5 years,0.0,0.0,1
10000.0,,medical,,426xx,KY,,0.0,30.97,1
25000.0,,moving,,960xx,CA,< 1 year,0.0,200.0,1
2000.0,,debt_consolidation,,285xx,NC,< 1 year,0.0,0.93,1
21000.0,,debt_consolidation,,401xx,KY,< 1 year,0.0,200.0,1
19000.0,,debt_consolidation,,273xx,NC,< 1 year,0.0,200.0,1
11500.0,,debt_consolidation,,800xx,CO,< 1 year,0.0,12.34,1
10000.0,,debt_consolidation,,103xx,NY,5 years,0.0,7.8,1
25000.0,,Business Loan,,173xx,PA,< 1 year,0.0,-1.0,1
1000.0,,credit_card,,432xx,OH,< 1 year,0.0,2.8,1
1500.0,,debt_consolidation,701.0,973xx,OR,< 1 year,0.0,11.35,1
25000.0,,Credit card refinancing,749.0,420xx,KY,10+ years,0.0,14.99,1
3500.0,,credit_card,,381xx,TN,< 1 year,0.0,23.23,1
5000.0,,home_improvement,,809xx,CO,< 1 year,0.0,10.46,1
10000.0,,moving,713.0,181xx,PA,< 1 year,0.0,18.5,1
5000.0,,debt_consolidation,,765xx,TX,< 1 year,0.0,30.81,1
20000.0,,debt_consolidation,620.0,227xx,VA,< 1 year,0.0,60.3,1
25000.0,,car,,431xx,OH,< 1 year,0.0,7.2,1
1500.0,,medical,,221xx,VA,5 years,0.0,18.03,1
3500.0,,debt_consolidation,,295xx,SC,< 1 year,0.0,6.33,1
10000.0,,other,871.0,891xx,NV,,0.0,0.57,1
7000.0,,debt_consolidation,,766xx,TX,< 1 year,0.0,4.5,1
11000.0,,debt_consolidation,,727xx,AR,< 1 year,0.0,30.27,1
2000.0,,debt_consolidation,,597xx,MT,< 1 year,0.0,18.18,1
6000.0,,credit_card,,193xx,PA,5 years,0.0,16.17,1
2500.0,,debt_consolidation,,323xx,FL,< 1 year,0.0,200.0,1
6000.0,,Other,632.0,439xx,OH,7 years,0.0,24.13,1
2500.0,,other,,712xx,LA,5 years,0.0,0.0,1
20000.0,,major_purchase,,891xx,NV,< 1 year,0.0,7.48,1
4000.0,,other,,282xx,NC,,0.0,-1.0,1
10000.0,,debt_consolidation,,379xx,TN,< 1 year,0.0,-1.0,1
12000.0,,debt_consolidation,,286xx,NC,< 1 year,0.0,38.55,1
15000.0,,debt_consolidation,,721xx,AR,< 1 year,0.0,56.41,1
5000.0,,debt_consolidation,,978xx,OR,,0.0,53.54,1
5000.0,,home_improvement,,782xx,TX,< 1 year,0.0,60.23,1
5000.0,,Credit card refinancing,,335xx,FL,6 years,2.0,18.66,1
25000.0,,debt_consolidation,,853xx,AZ,< 1 year,0.0,15.12,1
12000.0,,debt_consolidation,687.0,750xx,TX,< 1 year,0.0,37.28,1
40000.0,,debt_consolidation,746.0,403xx,KY,< 1 year,0.0,22.23,1
30000.0,,other,,906xx,CA,< 1 year,0.0,38.17,1
8000.0,,debt_consolidation,,913xx,CA,< 1 year,0.0,31.89,1
10000.0,,debt_consolidation,,907xx,CA,< 1 year,0.0,14.97,1
14000.0,,house,,440xx,OH,5 years,0.0,1.14,1
2000.0,,home_improvement,,282xx,NC,< 1 year,0.0,21.33,1
1000.0,,major_purchase,,211xx,MD,< 1 year,0.0,2.0,1
25000.0,,debt_consolidation,,761xx,TX,< 1 year,0.0,34.71,1
10000.0,,debt_consolidation,,944xx,CA,< 1 year,0.0,27.34,1
15000.0,,debt_consolidation,,850xx,AZ,< 1 year,0.0,37.28,1
5000.0,,debt_consolidation,,328xx,FL,5 years,0.0,25.61,1
1500.0,,moving,514.0,274xx,NC,< 1 year,0.0,17.33,1
12500.0,,debt_consolidation,657.0,672xx,KS,< 1 year,0.0,28.7,1
15000.0,,other,,331xx,FL,< 1 year,0.0,7.02,1
3000.0,,other,,464xx,IN,5 years,0.0,-1.0,1
15000.0,,other,570.0,117xx,NY,< 1 year,0.0,0.0,1
7500.0,,other,,381xx,TN,5 years,0.0,25.75,1
2500.0,,other,,765xx,TX,< 1 year,0.0,15.19,1
1000.0,,medical,,800xx,CO,< 1 year,0.0,34.55,1
3000.0,,debt_consolidation,,283xx,NC,< 1 year,0.0,1.56,1
3000.0,,car,,494xx,MI,5 years,0.0,21.99,1
10000.0,,major_purchase,,922xx,CA,5 years,0.0,16.92,1
5000.0,,major_purchase,,325xx,FL,5 years,0.0,14.98,1
20000.0,,debt_consolidation,,956xx,CA,5 years,0.0,13.03,1
10000.0,,home_improvement,,127xx,NY,5 years,0.0,9.13,1
35000.0,,credit_card,650.0,083xx,NJ,< 1 year,0.0,24.8,1
3000.0,,debt_consolidation,521.0,357xx,AL,< 1 year,0.0,15.9,1
7000.0,,credit_card,,444xx,OH,< 1 year,0.0,19.96,1
20000.0,,debt_consolidation,,220xx,VA,< 1 year,0.0,8.02,1
4000.0,,debt_consolidation,,038xx,NH,< 1 year,0.0,67.79,1
1000.0,,major_purchase,,441xx,OH,5 years,0.0,0.0,1
1000.0,,major_purchase,,601xx,IL,< 1 year,0.0,1.17,1
30000.0,,home_improvement,,366xx,AL,< 1 year,0.0,5.25,1
1200.0,,home_improvement,,296xx,SC,5 years,0.0,11.0,1
5000.0,,other,,199xx,DE,< 1 year,0.0,6.72,1
30000.0,,debt_consolidation,,018xx,MA,< 1 year,0.0,100.0,1
1500.0,,other,,700xx,LA,,0.0,1.3,1
5000.0,,home_improvement,,750xx,TX,< 1 year,0.0,29.08,1
10000.0,,debt_consolidation,635.0,774xx,TX,< 1 year,0.0,41.72,1
