loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,purpose,addr_state,dti,delinq_2yrs,earliest_cr_line,fico_range_low,fico_range_high,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,last_credit_pull_d,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,revol_bal_joint,sec_app_fico_range_low,sec_app_fico_range_high,sec_app_earliest_cr_line,sec_app_inq_last_6mths,sec_app_mort_acc,sec_app_open_acc,sec_app_revol_util,sec_app_open_act_il,sec_app_num_rev_accts,sec_app_chargeoff_within_12_mths,sec_app_collections_12_mths_ex_med,sec_app_mths_since_last_major_derog,deferral_term,disbursement_method,bad_loan,fico_score,had_hardship,debt_settlement,had_delinquency
35000.0,35000.0,35000.0,60.0,18.49,898.13,D,D5,,RENT,73309.8,Verified,2015-12-01,Fully Paid,n,credit_card,TX,15.4,0.0,1992-11-01,710.0,714.0,0.0,33.0,,11.0,0.0,19180.0,38.4,30.0,w,2016-02-01,0.0,56.0,1.0,Individual,,,,0.0,0.0,29928.0,0.0,1.0,0.0,0.0,25.0,10748.0,50.0,2.0,6.0,9579.0,42.0,50000.0,3.0,5.0,0.0,6.0,2721.0,23556.0,38.0,0.0,0.0,133.0,277.0,9.0,9.0,0.0,9.0,33.0,21.0,33.0,1.0,4.0,5.0,7.0,12.0,11.0,10.0,19.0,5.0,11.0,0.0,0.0,0.0,2.0,86.7,14.3,0,0.0,71651.0,29928.0,38000.0,21651.0,,,,,,,,,,,,,,,Cash,0,712.0,0,0,1
5000.0,5000.0,5000.0,36.0,7.91,156.48,A,A5,1.0,OWN,60000.0,Source Verified,2015-12-01,Fully Paid,n,major_purchase,MI,6.1,0.0,2007-02-01,690.0,694.0,0.0,,,5.0,0.0,9470.0,66.2,8.0,w,2019-03-01,0.0,,1.0,Individual,,,,0.0,0.0,9470.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,2806.0,66.0,14300.0,0.0,0.0,0.0,0.0,1894.0,520.0,88.9,0.0,0.0,,106.0,30.0,30.0,0.0,94.0,,,,0.0,2.0,5.0,2.0,3.0,0.0,5.0,8.0,5.0,5.0,0.0,0.0,0.0,0.0,100.0,100.0,0,0.0,14300.0,9470.0,4700.0,0.0,,,,,,,,,,,,,,,Cash,0,692.0,0,0,0
7500.0,7500.0,7500.0,36.0,6.99,231.55,A,A3,10.0,MORTGAGE,68000.0,Not Verified,2015-12-01,Fully Paid,n,credit_card,FL,12.27,0.0,1995-01-01,720.0,724.0,1.0,29.0,,18.0,0.0,6116.0,18.0,48.0,w,2019-03-01,0.0,53.0,1.0,Individual,,,,0.0,0.0,130044.0,2.0,2.0,0.0,1.0,18.0,19010.0,47.0,4.0,8.0,2891.0,34.0,33900.0,1.0,5.0,3.0,9.0,7650.0,13144.0,27.8,0.0,0.0,150.0,251.0,1.0,1.0,3.0,1.0,,1.0,,1.0,4.0,8.0,5.0,11.0,7.0,15.0,38.0,9.0,18.0,0.0,0.0,0.0,4.0,95.8,20.0,0,0.0,186889.0,25126.0,18200.0,40606.0,,,,,,,,,,,,,,,Cash,0,722.0,0,0,1
28000.0,28000.0,28000.0,60.0,22.45,780.52,F,F1,10.0,OWN,65000.0,Verified,2015-12-01,Fully Paid,n,debt_consolidation,WI,19.65,0.0,2001-08-01,700.0,704.0,1.0,57.0,,9.0,0.0,11460.0,45.5,17.0,w,2018-04-01,0.0,57.0,1.0,Individual,,,,0.0,0.0,39746.0,4.0,2.0,1.0,2.0,6.0,28286.0,49.0,4.0,5.0,4496.0,48.0,25200.0,0.0,0.0,2.0,7.0,4416.0,7454.0,59.0,0.0,0.0,104.0,124.0,2.0,2.0,2.0,2.0,,3.0,,1.0,4.0,6.0,4.0,5.0,6.0,7.0,8.0,6.0,9.0,0.0,0.0,0.0,5.0,94.1,25.0,0,0.0,82572.0,39746.0,18200.0,57372.0,,,,,,,,,,,,,,,Cash,0,702.0,0,0,1
11025.0,11025.0,11025.0,36.0,13.44,373.82,C,C3,5.0,RENT,24000.0,Source Verified,2015-12-01,Fully Paid,n,debt_consolidation,CO,26.21,0.0,2006-06-01,685.0,689.0,0.0,49.0,,11.0,0.0,16439.0,20.7,15.0,w,2019-03-01,0.0,,1.0,Individual,,,,0.0,0.0,39963.0,0.0,1.0,0.0,1.0,17.0,23524.0,97.0,0.0,3.0,5041.0,39.0,79500.0,0.0,0.0,0.0,4.0,3633.0,59928.0,19.6,0.0,0.0,87.0,114.0,15.0,15.0,0.0,15.0,49.0,,49.0,0.0,5.0,6.0,8.0,10.0,3.0,10.0,12.0,6.0,11.0,0.0,0.0,0.0,0.0,93.3,25.0,0,0.0,103868.0,39963.0,74500.0,24368.0,,,,,,,,,,,,,,,Cash,0,687.0,0,0,1
10000.0,10000.0,10000.0,36.0,9.17,318.79,B,B2,8.0,RENT,70000.0,Not Verified,2015-12-01,Fully Paid,n,credit_card,CA,13.46,0.0,2000-04-01,660.0,664.0,0.0,,45.0,9.0,2.0,12433.0,85.0,21.0,w,2019-03-01,0.0,45.0,1.0,Individual,,,,0.0,0.0,29227.0,1.0,4.0,0.0,1.0,16.0,16794.0,59.0,2.0,3.0,7868.0,85.0,14700.0,1.0,0.0,1.0,4.0,3247.0,5000.0,89.0,0.0,0.0,188.0,183.0,1.0,1.0,0.0,1.0,,2.0,,0.0,2.0,5.0,4.0,8.0,6.0,5.0,15.0,5.0,9.0,,0.0,0.0,2.0,76.0,50.0,1,1.0,43126.0,29227.0,10000.0,28426.0,,,,,,,,,,,,,,,Cash,0,662.0,0,0,0
11500.0,11500.0,11500.0,60.0,11.99,255.76,C,C1,1.0,RENT,25000.0,Not Verified,2015-12-01,Fully Paid,n,credit_card,IL,12.48,0.0,2006-08-01,700.0,704.0,0.0,,,4.0,0.0,11375.0,69.8,22.0,w,2019-03-01,0.0,,1.0,Individual,,,,0.0,0.0,11420.0,0.0,0.0,0.0,0.0,49.0,0.0,,1.0,1.0,10781.0,70.0,16300.0,0.0,0.0,0.0,3.0,2855.0,3719.0,74.4,0.0,0.0,112.0,102.0,8.0,7.0,0.0,35.0,,19.0,,0.0,1.0,2.0,2.0,3.0,14.0,3.0,6.0,2.0,4.0,0.0,0.0,0.0,2.0,100.0,50.0,0,0.0,16345.0,11420.0,14500.0,0.0,,,,,,,,,,,,,,,Cash,0,702.0,0,0,0
6000.0,6000.0,6000.0,36.0,10.78,195.81,B,B4,2.0,RENT,17000.0,Not Verified,2015-12-01,Fully Paid,n,debt_consolidation,CA,33.84,0.0,2009-09-01,690.0,694.0,0.0,,,20.0,0.0,10210.0,83.0,20.0,w,2019-02-01,0.0,,1.0,Individual,,,,0.0,0.0,62182.0,1.0,13.0,2.0,4.0,5.0,47765.0,100.0,0.0,0.0,4280.0,86.0,12300.0,0.0,0.0,0.0,4.0,3109.0,960.0,87.4,0.0,0.0,75.0,75.0,27.0,5.0,0.0,34.0,,,,0.0,3.0,5.0,3.0,3.0,13.0,6.0,6.0,6.0,20.0,0.0,0.0,0.0,2.0,100.0,100.0,0,0.0,72275.0,62182.0,7600.0,47765.0,,,,,,,,,,,,,,,Cash,0,692.0,0,0,0
2400.0,2400.0,2400.0,36.0,16.59,85.08,D,D2,3.0,RENT,14000.0,Source Verified,2015-12-01,Fully Paid,n,credit_card,CO,30.87,0.0,2007-08-01,670.0,674.0,2.0,,,4.0,0.0,3265.0,79.6,7.0,w,2017-08-01,0.0,,1.0,Individual,,,,0.0,0.0,18464.0,1.0,1.0,1.0,1.0,7.0,15199.0,93.0,1.0,3.0,1963.0,91.0,4100.0,2.0,0.0,7.0,4.0,4616.0,835.0,79.6,0.0,0.0,7.0,100.0,1.0,1.0,0.0,1.0,,0.0,,0.0,3.0,3.0,3.0,4.0,1.0,3.0,6.0,3.0,4.0,0.0,0.0,0.0,2.0,100.0,66.7,0,0.0,20380.0,18464.0,4100.0,16280.0,,,,,,,,,,,,,,,Cash,0,672.0,0,0,0
10000.0,10000.0,10000.0,60.0,10.78,216.33,B,B4,5.0,RENT,45000.0,Not Verified,2015-12-01,Fully Paid,n,other,FL,14.29,0.0,2003-08-01,700.0,704.0,0.0,,,8.0,0.0,11444.0,49.5,10.0,w,2017-07-01,0.0,,1.0,Individual,,,,0.0,170.0,19137.0,0.0,2.0,0.0,0.0,100.0,7693.0,30.0,1.0,1.0,8334.0,39.0,23100.0,1.0,0.0,3.0,1.0,2392.0,7371.0,59.7,0.0,0.0,148.0,132.0,9.0,9.0,0.0,53.0,,0.0,,0.0,2.0,4.0,3.0,3.0,3.0,6.0,7.0,4.0,8.0,0.0,0.0,0.0,1.0,100.0,33.3,0,0.0,48609.0,19137.0,18300.0,25509.0,,,,,,,,,,,,,,,Cash,0,702.0,0,0,0
8000.0,8000.0,8000.0,36.0,11.48,263.74,B,B5,10.0,OWN,52000.0,Verified,2015-12-01,Fully Paid,n,car,NM,30.09,2.0,1994-12-01,680.0,684.0,0.0,10.0,,6.0,0.0,173.0,34.6,38.0,w,2019-03-01,0.0,10.0,1.0,Individual,,,,0.0,0.0,35779.0,2.0,4.0,3.0,8.0,1.0,35606.0,63.0,0.0,0.0,173.0,63.0,500.0,1.0,0.0,0.0,8.0,7156.0,327.0,34.6,0.0,0.0,143.0,252.0,52.0,1.0,0.0,52.0,10.0,20.0,10.0,8.0,1.0,1.0,1.0,16.0,18.0,2.0,19.0,1.0,6.0,0.0,0.0,1.0,3.0,71.1,0.0,0,0.0,56746.0,35779.0,500.0,56246.0,,,,,,,,,,,,,,,Cash,0,682.0,0,0,1
32000.0,32000.0,32000.0,36.0,14.85,1106.95,C,C5,7.0,RENT,80000.0,Verified,2015-12-01,Charged Off,n,other,MI,12.8,0.0,2000-03-01,710.0,714.0,2.0,,81.0,13.0,1.0,10343.0,30.2,22.0,w,2019-03-01,0.0,,1.0,Individual,,,,0.0,0.0,33597.0,1.0,2.0,1.0,2.0,4.0,22606.0,74.0,3.0,4.0,5012.0,44.0,34200.0,2.0,3.0,2.0,6.0,2584.0,23857.0,30.2,0.0,0.0,189.0,77.0,7.0,4.0,0.0,7.0,,3.0,,0.0,5.0,5.0,9.0,12.0,8.0,9.0,12.0,5.0,13.0,0.0,0.0,0.0,4.0,100.0,22.2,1,0.0,75717.0,33597.0,34200.0,30576.0,,,,,,,,,,,,,,,Cash,1,712.0,0,0,0
22400.0,22400.0,22400.0,60.0,10.78,484.58,B,B4,6.0,MORTGAGE,70000.0,Source Verified,2015-12-01,Fully Paid,n,credit_card,MO,17.75,0.0,1994-07-01,690.0,694.0,0.0,,,12.0,0.0,20299.0,78.7,22.0,w,2019-01-01,0.0,,1.0,Individual,,,,0.0,0.0,137452.0,1.0,4.0,1.0,1.0,4.0,23520.0,65.0,0.0,1.0,5931.0,71.0,25800.0,0.0,7.0,0.0,3.0,11454.0,583.0,96.0,0.0,0.0,257.0,67.0,14.0,4.0,4.0,14.0,,14.0,,0.0,4.0,5.0,4.0,5.0,10.0,6.0,8.0,5.0,12.0,0.0,0.0,0.0,1.0,100.0,100.0,0,0.0,173342.0,43819.0,14500.0,36095.0,,,,,,,,,,,,,,,Cash,0,692.0,0,0,0
28000.0,28000.0,27975.0,36.0,5.32,843.22,A,A1,3.0,MORTGAGE,202000.0,Verified,2015-12-01,Fully Paid,n,debt_consolidation,TN,12.14,0.0,2000-11-01,795.0,799.0,0.0,,,10.0,0.0,13196.0,21.3,15.0,w,2019-03-01,0.0,,1.0,Individual,,,,0.0,0.0,302679.0,0.0,2.0,1.0,1.0,10.0,44029.0,85.0,1.0,1.0,10304.0,47.0,62000.0,0.0,0.0,0.0,2.0,30268.0,48804.0,21.3,0.0,0.0,115.0,181.0,10.0,10.0,2.0,10.0,,,,0.0,2.0,2.0,6.0,8.0,4.0,6.0,8.0,2.0,10.0,0.0,0.0,0.0,2.0,100.0,0.0,0,0.0,423471.0,75433.0,62000.0,70632.0,,,,,,,,,,,,,,,Cash,0,797.0,0,0,0
12000.0,12000.0,12000.0,60.0,14.85,284.54,C,C5,1.0,MORTGAGE,75000.0,Not Verified,2015-12-01,Charged Off,n,major_purchase,FL,15.12,0.0,2000-09-01,755.0,759.0,1.0,31.0,,19.0,0.0,6816.0,10.2,36.0,w,2018-08-01,0.0,31.0,1.0,Individual,,,,0.0,0.0,21551.0,2.0,3.0,1.0,2.0,6.0,14735.0,60.0,1.0,2.0,4009.0,24.0,67100.0,1.0,0.0,2.0,4.0,1268.0,47655.0,11.9,0.0,0.0,133.0,183.0,3.0,3.0,3.0,13.0,,3.0,,2.0,3.0,6.0,8.0,14.0,6.0,16.0,27.0,6.0,19.0,0.0,0.0,0.0,2.0,91.4,0.0,0,0.0,91811.0,21551.0,54100.0,24711.0,,,,,,,,,,,,,,,Cash,1,757.0,0,1,1
11500.0,11500.0,11500.0,60.0,10.78,248.78,B,B4,5.0,RENT,74600.0,Not Verified,2015-12-01,Fully Paid,n,car,CA,22.35,0.0,2008-07-01,705.0,709.0,0.0,,,17.0,0.0,23703.0,63.0,20.0,w,2019-02-01,0.0,,1.0,Individual,,,,0.0,0.0,37067.0,0.0,2.0,0.0,0.0,25.0,13364.0,38.0,0.0,6.0,4893.0,51.0,37600.0,0.0,0.0,0.0,6.0,2180.0,9379.0,68.5,0.0,0.0,86.0,89.0,13.0,13.0,0.0,17.0,,17.0,,0.0,9.0,12.0,9.0,9.0,3.0,15.0,17.0,13.0,17.0,0.0,0.0,0.0,0.0,100.0,66.7,0,0.0,72383.0,37067.0,29800.0,34783.0,,,,,,,,,,,,,,,Cash,0,707.0,0,0,0
28500.0,28500.0,28500.0,60.0,18.49,731.34,D,D5,10.0,MORTGAGE,75000.0,Not Verified,2015-12-01,Current,n,debt_consolidation,CA,16.3,0.0,1989-11-01,670.0,674.0,2.0,72.0,72.0,24.0,1.0,10147.0,38.0,69.0,w,2019-03-01,0.0,72.0,1.0,Individual,,,,0.0,0.0,29476.0,2.0,1.0,1.0,1.0,5.0,19329.0,97.0,2.0,10.0,4535.0,63.0,26700.0,0.0,4.0,5.0,11.0,1404.0,7400.0,52.6,0.0,0.0,128.0,313.0,0.0,0.0,9.0,8.0,,0.0,,2.0,6.0,12.0,7.0,20.0,5.0,23.0,53.0,12.0,24.0,0.0,0.0,0.0,3.0,96.3,14.3,1,0.0,46700.0,29476.0,15600.0,20000.0,,,,,,,,,,,,,,,Cash,0,672.0,0,0,1
20000.0,20000.0,20000.0,36.0,12.59,669.94,C,C2,10.0,MORTGAGE,60500.0,Source Verified,2015-12-01,Charged Off,n,debt_consolidation,WI,29.7,0.0,1999-05-01,690.0,694.0,1.0,,,13.0,0.0,22337.0,55.0,25.0,f,2017-02-01,0.0,,1.0,Individual,,,,0.0,4500.0,111088.0,0.0,4.0,0.0,1.0,23.0,17247.0,36.0,1.0,1.0,7030.0,45.0,40600.0,0.0,11.0,1.0,2.0,8545.0,15263.0,59.4,0.0,0.0,158.0,199.0,12.0,12.0,1.0,12.0,,0.0,,0.0,5.0,5.0,7.0,9.0,13.0,8.0,11.0,5.0,13.0,0.0,0.0,0.0,1.0,100.0,42.9,0,0.0,170905.0,39584.0,37600.0,48205.0,,,,,,,,,,,,,,,Cash,1,692.0,0,0,0
4000.0,4000.0,4000.0,36.0,11.99,132.84,C,C1,2.0,RENT,28000.0,Verified,2015-12-01,Fully Paid,n,credit_card,MO,23.23,0.0,2004-08-01,710.0,714.0,0.0,,,5.0,0.0,5297.0,72.6,31.0,w,2019-03-01,0.0,,1.0,Individual,,,,0.0,0.0,20151.0,0.0,2.0,1.0,2.0,7.0,14854.0,79.0,0.0,1.0,4001.0,77.0,7300.0,0.0,1.0,0.0,3.0,4030.0,1703.0,75.7,0.0,0.0,100.0,136.0,18.0,7.0,0.0,18.0,,16.0,,0.0,2.0,2.0,2.0,3.0,26.0,3.0,5.0,2.0,5.0,0.0,0.0,0.0,1.0,100.0,50.0,0,0.0,26231.0,20151.0,7000.0,18931.0,,,,,,,,,,,,,,,Cash,0,712.0,0,0,0
7000.0,7000.0,7000.0,36.0,9.8,225.22,B,B3,2.0,RENT,60000.0,Source Verified,2015-12-01,Fully Paid,n,credit_card,TX,18.0,2.0,2002-02-01,680.0,684.0,0.0,14.0,,14.0,0.0,7001.0,87.5,23.0,w,2019-03-01,0.0,,1.0,Individual,,,,0.0,0.0,206515.0,0.0,11.0,1.0,1.0,7.0,199514.0,99.0,0.0,0.0,4625.0,99.0,8000.0,1.0,1.0,1.0,1.0,15886.0,999.0,87.5,0.0,0.0,166.0,115.0,37.0,7.0,0.0,37.0,,7.0,,0.0,2.0,2.0,3.0,3.0,20.0,3.0,3.0,2.0,14.0,0.0,0.0,0.0,1.0,88.2,100.0,0,0.0,209471.0,206515.0,8000.0,201471.0,,,,,,,,,,,,,,,Cash,0,682.0,0,0,1
20000.0,20000.0,20000.0,60.0,10.64,431.27,B,B4,3.0,MORTGAGE,93875.0,Source Verified,2015-12-01,Fully Paid,n,credit_card,NY,10.29,1.0,2004-02-01,685.0,689.0,0.0,23.0,,11.0,0.0,3915.0,38.8,30.0,w,2019-03-01,0.0,,1.0,Individual,,,,0.0,0.0,408583.0,3.0,2.0,2.0,5.0,7.0,15342.0,67.0,3.0,6.0,2801.0,59.0,10100.0,2.0,0.0,3.0,12.0,37144.0,1667.0,67.3,0.0,0.0,142.0,142.0,3.0,3.0,1.0,20.0,,9.0,,0.0,2.0,4.0,2.0,4.0,15.0,8.0,14.0,5.0,11.0,0.0,0.0,0.0,6.0,96.6,50.0,0,0.0,423664.0,19257.0,5100.0,22844.0,,,,,,,,,,,,,,,Cash,0,687.0,0,0,1
24000.0,24000.0,24000.0,36.0,7.89,750.86,A,A5,4.0,MORTGAGE,240000.0,Source Verified,2015-12-01,Fully Paid,n,debt_consolidation,CA,8.62,1.0,1980-03-01,690.0,694.0,0.0,9.0,33.0,12.0,2.0,9617.0,37.4,44.0,w,2019-03-01,0.0,9.0,1.0,Individual,,,,0.0,0.0,682092.0,1.0,4.0,1.0,2.0,5.0,78025.0,70.0,0.0,0.0,7327.0,60.0,25700.0,1.0,0.0,1.0,2.0,56841.0,10673.0,40.7,1.0,0.0,169.0,429.0,104.0,5.0,2.0,109.0,68.0,12.0,9.0,10.0,1.0,3.0,2.0,13.0,15.0,7.0,26.0,4.0,12.0,0.0,0.0,1.0,1.0,75.0,0.0,0,2.0,730850.0,87642.0,18000.0,97150.0,,,,,,,,,,,,,,,Cash,0,692.0,0,0,1
1000.0,1000.0,1000.0,36.0,9.76,32.16,B,B3,1.0,RENT,68000.0,Source Verified,2015-12-01,Fully Paid,n,medical,MD,1.81,0.0,2004-09-01,750.0,754.0,0.0,,,7.0,0.0,985.0,2.3,14.0,w,2016-10-01,0.0,,1.0,Individual,,,,0.0,0.0,985.0,1.0,0.0,0.0,0.0,98.0,0.0,,2.0,4.0,663.0,2.0,43200.0,0.0,0.0,0.0,4.0,141.0,42215.0,2.3,0.0,0.0,135.0,133.0,3.0,3.0,0.0,3.0,,22.0,,0.0,6.0,6.0,7.0,11.0,2.0,7.0,12.0,6.0,7.0,0.0,0.0,0.0,2.0,92.9,0.0,0,0.0,43200.0,985.0,43200.0,0.0,,,,,,,,,,,,,,,Cash,0,752.0,0,0,0
16000.0,16000.0,16000.0,36.0,11.22,525.49,B,B5,6.0,MORTGAGE,64000.0,Verified,2015-12-01,Fully Paid,n,debt_consolidation,WV,23.78,0.0,2002-02-01,740.0,744.0,0.0,,,16.0,0.0,19379.0,52.2,30.0,w,2019-03-01,0.0,,1.0,Individual,,,,0.0,0.0,53673.0,0.0,4.0,0.0,1.0,18.0,34294.0,59.0,0.0,3.0,9957.0,56.0,37100.0,0.0,1.0,0.0,4.0,3834.0,10314.0,59.6,0.0,0.0,166.0,163.0,16.0,16.0,0.0,16.0,,17.0,,0.0,3.0,5.0,5.0,9.0,12.0,12.0,18.0,5.0,16.0,0.0,0.0,0.0,0.0,100.0,20.0,0,0.0,95662.0,53673.0,25500.0,58562.0,,,,,,,,,,,,,,,Cash,0,742.0,0,0,0
30800.0,30800.0,30800.0,60.0,22.99,868.09,F,F2,7.0,MORTGAGE,70000.0,Verified,2015-12-01,Fully Paid,n,debt_consolidation,IL,21.02,0.0,2004-06-01,680.0,684.0,2.0,,,9.0,0.0,5376.0,51.2,30.0,w,2019-01-01,0.0,,1.0,Individual,,,,0.0,200.0,65448.0,2.0,5.0,3.0,7.0,5.0,60072.0,85.0,1.0,2.0,1401.0,80.0,10500.0,5.0,11.0,8.0,9.0,7272.0,2909.0,47.1,0.0,0.0,138.0,57.0,12.0,5.0,0.0,12.0,,1.0,,0.0,2.0,3.0,3.0,5.0,22.0,4.0,8.0,3.0,9.0,0.0,0.0,0.0,4.0,100.0,33.3,0,0.0,81427.0,65448.0,5500.0,70927.0,,,,,,,,,,,,,,,Cash,0,682.0,0,0,0
24000.0,24000.0,24000.0,36.0,9.17,765.1,B,B2,5.0,MORTGAGE,98000.0,Source Verified,2015-12-01,Fully Paid,n,debt_consolidation,CO,10.57,0.0,1999-04-01,685.0,689.0,1.0,61.0,,10.0,0.0,26119.0,79.6,46.0,w,2019-02-01,0.0,61.0,1.0,Individual,,,,0.0,0.0,285500.0,0.0,3.0,0.0,3.0,14.0,32627.0,70.0,1.0,1.0,9464.0,74.0,32800.0,1.0,2.0,3.0,5.0,28550.0,2296.0,89.5,0.0,0.0,131.0,200.0,9.0,8.0,4.0,9.0,61.0,5.0,61.0,1.0,3.0,4.0,4.0,19.0,17.0,6.0,25.0,4.0,10.0,0.0,0.0,0.0,2.0,84.8,75.0,0,0.0,308495.0,58746.0,21800.0,46554.0,,,,,,,,,,,,,,,Cash,0,687.0,0,0,1
10000.0,10000.0,10000.0,36.0,11.99,332.1,C,C1,2.0,RENT,30000.0,Source Verified,2015-12-01,Fully Paid,n,debt_consolidation,NY,6.72,3.0,2005-11-01,660.0,664.0,2.0,14.0,,9.0,0.0,1392.0,4.6,17.0,w,2018-12-01,0.0,14.0,1.0,Individual,,,,0.0,0.0,10820.0,2.0,1.0,0.0,0.0,42.0,9428.0,93.0,3.0,3.0,953.0,27.0,30000.0,0.0,2.0,4.0,3.0,1353.0,26947.0,3.4,0.0,0.0,92.0,121.0,3.0,3.0,0.0,3.0,,3.0,17.0,2.0,1.0,2.0,4.0,6.0,5.0,8.0,12.0,2.0,9.0,0.0,0.0,1.0,3.0,64.7,0.0,0,0.0,40112.0,10820.0,27900.0,10112.0,,,,,,,,,,,,,,,Cash,0,662.0,0,0,1
24000.0,24000.0,24000.0,36.0,11.99,797.03,C,C1,8.0,OWN,68000.0,Source Verified,2015-12-01,Charged Off,n,debt_consolidation,KS,26.09,3.0,1986-04-01,665.0,669.0,3.0,3.0,,19.0,0.0,25307.0,38.7,56.0,w,2019-03-01,0.0,,1.0,Individual,,,,0.0,0.0,92221.0,2.0,2.0,0.0,1.0,19.0,23125.0,68.0,3.0,4.0,7635.0,49.0,65332.0,1.0,0.0,3.0,5.0,5123.0,10877.0,65.0,0.0,0.0,154.0,356.0,2.0,2.0,4.0,2.0,3.0,0.0,3.0,0.0,4.0,10.0,5.0,11.0,20.0,16.0,32.0,10.0,19.0,0.0,0.0,0.0,3.0,94.5,40.0,0,0.0,151340.0,48432.0,31100.0,34008.0,,,,,,,,,,,,,,,Cash,1,667.0,0,0,1
5000.0,5000.0,5000.0,36.0,10.64,162.85,B,B4,9.0,MORTGAGE,81000.0,Verified,2015-12-01,Charged Off,n,small_business,FL,15.32,0.0,2000-06-01,660.0,664.0,0.0,29.0,,7.0,0.0,7614.0,84.6,12.0,w,2019-01-01,0.0,57.0,1.0,Individual,,,,0.0,0.0,245375.0,0.0,2.0,1.0,2.0,7.0,20431.0,75.0,0.0,0.0,2369.0,77.0,9000.0,0.0,0.0,0.0,2.0,35054.0,1386.0,84.6,0.0,0.0,111.0,186.0,38.0,7.0,1.0,38.0,57.0,13.0,57.0,3.0,4.0,4.0,4.0,6.0,5.0,4.0,6.0,4.0,7.0,0.0,0.0,0.0,1.0,85.7,75.0,0,0.0,239579.0,28045.0,9000.0,27344.0,,,,,,,,,,,,,,,Cash,1,662.0,0,0,1
6000.0,6000.0,6000.0,36.0,13.18,202.69,C,C3,6.0,RENT,40000.0,Source Verified,2015-12-01,Fully Paid,n,debt_consolidation,CA,34.8,0.0,1990-10-01,675.0,679.0,3.0,31.0,47.0,15.0,3.0,5426.0,20.6,45.0,w,2019-03-01,0.0,79.0,1.0,Individual,,,,0.0,12359.0,54411.0,3.0,2.0,1.0,3.0,11.0,48985.0,83.0,4.0,8.0,1659.0,64.0,26400.0,1.0,1.0,11.0,11.0,3887.0,5393.0,41.4,0.0,0.0,133.0,302.0,1.0,1.0,2.0,1.0,81.0,1.0,31.0,3.0,3.0,6.0,4.0,10.0,8.0,12.0,35.0,6.0,15.0,0.0,0.0,0.0,5.0,90.0,25.0,1,2.0,85497.0,54411.0,9200.0,59097.0,,,,,,,,,,,,,,,Cash,0,677.0,0,0,1
23000.0,23000.0,23000.0,60.0,11.99,511.51,C,C1,10.0,MORTGAGE,82994.0,Not Verified,2015-12-01,Fully Paid,n,debt_consolidation,CA,7.45,1.0,1986-11-01,680.0,684.0,0.0,17.0,,10.0,0.0,19165.0,76.7,14.0,w,2018-08-01,0.0,,1.0,Individual,,,,0.0,0.0,249471.0,0.0,0.0,0.0,0.0,,0.0,,2.0,3.0,5390.0,77.0,25000.0,0.0,1.0,2.0,3.0,24947.0,2007.0,88.2,0.0,0.0,,349.0,9.0,9.0,3.0,20.0,,7.0,,0.0,4.0,8.0,4.0,7.0,0.0,8.0,11.0,8.0,10.0,0.0,0.0,0.0,2.0,92.9,75.0,0,0.0,301000.0,19165.0,17000.0,0.0,,,,,,,,,,,,,,,Cash,0,682.0,0,0,1
