loan_amnt,term,int_rate,grade,annual_inc,dti,fico_score,open_acc,revol_util,inq_last_6mths,delinq_2yrs,pub_rec,home_ownership,addr_state,emp_length,acc_now_delinq,mort_acc,had_hardship,purpose,bad_loan
10000.0, 36 months,9.17,B,59307.0,32.7,692.0,17.0,59.5,1.0,1.0,0.0,MORTGAGE,OH,10.0,0.0,1.0,0,credit_card,0
18850.0, 36 months,21.48,E,55000.0,15.56,702.0,11.0,38.4,2.0,0.0,0.0,MORTGAGE,NV,1.0,0.0,8.0,0,debt_consolidation,1
21000.0, 60 months,11.99,C,82000.0,15.07,732.0,18.0,35.0,0.0,0.0,0.0,MORTGAGE,NY,10.0,0.0,2.0,0,debt_consolidation,0
10500.0, 36 months,8.49,B,60000.0,15.39,687.0,13.0,62.6,0.0,1.0,1.0,MORTGAGE,WV,4.0,0.0,5.0,0,debt_consolidation,0
4575.0, 36 months,17.27,D,56000.0,10.03,667.0,12.0,27.0,1.0,1.0,0.0,RENT,NJ,5.0,0.0,1.0,0,house,1
5000.0, 36 months,11.48,B,17000.0,27.9,692.0,8.0,44.3,1.0,0.0,0.0,RENT,NH,1.0,0.0,0.0,0,other,0
8000.0, 36 months,6.99,A,45000.0,15.15,792.0,12.0,23.7,0.0,0.0,0.0,MORTGAGE,RI,,0.0,1.0,0,home_improvement,0
5000.0, 36 months,11.99,C,30000.0,9.16,677.0,12.0,28.3,0.0,0.0,2.0,RENT,MD,1.0,0.0,0.0,0,debt_consolidation,1
9075.0, 36 months,5.32,A,40000.0,8.39,817.0,15.0,16.3,0.0,0.0,0.0,MORTGAGE,MT,10.0,0.0,3.0,0,credit_card,0
24000.0, 60 months,12.88,C,75181.21,31.57,722.0,13.0,44.4,1.0,0.0,0.0,MORTGAGE,VA,2.0,0.0,4.0,0,debt_consolidation,0
12500.0, 36 months,7.49,A,52000.0,6.83,707.0,5.0,80.7,0.0,0.0,0.0,RENT,CA,10.0,0.0,0.0,0,credit_card,0
19600.0, 60 months,15.77,D,80000.0,18.99,712.0,15.0,81.1,1.0,0.0,0.0,MORTGAGE,NH,8.0,0.0,2.0,0,debt_consolidation,1
35000.0, 36 months,13.99,C,90000.0,10.97,742.0,5.0,12.3,0.0,0.0,0.0,MORTGAGE,FL,2.0,0.0,1.0,0,debt_consolidation,0
28000.0, 60 months,8.49,B,75000.0,24.83,687.0,16.0,72.0,0.0,0.0,0.0,MORTGAGE,GA,1.0,0.0,3.0,0,debt_consolidation,0
14000.0, 60 months,15.77,D,45500.0,19.24,692.0,10.0,25.9,0.0,0.0,0.0,RENT,TX,1.0,0.0,0.0,0,debt_consolidation,1
16000.0, 36 months,9.8,B,99906.0,6.97,662.0,10.0,69.8,1.0,0.0,1.0,MORTGAGE,NY,,0.0,4.0,0,credit_card,0
14000.0, 36 months,5.32,A,120000.0,6.73,777.0,13.0,16.9,0.0,0.0,0.0,RENT,CA,4.0,0.0,0.0,0,debt_consolidation,0
24000.0, 36 months,8.49,B,72000.0,22.8,717.0,16.0,34.3,0.0,0.0,0.0,MORTGAGE,TX,8.0,0.0,0.0,0,debt_consolidation,0
35000.0, 36 months,13.99,C,75000.0,18.19,687.0,17.0,69.6,0.0,0.0,0.0,OWN,FL,6.0,0.0,1.0,0,debt_consolidation,0
14550.0, 60 months,15.77,D,70000.0,34.44,722.0,13.0,83.0,0.0,0.0,0.0,MORTGAGE,FL,10.0,0.0,5.0,0,debt_consolidation,0
8000.0, 36 months,11.48,B,21610.0,31.06,707.0,9.0,48.4,0.0,0.0,0.0,RENT,TN,1.0,0.0,0.0,0,credit_card,0
32400.0, 60 months,9.8,B,106284.0,24.11,732.0,33.0,52.8,2.0,0.0,0.0,MORTGAGE,TX,10.0,0.0,2.0,0,credit_card,0
3600.0, 36 months,13.44,C,25000.0,26.45,712.0,23.0,30.7,0.0,0.0,0.0,RENT,PA,1.0,0.0,0.0,0,debt_consolidation,0
10500.0, 36 months,13.99,C,110000.0,30.73,662.0,19.0,81.2,1.0,1.0,0.0,MORTGAGE,CA,10.0,0.0,4.0,0,debt_consolidation,0
3000.0, 36 months,11.48,B,105000.0,12.09,687.0,11.0,57.9,1.0,0.0,0.0,MORTGAGE,CA,10.0,0.0,2.0,0,home_improvement,0
16000.0, 36 months,14.85,C,43000.0,17.11,677.0,13.0,51.2,0.0,0.0,0.0,RENT,NY,2.0,0.0,0.0,0,credit_card,0
8000.0, 36 months,7.49,A,57000.0,25.01,742.0,19.0,41.1,0.0,0.0,0.0,MORTGAGE,PA,10.0,0.0,2.0,0,debt_consolidation,0
19500.0, 36 months,7.49,A,85000.0,13.74,732.0,8.0,70.7,0.0,0.0,0.0,RENT,CA,1.0,0.0,0.0,0,debt_consolidation,0
2000.0, 36 months,8.49,B,140000.0,6.78,847.5,7.0,6.8,1.0,0.0,0.0,MORTGAGE,SC,8.0,0.0,2.0,0,other,0
16000.0, 36 months,5.32,A,96000.0,14.45,727.0,23.0,29.8,1.0,0.0,0.0,MORTGAGE,MN,8.0,0.0,6.0,0,debt_consolidation,0
3500.0, 36 months,10.78,B,122400.0,17.97,662.0,16.0,58.6,2.0,0.0,3.0,MORTGAGE,CA,8.0,0.0,5.0,0,vacation,0
14000.0, 60 months,9.17,B,94000.0,32.3,717.0,11.0,45.7,0.0,0.0,0.0,RENT,NC,4.0,0.0,4.0,0,debt_consolidation,0
24000.0, 36 months,11.48,B,95000.0,26.89,677.0,9.0,102.0,1.0,0.0,0.0,OWN,IL,3.0,0.0,0.0,0,debt_consolidation,0
6000.0, 36 months,5.32,A,120000.0,3.98,782.0,14.0,19.4,0.0,0.0,0.0,OWN,NY,2.0,0.0,0.0,0,credit_card,0
24000.0, 36 months,7.91,A,100000.0,26.83,677.0,21.0,56.4,0.0,1.0,0.0,MORTGAGE,MI,9.0,0.0,1.0,0,debt_consolidation,0
14875.0, 60 months,18.49,D,37231.0,36.3,667.0,24.0,27.9,3.0,1.0,1.0,RENT,TN,3.0,0.0,1.0,0,debt_consolidation,1
10000.0, 36 months,11.99,C,45000.0,37.55,687.0,19.0,24.4,0.0,0.0,1.0,RENT,MD,7.0,0.0,2.0,0,other,0
15000.0, 36 months,6.99,A,93000.0,14.86,757.0,8.0,43.2,1.0,0.0,0.0,MORTGAGE,MA,2.0,0.0,1.0,0,credit_card,0
10000.0, 36 months,5.32,A,68000.0,14.61,732.0,11.0,46.6,0.0,0.0,0.0,RENT,IN,10.0,0.0,5.0,0,credit_card,0
18000.0, 60 months,9.17,B,97000.0,22.22,712.0,13.0,52.9,2.0,1.0,0.0,OWN,NY,10.0,0.0,2.0,0,major_purchase,0
24000.0, 60 months,19.48,E,97000.0,7.23,687.0,14.0,52.5,0.0,0.0,0.0,RENT,CO,10.0,0.0,1.0,0,debt_consolidation,0
23525.0, 60 months,17.97,D,70000.0,13.33,677.0,13.0,90.9,0.0,0.0,1.0,MORTGAGE,NJ,5.0,0.0,2.0,0,debt_consolidation,0
12000.0, 60 months,9.17,B,68000.0,14.53,692.0,20.0,29.6,0.0,0.0,0.0,OWN,TX,10.0,0.0,0.0,0,credit_card,0
11000.0, 36 months,10.78,B,297000.0,12.69,672.0,12.0,61.9,1.0,1.0,0.0,RENT,MD,10.0,0.0,7.0,0,other,0
24000.0, 36 months,9.17,B,210000.0,20.16,692.0,18.0,65.1,1.0,0.0,0.0,MORTGAGE,MN,2.0,0.0,1.0,0,debt_consolidation,0
15000.0, 60 months,16.59,D,42900.0,36.98,682.0,10.0,75.2,0.0,0.0,0.0,RENT,MA,8.0,0.0,0.0,0,debt_consolidation,0
16000.0, 36 months,8.49,B,140000.0,14.68,672.0,19.0,77.3,0.0,2.0,0.0,MORTGAGE,TX,10.0,0.0,2.0,0,credit_card,0
15000.0, 60 months,7.91,A,90000.0,17.07,687.0,20.0,62.0,1.0,0.0,0.0,RENT,NY,5.0,0.0,0.0,0,debt_consolidation,1
5000.0, 36 months,11.99,C,60000.0,19.56,677.0,13.0,50.8,0.0,0.0,0.0,MORTGAGE,GA,8.0,0.0,3.0,0,debt_consolidation,1
19100.0, 60 months,10.78,B,115000.0,14.35,687.0,8.0,44.7,0.0,0.0,0.0,MORTGAGE,PA,10.0,0.0,5.0,0,debt_consolidation,0
15000.0, 36 months,10.78,B,85000.0,10.14,687.0,16.0,44.7,0.0,0.0,0.0,OWN,IN,3.0,0.0,0.0,0,credit_card,0
30000.0, 60 months,18.49,D,85000.0,35.93,667.0,21.0,49.9,0.0,0.0,1.0,MORTGAGE,NJ,2.0,0.0,2.0,0,debt_consolidation,0
15000.0, 36 months,9.8,B,60000.0,25.56,722.0,19.0,25.5,2.0,0.0,0.0,RENT,OH,10.0,0.0,3.0,0,credit_card,0
3500.0, 36 months,13.99,C,105000.0,17.65,667.0,9.0,78.9,0.0,0.0,0.0,RENT,CA,10.0,0.0,0.0,0,other,0
20000.0, 36 months,9.17,B,130000.0,12.77,717.0,8.0,36.5,0.0,0.0,0.0,RENT,NY,2.0,0.0,0.0,0,debt_consolidation,0
10000.0, 60 months,13.44,C,30160.0,29.45,687.0,5.0,95.2,0.0,0.0,0.0,RENT,IL,7.0,0.0,0.0,0,credit_card,0
35000.0, 60 months,18.49,D,132500.0,14.48,672.0,16.0,83.9,1.0,0.0,0.0,MORTGAGE,TX,9.0,0.0,5.0,0,debt_consolidation,0
16000.0, 60 months,14.85,C,90000.0,16.65,662.0,13.0,51.8,1.0,0.0,1.0,RENT,CA,10.0,0.0,0.0,0,credit_card,1
2000.0, 36 months,11.99,C,180000.0,12.66,667.0,10.0,75.8,0.0,0.0,0.0,MORTGAGE,IL,10.0,0.0,3.0,0,other,0
12000.0, 36 months,9.8,B,39500.0,25.43,727.0,9.0,65.7,0.0,0.0,0.0,RENT,TX,2.0,0.0,0.0,0,credit_card,0
8000.0, 36 months,6.99,A,80000.0,18.92,742.0,17.0,36.2,1.0,0.0,0.0,MORTGAGE,PA,1.0,0.0,2.0,0,credit_card,0
10000.0, 36 months,9.8,B,92000.0,10.55,682.0,8.0,54.6,0.0,1.0,0.0,MORTGAGE,WA,10.0,0.0,5.0,0,debt_consolidation,1
25000.0, 60 months,7.91,A,76500.0,15.65,752.0,8.0,62.5,0.0,0.0,0.0,RENT,MN,10.0,0.0,3.0,0,credit_card,0
35000.0, 36 months,13.99,C,100000.0,19.43,667.0,12.0,80.6,0.0,6.0,0.0,RENT,CA,10.0,0.0,5.0,0,debt_consolidation,0
25600.0, 60 months,7.91,A,150000.0,10.88,742.0,10.0,31.9,0.0,0.0,0.0,OWN,TX,3.0,0.0,2.0,0,debt_consolidation,0
4325.0, 36 months,11.99,C,90000.0,16.96,732.0,17.0,37.8,1.0,1.0,1.0,OWN,VA,10.0,0.0,3.0,0,major_purchase,0
6000.0, 36 months,6.99,A,48000.0,33.78,762.0,18.0,26.6,0.0,0.0,0.0,OWN,FL,10.0,0.0,0.0,0,credit_card,0
18200.0, 60 months,15.77,D,65000.0,29.28,662.0,27.0,59.8,1.0,0.0,1.0,RENT,GA,8.0,0.0,2.0,0,credit_card,1
10000.0, 36 months,6.99,A,54000.0,19.38,702.0,11.0,65.3,0.0,0.0,0.0,RENT,MN,3.0,0.0,0.0,0,credit_card,0
30000.0, 60 months,13.44,C,81000.0,12.03,727.0,12.0,52.5,0.0,3.0,0.0,MORTGAGE,MD,5.0,0.0,2.0,0,debt_consolidation,0
13200.0, 36 months,5.32,A,150000.0,15.45,742.0,14.0,27.7,0.0,0.0,0.0,MORTGAGE,TX,2.0,0.0,12.0,0,home_improvement,0
10000.0, 36 months,6.99,A,220000.0,4.76,712.0,8.0,47.6,1.0,0.0,1.0,RENT,IL,5.0,0.0,2.0,0,debt_consolidation,0
3000.0, 36 months,11.48,B,75000.0,22.82,667.0,13.0,56.4,0.0,1.0,0.0,MORTGAGE,TX,5.0,0.0,2.0,0,debt_consolidation,0
20000.0, 36 months,9.8,B,96000.0,19.04,767.0,9.0,37.8,0.0,0.0,0.0,OWN,FL,10.0,0.0,0.0,0,debt_consolidation,0
13875.0, 60 months,11.99,C,32500.0,23.53,712.0,7.0,81.4,0.0,0.0,0.0,MORTGAGE,LA,10.0,0.0,1.0,0,credit_card,0
18000.0, 36 months,6.49,A,76000.0,14.4,757.0,20.0,26.9,0.0,1.0,0.0,MORTGAGE,TX,10.0,1.0,4.0,0,debt_consolidation,0
15225.0, 36 months,8.49,B,40000.0,21.21,687.0,12.0,31.0,3.0,0.0,1.0,OWN,AL,3.0,0.0,0.0,0,debt_consolidation,1
16000.0, 60 months,11.48,B,65000.0,21.16,707.0,13.0,53.9,0.0,0.0,1.0,RENT,FL,6.0,0.0,2.0,0,debt_consolidation,1
21000.0, 60 months,9.8,B,125000.0,6.2,752.0,16.0,3.2,2.0,0.0,0.0,RENT,CA,7.0,0.0,0.0,0,other,1
13000.0, 60 months,16.59,D,40000.0,16.74,662.0,6.0,100.6,1.0,0.0,0.0,RENT,HI,1.0,0.0,0.0,0,debt_consolidation,1
20000.0, 36 months,7.91,A,120000.0,4.99,707.0,19.0,2.5,1.0,3.0,0.0,OWN,CA,5.0,0.0,2.0,0,major_purchase,0
31075.0, 36 months,7.49,A,70000.0,17.18,727.0,10.0,48.6,1.0,0.0,0.0,RENT,GA,10.0,0.0,3.0,0,credit_card,0
18000.0, 36 months,6.99,A,120000.0,14.88,712.0,7.0,63.5,0.0,1.0,0.0,OWN,CO,10.0,0.0,3.0,0,credit_card,0
5000.0, 36 months,9.17,B,74967.0,33.39,687.0,9.0,58.5,0.0,0.0,1.0,MORTGAGE,WY,,0.0,7.0,0,other,0
4675.0, 36 months,17.27,D,13000.0,34.07,677.0,6.0,44.1,1.0,1.0,0.0,MORTGAGE,MI,1.0,0.0,0.0,0,credit_card,0
6000.0, 36 months,9.8,B,85140.0,14.42,712.0,11.0,57.5,0.0,0.0,0.0,MORTGAGE,CA,4.0,0.0,1.0,0,debt_consolidation,0
12000.0, 60 months,12.88,C,90000.0,12.62,662.0,11.0,30.6,0.0,0.0,1.0,MORTGAGE,CA,10.0,0.0,4.0,0,debt_consolidation,0
13000.0, 60 months,13.99,C,115000.0,9.9,702.0,9.0,45.2,0.0,0.0,0.0,RENT,AZ,10.0,0.0,2.0,0,home_improvement,0
1800.0, 36 months,11.48,B,50000.0,20.38,662.0,9.0,95.7,0.0,0.0,0.0,RENT,NY,10.0,0.0,0.0,0,other,0
4475.0, 36 months,16.59,D,114000.0,8.36,672.0,5.0,44.0,2.0,4.0,1.0,RENT,TN,10.0,0.0,1.0,0,credit_card,0
14400.0, 36 months,6.49,A,70000.0,16.32,697.0,21.0,74.8,1.0,0.0,0.0,MORTGAGE,NC,8.0,0.0,1.0,0,debt_consolidation,0
5875.0, 36 months,7.91,A,70000.0,9.53,672.0,9.0,45.1,0.0,0.0,1.0,RENT,CA,5.0,0.0,0.0,0,debt_consolidation,0
20000.0, 36 months,17.97,D,180000.0,25.1,662.0,13.0,92.1,0.0,0.0,0.0,MORTGAGE,TX,7.0,0.0,2.0,0,debt_consolidation,0
10000.0, 36 months,6.99,A,115000.0,23.26,717.0,17.0,72.9,0.0,0.0,0.0,MORTGAGE,RI,5.0,0.0,5.0,0,debt_consolidation,0
34100.0, 60 months,12.88,C,92892.0,29.14,737.0,13.0,65.2,0.0,0.0,0.0,MORTGAGE,GA,8.0,0.0,2.0,0,debt_consolidation,0
24000.0, 36 months,11.48,B,56457.0,12.37,682.0,5.0,86.5,0.0,0.0,0.0,RENT,MA,3.0,0.0,0.0,0,credit_card,0
30000.0, 60 months,18.49,D,300000.0,8.62,682.0,10.0,94.7,0.0,0.0,2.0,MORTGAGE,WI,8.0,0.0,1.0,0,debt_consolidation,0
5200.0, 36 months,10.78,B,160000.0,8.0,662.0,6.0,39.7,1.0,1.0,0.0,MORTGAGE,TX,7.0,0.0,4.0,0,debt_consolidation,0
16800.0, 36 months,11.99,C,50000.0,5.76,677.0,10.0,40.7,1.0,0.0,1.0,RENT,CO,1.0,0.0,0.0,0,debt_consolidation,0
10000.0, 36 months,11.99,C,40000.0,10.95,667.0,4.0,27.2,3.0,0.0,0.0,RENT,NJ,7.0,0.0,0.0,0,debt_consolidation,0
22000.0, 60 months,17.97,D,55000.0,22.34,667.0,10.0,74.3,1.0,1.0,0.0,MORTGAGE,MI,10.0,0.0,1.0,0,debt_consolidation,0
28000.0, 36 months,5.32,A,144000.0,29.88,717.0,16.0,69.0,0.0,0.0,0.0,MORTGAGE,IL,10.0,0.0,1.0,0,debt_consolidation,0
7200.0, 36 months,6.49,A,60000.0,20.68,727.0,3.0,67.5,0.0,0.0,0.0,MORTGAGE,TN,10.0,0.0,1.0,0,credit_card,0
18000.0, 36 months,11.99,C,41000.0,38.35,692.0,12.0,61.8,0.0,0.0,0.0,RENT,CA,9.0,0.0,0.0,0,debt_consolidation,0
8400.0, 36 months,7.49,A,30000.0,29.2,732.0,9.0,46.0,0.0,0.0,0.0,OWN,OK,1.0,0.0,0.0,0,debt_consolidation,0
5000.0, 36 months,14.85,C,67000.0,31.08,672.0,18.0,57.6,2.0,0.0,0.0,RENT,PA,2.0,0.0,0.0,0,credit_card,0
5000.0, 36 months,9.8,B,55000.0,10.93,667.0,6.0,58.0,1.0,0.0,0.0,RENT,CA,10.0,0.0,0.0,0,debt_consolidation,1
2400.0, 36 months,11.48,B,60000.0,24.14,672.0,10.0,62.6,0.0,0.0,0.0,MORTGAGE,NC,5.0,0.0,1.0,0,debt_consolidation,1
15000.0, 36 months,5.32,A,60000.0,21.48,792.0,8.0,15.7,0.0,0.0,0.0,OWN,TX,9.0,0.0,0.0,0,debt_consolidation,0
6075.0, 36 months,9.17,B,64400.0,27.37,732.0,17.0,17.7,2.0,0.0,0.0,MORTGAGE,NJ,9.0,0.0,2.0,0,debt_consolidation,0
20000.0, 36 months,10.78,B,55000.0,22.58,672.0,11.0,62.9,1.0,0.0,0.0,RENT,IL,2.0,0.0,0.0,0,debt_consolidation,0
6025.0, 36 months,14.85,C,110000.0,21.32,667.0,17.0,38.4,2.0,1.0,1.0,RENT,MA,10.0,0.0,2.0,0,debt_consolidation,0
8400.0, 36 months,9.17,B,70000.0,12.96,692.0,7.0,60.5,0.0,0.0,0.0,MORTGAGE,GA,2.0,0.0,2.0,0,debt_consolidation,0
15000.0, 60 months,12.88,C,90000.0,21.17,712.0,14.0,35.0,0.0,0.0,0.0,RENT,CA,2.0,0.0,5.0,0,debt_consolidation,0
19200.0, 60 months,8.49,B,72000.0,21.22,722.0,15.0,49.5,1.0,0.0,0.0,MORTGAGE,HI,10.0,0.0,5.0,0,debt_consolidation,0
12000.0, 36 months,15.77,D,143000.0,3.61,697.0,8.0,30.2,1.0,1.0,0.0,MORTGAGE,CA,1.0,0.0,2.0,0,debt_consolidation,0
28800.0, 36 months,12.88,C,60000.0,6.68,702.0,9.0,48.0,0.0,0.0,0.0,MORTGAGE,VA,8.0,0.0,0.0,0,home_improvement,0
5000.0, 36 months,5.32,A,60000.0,19.22,732.0,7.0,16.9,0.0,0.0,0.0,MORTGAGE,CA,10.0,0.0,2.0,0,debt_consolidation,0
5000.0, 36 months,12.88,C,60000.0,30.24,687.0,10.0,44.9,2.0,2.0,0.0,MORTGAGE,VA,7.0,0.0,1.0,0,home_improvement,0
31500.0, 60 months,11.99,C,120000.0,10.55,757.0,7.0,25.5,0.0,0.0,0.0,MORTGAGE,CA,10.0,0.0,2.0,0,debt_consolidation,0
24000.0, 60 months,18.49,D,165000.0,13.05,662.0,13.0,79.1,1.0,1.0,1.0,RENT,CA,10.0,0.0,2.0,0,debt_consolidation,0
20000.0, 60 months,12.88,C,110000.0,23.89,672.0,18.0,57.0,2.0,0.0,0.0,MORTGAGE,TX,1.0,0.0,5.0,0,debt_consolidation,1
24000.0, 60 months,10.78,B,110000.0,20.82,737.0,15.0,34.6,0.0,0.0,0.0,MORTGAGE,MI,2.0,0.0,4.0,0,debt_consolidation,0
21850.0, 60 months,17.27,D,65000.0,12.74,662.0,9.0,97.2,0.0,2.0,0.0,MORTGAGE,NY,10.0,0.0,4.0,0,debt_consolidation,0
9500.0, 36 months,6.49,A,126500.0,8.67,682.0,14.0,18.8,0.0,1.0,1.0,MORTGAGE,AL,10.0,0.0,8.0,0,home_improvement,0
20000.0, 36 months,8.49,B,98000.0,16.7,677.0,11.0,71.8,0.0,1.0,0.0,MORTGAGE,MN,10.0,0.0,5.0,0,debt_consolidation,0
20000.0, 60 months,13.44,C,59000.0,26.54,682.0,22.0,57.5,0.0,0.0,0.0,RENT,NY,8.0,0.0,2.0,0,credit_card,0
20000.0, 60 months,16.59,D,135000.0,26.92,687.0,18.0,78.0,4.0,0.0,0.0,MORTGAGE,TX,10.0,0.0,1.0,0,home_improvement,1
20000.0, 60 months,12.88,C,65000.0,16.93,737.0,16.0,24.1,0.0,0.0,0.0,RENT,MA,1.0,0.0,0.0,0,credit_card,0
25200.0, 60 months,13.44,C,78000.0,20.46,712.0,7.0,63.4,0.0,0.0,0.0,MORTGAGE,VA,2.0,0.0,2.0,0,credit_card,0
12000.0, 36 months,6.99,A,50000.0,20.12,792.0,13.0,28.9,0.0,0.0,0.0,MORTGAGE,VA,10.0,0.0,1.0,0,credit_card,0
10000.0, 36 months,12.88,C,65000.0,14.73,672.0,11.0,48.3,0.0,0.0,1.0,MORTGAGE,AL,10.0,0.0,1.0,0,debt_consolidation,0
12000.0, 60 months,9.8,B,36500.0,18.91,807.0,10.0,26.5,0.0,0.0,0.0,MORTGAGE,SC,10.0,0.0,2.0,0,debt_consolidation,0
12000.0, 60 months,7.91,A,75000.0,6.4,752.0,4.0,59.8,0.0,0.0,0.0,MORTGAGE,GA,8.0,0.0,2.0,0,debt_consolidation,0
6425.0, 36 months,15.77,D,41000.0,2.87,672.0,4.0,7.0,2.0,1.0,1.0,RENT,NJ,1.0,0.0,0.0,0,debt_consolidation,0
12700.0, 36 months,17.97,D,32760.0,34.32,677.0,21.0,38.1,2.0,0.0,0.0,RENT,PA,3.0,0.0,0.0,0,debt_consolidation,0
35000.0, 36 months,13.99,C,121000.0,9.23,682.0,27.0,34.8,4.0,0.0,1.0,OWN,NY,10.0,0.0,0.0,0,credit_card,0
16000.0, 60 months,13.44,C,110000.0,15.82,677.0,16.0,58.9,1.0,0.0,0.0,MORTGAGE,IL,5.0,0.0,2.0,0,debt_consolidation,0
15000.0, 36 months,13.99,C,48000.0,31.29,672.0,6.0,41.7,0.0,0.0,0.0,OWN,NV,2.0,0.0,0.0,0,credit_card,1
20550.0, 60 months,16.59,D,60000.0,26.38,717.0,12.0,39.7,0.0,0.0,0.0,RENT,NV,10.0,0.0,4.0,0,debt_consolidation,0
25000.0, 36 months,6.99,A,127000.0,25.48,727.0,10.0,39.1,0.0,1.0,0.0,MORTGAGE,TX,10.0,0.0,3.0,0,home_improvement,0
14000.0, 60 months,19.48,E,115000.0,13.36,662.0,7.0,48.2,0.0,0.0,0.0,RENT,CA,10.0,0.0,0.0,0,debt_consolidation,0
16925.0, 60 months,21.48,E,47000.0,22.09,682.0,10.0,42.0,1.0,0.0,1.0,RENT,MN,10.0,0.0,3.0,0,major_purchase,1
4700.0, 36 months,13.44,C,22000.0,17.64,707.0,12.0,26.7,0.0,0.0,0.0,RENT,FL,3.0,0.0,0.0,0,debt_consolidation,0
5000.0, 36 months,8.49,B,25000.0,13.63,677.0,17.0,20.1,0.0,0.0,1.0,OWN,KY,,0.0,0.0,0,debt_consolidation,0
12000.0, 36 months,14.85,C,92500.0,17.66,672.0,12.0,2.4,0.0,1.0,3.0,MORTGAGE,GA,2.0,0.0,2.0,0,debt_consolidation,0
12000.0, 36 months,9.8,B,55000.0,12.61,662.0,9.0,63.2,0.0,1.0,0.0,RENT,MD,10.0,0.0,0.0,0,debt_consolidation,0
15000.0, 36 months,6.99,A,117000.0,4.66,702.0,4.0,20.4,2.0,2.0,0.0,MORTGAGE,WA,1.0,0.0,1.0,0,debt_consolidation,0
4900.0, 36 months,13.44,C,123000.0,25.6,687.0,8.0,64.8,0.0,0.0,0.0,MORTGAGE,FL,2.0,0.0,2.0,0,debt_consolidation,0
18000.0, 36 months,7.49,A,70000.0,16.82,692.0,10.0,87.2,0.0,1.0,0.0,MORTGAGE,MO,1.0,0.0,4.0,0,credit_card,0
18000.0, 60 months,14.85,C,48000.0,19.76,662.0,15.0,30.9,1.0,5.0,1.0,RENT,CO,5.0,0.0,0.0,0,debt_consolidation,1
25000.0, 36 months,17.27,D,120000.0,21.33,662.0,17.0,74.2,0.0,2.0,1.0,MORTGAGE,AL,10.0,0.0,2.0,0,debt_consolidation,1
15000.0, 36 months,12.88,C,50000.0,13.92,667.0,12.0,40.1,4.0,0.0,0.0,MORTGAGE,MI,10.0,0.0,4.0,0,debt_consolidation,0
3600.0, 36 months,11.48,B,97000.0,18.93,662.0,16.0,59.7,1.0,1.0,1.0,MORTGAGE,IL,1.0,0.0,2.0,0,car,0
33000.0, 36 months,8.49,B,92250.0,20.68,737.0,8.0,36.6,1.0,0.0,0.0,MORTGAGE,VA,5.0,0.0,4.0,0,other,0
14950.0, 60 months,18.99,E,68000.0,31.36,687.0,11.0,57.0,1.0,1.0,1.0,MORTGAGE,WI,10.0,0.0,2.0,0,debt_consolidation,0
15000.0, 36 months,12.88,C,154000.0,35.77,732.0,20.0,47.0,3.0,1.0,0.0,MORTGAGE,NJ,10.0,0.0,5.0,0,debt_consolidation,0
7000.0, 36 months,16.59,D,30100.0,25.68,682.0,13.0,64.8,0.0,3.0,0.0,MORTGAGE,OH,2.0,0.0,5.0,0,debt_consolidation,0
15000.0, 60 months,16.59,D,35300.0,36.52,682.0,9.0,47.0,0.0,1.0,0.0,RENT,KS,10.0,0.0,0.0,0,debt_consolidation,0
35000.0, 36 months,12.88,C,98000.0,18.93,692.0,11.0,40.4,0.0,0.0,0.0,RENT,MO,4.0,0.0,1.0,0,debt_consolidation,0
8000.0, 36 months,8.49,B,58000.0,5.9,732.0,11.0,30.1,0.0,0.0,0.0,MORTGAGE,CA,,0.0,6.0,0,credit_card,0
20000.0, 36 months,11.99,C,40000.0,22.84,712.0,18.0,22.6,1.0,0.0,0.0,MORTGAGE,NY,8.0,0.0,0.0,0,credit_card,1
14375.0, 60 months,19.89,E,80000.0,37.32,697.0,15.0,62.1,0.0,0.0,0.0,MORTGAGE,TX,1.0,0.0,1.0,0,debt_consolidation,0
21000.0, 36 months,9.17,B,85000.0,10.51,707.0,16.0,41.6,0.0,0.0,0.0,MORTGAGE,MA,1.0,0.0,3.0,0,debt_consolidation,0
3700.0, 36 months,12.88,C,65000.0,20.81,702.0,17.0,8.1,0.0,1.0,0.0,OWN,VA,10.0,0.0,0.0,0,debt_consolidation,0
8400.0, 36 months,9.17,B,85000.0,26.77,662.0,23.0,45.9,1.0,1.0,2.0,RENT,NH,10.0,0.0,0.0,0,credit_card,1
7200.0, 36 months,11.48,B,22000.0,23.57,752.0,10.0,8.6,3.0,0.0,0.0,RENT,TX,1.0,0.0,0.0,0,debt_consolidation,0
16800.0, 36 months,8.49,B,85400.0,17.27,707.0,10.0,43.5,0.0,0.0,0.0,MORTGAGE,PA,8.0,0.0,2.0,0,debt_consolidation,0
9000.0, 36 months,5.32,A,150000.0,0.63,797.0,4.0,7.0,0.0,0.0,0.0,MORTGAGE,HI,7.0,0.0,7.0,0,major_purchase,0
6000.0, 36 months,13.99,C,43700.0,31.87,662.0,20.0,10.3,0.0,1.0,0.0,MORTGAGE,FL,6.0,0.0,1.0,0,home_improvement,0
34000.0, 36 months,10.78,B,76497.0,13.32,707.0,4.0,96.9,0.0,0.0,0.0,RENT,NV,7.0,0.0,0.0,0,debt_consolidation,0
